domain,observable,system,radius_kpc,gbar_m_s2,observed_g_m_s2,chi,mean_density_kg_m3,required_enhancement,predicted_enhancement,predicted_g_m_s2,absolute_fractional_error,passes_5_percent
SPARC,dynamics,UGC12506,48.35,8.682785253441338e-12,3.423496235525551e-11,1.5622344917904365e-07,2.0816978965961038e-23,3.9428548968992194,0.5515528469526428,4.789014926013995e-12,0.8601133286983498,False
SPARC,dynamics,UGC12506,49.99,8.815332171361862e-12,3.281945419646349e-11,1.512972233340741e-07,2.0441401414800966e-23,3.722996882985668,0.5543062490060854,4.886393709650263e-12,0.8511128893125589,False
SPARC,dynamics,UGC12632,0.71,4.640554025157091e-12,2.651094393101665e-11,3.0207469727652376e-08,7.576464735816677e-22,5.712883372825124,0.22347735824934312,1.0370587543554625e-12,0.9608818623337606,False
SPARC,dynamics,UGC12632,1.42,4.699197295742948e-12,2.5765564694444442e-11,2.9069127608235683e-08,3.8361047414630954e-22,5.4829714678687225,0.26237679947461323,1.2329603465567923e-12,0.9521469697567838,False
SPARC,dynamics,UGC12632,2.14,5.177562127361318e-12,3.039426946302064e-11,2.7848379343719797e-08,2.804572474383806e-22,5.870382375983331,0.2829104033023008,1.4647861895745089e-12,0.9518071591963528,False
SPARC,dynamics,UGC12632,2.85,5.3006095088908814e-12,3.3651342449158156e-11,2.6571284943858e-08,2.155937035872292e-22,6.348579798740821,0.30161894067044726,1.5987642249793673e-12,0.9524903285093352,False
SPARC,dynamics,UGC12632,3.55,4.714461137972338e-12,3.007771823011188e-11,2.5367826216039687e-08,1.5394260412264645e-22,6.37988464638148,0.32773515771450634,1.5450946645922753e-12,0.94862992422592,False
SPARC,dynamics,UGC12632,4.26,4.1778791489739066e-12,2.8679831666745725e-11,2.4284015187135183e-08,1.1368453662754582e-22,6.864686757104867,0.35353601342931784,1.477030738917706e-12,0.9484993232847205,False
SPARC,dynamics,UGC12632,4.97,4.094952204038311e-12,2.65420475873761e-11,2.3275710784544593e-08,9.550971962325056e-23,6.481650154842145,0.3694409702907886,1.5128431155543168e-12,0.9430020193214538,False
SPARC,dynamics,UGC12632,5.69,3.893762142847832e-12,2.4435418886711227e-11,2.228832122113562e-08,7.93254005616685e-23,6.275529421229509,0.38732957141302926,1.5081692219735293e-12,0.938279379250023,False
SPARC,dynamics,UGC12632,6.4,4.1399051464819216e-12,2.313997432145512e-11,2.130916647336842e-08,7.498347072069147e-23,5.589493841693305,0.39295341657396965,1.6267898716022313e-12,0.9296978532040163,False
SPARC,dynamics,UGC12632,7.11,4.302717026559042e-12,2.1826899207601777e-11,2.0280167725148252e-08,7.015010189705499e-23,5.07281772723435,0.3997352903801905,1.7199478400353685e-12,0.9212005414201779,False
SPARC,dynamics,UGC12632,7.82,4.585205388278952e-12,2.0481103476432352e-11,1.9196895152753587e-08,6.796841819424999e-23,4.466779945951319,0.4029993048628555,1.8478345841298372e-12,0.9097785631396207,False
SPARC,dynamics,UGC12632,8.52,4.524301528410065e-12,1.939127134555845e-11,1.810225328835053e-08,6.1555529071122e-23,4.2860254171372505,0.4134439697680612,1.870545184333564e-12,0.9035367433625228,False
SPARC,dynamics,UGC12632,9.25,4.308137656222258e-12,1.8772835913375545e-11,1.6995418859715918e-08,5.398871126220963e-23,4.357529264707193,0.4277640114063709,1.842866245516474e-12,0.9018333589011215,False
SPARC,dynamics,UGC12632,9.95,4.2455461033064695e-12,1.735689732004927e-11,1.5967567360872347e-08,4.946130860991812e-23,4.088260237365356,0.43765342077689307,1.858077775178085e-12,0.8929487372704691,False
SPARC,dynamics,UGC12632,10.66,4.0854326248403265e-12,1.6245272625579553e-11,1.495217587384289e-08,4.4425872904928664e-23,3.9763898018547,0.45014892899725467,1.839053120562316e-12,0.8867945670750658,False
SPARC,dynamics,UGC12732,0.96,7.329133764866506e-12,3.948484466776779e-11,4.7120870300684435e-08,8.849862780598837e-22,5.387382183832603,0.21557063257649245,1.5799460019300025e-12,0.95998601450192,False
SPARC,dynamics,UGC12732,1.92,6.873719879405578e-12,4.1357913822713834e-11,4.4780276833443895e-08,4.1499773149604773e-22,6.016816883479162,0.25749818637896804,1.7699704026239954e-12,0.9572035859881326,False
SPARC,dynamics,UGC12732,2.88,6.120375977621329e-12,4.037482117471971e-11,4.263888351648042e-08,2.463432892404885e-22,6.596787733686141,0.29196009585864013,1.7869055571172417e-12,0.9557420811999511,False
SPARC,dynamics,UGC12732,3.84,5.796802169899696e-12,3.598691291751776e-11,4.0674963446707776e-08,1.7498965572101376e-22,6.208062973820694,0.317497802768379,1.8404719520261252e-12,0.9488571871601074,False
SPARC,dynamics,UGC12732,4.8,4.93158296617795e-12,3.2894179852801095e-11,3.8906953383908115e-08,1.1909683720340282e-22,6.670105740570065,0.3494267113558337,1.7232268176500088e-12,0.9476130177021796,False
SPARC,dynamics,UGC12732,5.76,4.713454945579555e-12,3.0643593668752374e-11,3.731747613567559e-08,9.485757077886131e-23,6.501301916016196,0.3700835650463079,1.744372209945233e-12,0.9430754686019744,False
SPARC,dynamics,UGC12732,6.72,4.531049266689648e-12,2.8002069192561526e-11,3.579400580294839e-08,7.816001482926902e-23,6.1800407685744805,0.38879897870605284,1.7616673273557447e-12,0.9370879589204174,False
SPARC,dynamics,UGC12732,7.68,3.864389620027457e-12,2.6535948117028644e-11,3.4410459235122416e-08,5.832769424941104e-23,6.866788995474039,0.41925474941764906,1.6201637017967756e-12,0.938944570789348,False
SPARC,dynamics,UGC12732,8.64,3.851448820736313e-12,2.4186153389436705e-11,3.3138909059287254e-08,5.167321824185953e-23,6.279754584617027,0.4326801054638769,1.6664452819449124e-12,0.9310992014681949,False
SPARC,dynamics,UGC12732,9.6,3.682001937429288e-12,2.2643628718406167e-11,3.189741590080133e-08,4.445984061629658e-23,6.149814449640287,0.4500584673634781,1.6571161487887823e-12,0.926817553432071,False
SPARC,dynamics,UGC12732,10.6,3.577630933398484e-12,2.157258364747117e-11,3.065119852540579e-08,3.912413902699717e-23,6.029851611043293,0.46549001570794146,1.6653514793848776e-12,0.9228024094564076,False
SPARC,dynamics,UGC12732,11.5,3.74904972737332e-12,2.0649005682002662e-11,2.9519244166927525e-08,3.779013839592031e-23,5.507797224250179,0.46978530133186647,1.761248455882227e-12,0.9147054108558214,False
SPARC,dynamics,UGC12732,12.5,4.0503389190647255e-12,2.0031671607804672e-11,2.818037017404122e-08,3.7560941859352647e-23,4.945677882291943,0.4705433916496461,1.9058602123072773e-12,0.9048576549365595,False
SPARC,dynamics,UGC12732,13.4,4.284813387907517e-12,1.99395959409885e-11,2.6892609396780397e-08,3.706655598728192e-23,4.653550606722216,0.47219949627352553,2.023286723395988e-12,0.8985292014249471,False
SPARC,dynamics,UGC12732,14.4,4.488857519324606e-12,2.052549813510762e-11,2.5386486246320257e-08,3.613503256288807e-23,4.572543914959433,0.4754003082763,2.1340042484953048e-12,0.8960315489325339,False
SPARC,dynamics,UGC12732,15.4,4.50930542639929e-12,2.021067811417122e-11,2.3841825902039945e-08,3.394251769819237e-23,4.481993611665728,0.4833824032347698,2.1797188939324772e-12,0.892150135605588,False
SPARC,dynamics,UGCA442,0.42,2.7115368830546048e-12,1.555882704579909e-11,1.3409857850146179e-08,7.483785781724508e-22,5.7380104777596594,0.22411816145953922,6.077046609599276e-13,0.960941486194873,False
SPARC,dynamics,UGCA442,1.26,5.929813332813773e-12,2.1038316092015183e-11,1.2163794747354746e-08,5.455387433073252e-22,3.54788842603115,0.24133927385174692,1.4310968438176832e-12,0.9319766450148148,False
SPARC,dynamics,UGCA442,2.11,7.350924501783396e-12,2.581872031069184e-11,1.0225944230567977e-08,4.0384492429112402e-22,3.5123092754425653,0.25917598458446056,1.905183095355747e-12,0.9262092360725257,False
SPARC,dynamics,UGCA442,2.96,6.470264572550804e-12,2.6287537412013245e-11,8.209234110702967e-09,2.5338765383708186e-22,4.062822643070032,0.28996428502577565,1.8761456407073e-12,0.9286298441994831,False
SPARC,dynamics,UGCA442,3.79,5.12735064038547e-12,2.5678601154018483e-11,6.556793226376555e-09,1.568227011909332e-22,5.00816171060382,0.32623065967041576,1.6726989817744805e-12,0.934860198507631,False
SPARC,dynamics,UGCA442,4.65,3.712548590851956e-12,2.216943933021709e-11,5.2517499625270955e-09,9.254955085538785e-23,5.971487992061443,0.3724046430197857,1.3825703326698313e-12,0.937636206668277,False
SPARC,dynamics,UGCA442,5.48,2.5032873290370005e-12,1.9757162557203124e-11,4.366110870722058e-09,5.29523531418578e-23,7.8924869422814465,0.42992946591500125,1.0762369844046677e-12,0.9455267434638639,False
SPARC,dynamics,UGCA442,6.33,1.7251118692589877e-12,1.6343408667817968e-11,3.749126658425302e-09,3.159138563979697e-23,9.473825413327074,0.4927333119087556,8.500200847530851e-13,0.9479900367157268,False
SPARC,dynamics,UGCA444,0.12,5.359168684977833e-13,1.1340134889623725e-11,5.820962546776141e-09,5.176918200891917e-22,21.160249949606932,0.2443407377414809,1.309463230168526e-13,0.9884528425551032,False
SPARC,dynamics,UGCA444,0.19,4.655976434945414e-13,1.261515980248975e-11,5.808927870007571e-09,2.840614466339318e-22,27.094552514928377,0.2820372907927864,1.3131589797070606e-13,0.9895906274651559,False
SPARC,dynamics,UGCA444,0.26,8.739633871487736e-13,1.296810297206891e-11,5.792831064796537e-09,3.896502982629763e-22,14.838268013007012,0.2613991656270306,2.284533001892629e-13,0.9823834449278115,False
SPARC,dynamics,UGCA444,0.33,1.344569865560563e-12,1.3443341725213306e-11,5.7661721095073455e-09,4.723071885046605e-22,9.998247074806082,0.24970272570274366,3.3574276032824414e-13,0.9750253495603292,False
SPARC,dynamics,UGCA444,0.4,1.7745859233139453e-12,1.306763228986204e-11,5.728690843624096e-09,5.1427115130013195e-22,7.363764198838526,0.24472362366775724,4.3428309766318146e-13,0.9667665045947076,False
SPARC,dynamics,UGCA444,0.47,2.2680524904425553e-12,1.3708496394349667e-11,5.680112569401212e-09,5.59384418782618e-22,6.044170693630987,0.23991875777845906,5.441483360833182e-13,0.960305760717302,False
SPARC,dynamics,UGCA444,0.55,2.9543710004952342e-12,1.5084354510868317e-11,5.608392414821676e-09,6.22669314604279e-22,5.105775309986377,0.23395349303465507,6.911854152861488e-13,0.9541786547917481,False
SPARC,dynamics,UGCA444,0.62,3.67613878400594e-12,1.712438230669143e-11,5.528717042061905e-09,6.873142229979807e-22,4.658252398194486,0.22860912804241162,8.403988819744892e-13,0.9509238425700121,False
SPARC,dynamics,UGCA444,0.69,4.359578493838192e-12,2.1109215128230083e-11,5.432156024838019e-09,7.324037049847764e-22,4.842031209683631,0.2252467612024177,9.819809359447671e-13,0.9534809356965844,False
SPARC,dynamics,UGCA444,0.76,4.909390450738496e-12,1.9894973490567938e-11,5.3207756665005415e-09,7.488056334760733e-22,4.052432514829866,0.22408841290271964,1.100137514425757e-12,0.944702740370711,False
SPARC,dynamics,UGCA444,0.83,5.5720963441599425e-12,2.1197429740318694e-11,5.194825114491369e-09,7.782079200166429e-22,3.8042109165135853,0.22209063758527303,1.2375104297610506e-12,0.9416197885818564,False
SPARC,dynamics,UGCA444,0.9,5.863768822941951e-12,2.1614197427655336e-11,5.057406296084803e-09,7.5524777142897025e-22,3.6860589290440564,0.2236422500097841,1.3113864530999612e-12,0.9393275435051757,False
SPARC,dynamics,UGCA444,0.97,6.065796665139208e-12,1.9891034616119554e-11,4.9140549387959945e-09,7.248885427475711e-22,3.2792122311708023,0.2257885886924491,1.3695876683171461e-12,0.9311454786164194,False
SPARC,dynamics,UGCA444,1.04,6.182613828174115e-12,1.994606168635042e-11,4.766872187621931e-09,6.891184910080092e-22,3.2261535720468903,0.22846924095186893,1.4125370884214686e-12,0.9291821558243699,False
SPARC,dynamics,UGCA444,1.11,6.224820248071672e-12,1.8836226724125462e-11,4.61777853311471e-09,6.500682542546555e-22,3.025987253199891,0.2316058076306533,1.4417045209102831e-12,0.923461076253465,False
SPARC,dynamics,UGCA444,1.19,6.143998735765813e-12,1.8268463488673736e-11,4.447916090701443e-09,5.984932795298731e-22,2.9733833411013357,0.23613708763933072,1.450825967923469e-12,0.9205830326768879,False
SPARC,dynamics,UGCA444,1.26,5.962933582742482e-12,1.83358662512063e-11,4.302433408855579e-09,5.485857834939274e-22,3.0749740872970173,0.24102274046131822,1.4372025933014198e-12,0.9216179604709503,False
SPARC,dynamics,UGCA444,1.33,5.80299665756878e-12,1.789519336812659e-11,4.161048370867465e-09,5.057731861689301e-22,3.0837848828994416,0.2456890658876466,1.425732828147209e-12,0.9203287274511041,False
SPARC,dynamics,UGCA444,1.4,5.591903320613989e-12,1.8934484482813665e-11,4.024121809738754e-09,4.630061293849599e-22,3.3860536202429667,0.25088316701846847,1.402914414736728e-12,0.9259069125430842,False
SPARC,dynamics,UGCA444,1.48,5.36943808682757e-12,1.828872479957316e-11,3.873588422029976e-09,4.205544623373357e-22,3.406077973864618,0.2566836205012524,1.3782468081842186e-12,0.9246395348342502,False
SPARC,dynamics,UGCA444,1.55,5.195158420673313e-12,1.932257153634132e-11,3.7466391840152355e-09,3.885279074655006e-22,3.7193421204347104,0.2615793707684664,1.3589462707222248e-12,0.9296705271259388,False
SPARC,dynamics,UGCA444,1.62,5.098346966849367e-12,1.8977363365052487e-11,3.6229475063899858e-09,3.6481231903840894e-22,3.7222581139431465,0.2655502627039711,1.3538673764028437e-12,0.928658826289007,False
SPARC,dynamics,UGCA444,1.69,4.891153813077433e-12,1.783866824855397e-11,3.5029088933431965e-09,3.3549012202785308e-22,3.647128863716959,0.27094297415931656,1.3252237611858817e-12,0.9257106112002892,False
SPARC,dynamics,UGCA444,1.75,4.724422863143032e-12,2.0166906549742362e-11,3.403870011282034e-09,3.1294342809939496e-22,4.268649766106216,0.2755180402415145,1.3016637285253731e-12,0.935455458906661,False
SPARC,dynamics,UGCA444,1.83,4.575889154436752e-12,1.8247712500745183e-11,3.2761477350828372e-09,2.8985415329794e-22,3.987796007482463,0.2806634047349845,1.2842846297741081e-12,0.9296194177915911,False
SPARC,dynamics,UGCA444,1.9,4.4099978755299655e-12,1.84623784773025e-11,3.168169024250778e-09,2.690542775889919e-22,4.186482397133538,0.28577048729866383,1.2602472418762705e-12,0.9317397136330182,False
SPARC,dynamics,UGCA444,1.97,4.255037922840186e-12,1.924134562490207e-11,3.064045815078282e-09,2.5037578891040835e-22,4.522015073383577,0.29080876679164,1.2374023309928162e-12,0.9356904472735329,False
SPARC,dynamics,UGCA444,2.04,4.109874481082459e-12,1.6883189204166144e-11,2.963529031973118e-09,2.3353582545846797e-22,4.107957379690936,0.29578371605146614,1.2156339465196608e-12,0.9279973746773099,False
SPARC,dynamics,UGCA444,2.11,4.023359139656374e-12,1.7443225740422143e-11,2.8657962117924723e-09,2.210352135648158e-22,4.335488117004621,0.29978507777767316,1.2061430326093981e-12,0.930853211982785,False
SPARC,dynamics,UGCA444,2.19,3.831531179385074e-12,1.690591731247863e-11,2.7579240813793587e-09,2.0280720087016964e-22,4.41231364720145,0.3061729981646111,1.1731113887535163e-12,0.9306094211233591,False
SPARC,dynamics,UGCA444,2.26,3.7136233275056686e-12,1.746593620502713e-11,2.6672579007378942e-09,1.904778734592753e-22,4.703206185630702,0.3109287123971568,1.1546721195493824e-12,0.9338900528437153,False
SPARC,dynamics,UGCA444,2.33,3.6042980586983e-12,1.8126248831745886e-11,2.579322261816826e-09,1.7931635352503364e-22,5.029064893232559,0.31558937613959304,1.1374781757657427e-12,0.9372469071607585,False
SPARC,dynamics,UGCA444,2.4,3.334570142730293e-12,1.8686333382936213e-11,2.4959415070259878e-09,1.6105853238432452e-22,5.603820757429364,0.3240815884588555,1.080672788683506e-12,0.9421677454566693,False
SPARC,dynamics,UGCA444,2.48,3.032976078401328e-12,1.8474532775180912e-11,2.4084952476285355e-09,1.4176611107335872e-22,6.091222712484689,0.3345227088596101,1.0145993736532094e-12,0.9450811890075919,False
SPARC,dynamics,UGCA444,2.55,2.7592909913893404e-12,1.61068001579224e-11,2.338892599731314e-09,1.2543318338705153e-22,5.8372966853388695,0.3449127288571655,9.51714585551091e-13,0.9409122497193849,False
SPARC,dynamics,UGCA444,2.62,2.529506781016243e-12,1.8144529511042152e-11,2.2753398794031644e-09,1.1191535547390827e-22,7.173149187507808,0.35493458821999124,8.978094477196757e-13,0.9505190009378144,False
CLASH,lensing,A209,14.3,9.660508789898121e-11,2.636331385825376e-10,7.629106440219578e-06,7.831033545688151e-22,2.72897778280804,1.2048972265763542,1.1639920248264739e-10,0.5584803825934598,False
CLASH,lensing,A209,100.0,2.079696687103694e-11,2.3120647901755987e-10,5.901934142773363e-06,2.4107663553074958e-23,11.117317272815942,1.5130745114672193,3.146736048839416e-11,0.86389931362605,False
CLASH,lensing,A209,200.0,1.80301774085957e-11,2.0183663636815596e-10,5.235411982503971e-06,1.0450212607060945e-23,11.194378834671502,1.6514735837604098,2.9776361700809515e-11,0.8524729591386146,False
CLASH,lensing,A209,400.0,1.7218685749860095e-11,1.5739828644662164e-10,4.025220048211327e-06,4.989937781045476e-24,9.14113241470247,1.811868310024055,3.119799105043429e-11,0.8017895127402519,False
CLASH,lensing,A209,600.0,1.4288939585111008e-11,1.2705741052085393e-10,2.94347525894854e-06,2.760602464966528e-24,8.892011178579482,1.9754449290807268,2.8227013245348404e-11,0.7778404806958072,False
CLASH,lensing,A2261,23.6,1.610645635178273e-10,4.325138310350079e-10,1.0102348233971657e-05,7.911213752598619e-22,2.6853444456584983,1.2043732199515922,1.939818469840634e-10,0.5515014016549163,False
CLASH,lensing,A2261,100.0,3.77572190925416e-11,3.749730022454834e-10,7.4947752935527016e-06,4.376784077347268e-23,9.931160484209336,1.4350486580169792,5.4183446589204886e-11,0.855500405989942,False
CLASH,lensing,A2261,200.0,2.8973435877013214e-11,3.198895109691404e-10,6.34925040029316e-06,1.6792877741041465e-23,11.040786199020758,1.568239488009861,4.543728624565374e-11,0.8579594369693571,False
CLASH,lensing,A2261,400.0,2.0558905959841447e-11,2.393315756405385e-10,4.648666744357357e-06,5.95792635258515e-24,11.641260294104883,1.7694581675880645,3.637812406731639e-11,0.8480011508303689,False
CLASH,lensing,A2261,600.0,1.6405897731995387e-11,1.8793168168032648e-10,3.3795617783482443e-06,3.1695957176645436e-24,11.455129414455339,1.9339396304277716,3.1728015796650973e-11,0.8311726074445467,False
CLASH,lensing,A383,14.3,1.2302687708123812e-10,5.152286445817561e-10,6.17467470804827e-06,9.972845347978702e-22,4.187935651179182,1.1928429300858956,1.4675174053690138e-10,0.7151716192797684,False
CLASH,lensing,A383,100.0,3.243396173493487e-11,3.6812897364253203e-10,3.887596729157426e-06,3.759716703150815e-23,11.350108156723188,1.4535528542369915,4.7144477654027946e-11,0.8719348895916921,False
CLASH,lensing,A383,200.0,2.1037784397664772e-11,2.7101916318908416e-10,2.9696795244050723e-06,1.2193408570250426e-23,12.882495516931323,1.6229202044689077,3.414264535623091e-11,0.8740212870762563,False
CLASH,lensing,A383,400.0,1.3091819229994098e-11,1.6904409316432633e-10,1.797914896277214e-06,3.7939808152254616e-24,12.912192736135308,1.8830841264924054,2.465299697890991e-11,0.8541623281983303,False
