gate_mode,return_length_over_R80,width_over_R80,route_mode,route_fraction_multiplier,candidate_id,cluster,extent_gate,effective_route_fraction,calibration_amplitude,calibration_RMS_arcsec,heldout_RMS_arcsec,heldout_median_minimum_J_singular_value,mass_sheet_R2
cluster_logistic,0.65,0.23,radial_arc_0.5,0.5,K0414,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,502.1676732388242,1.8532992395865493,8.578223974457485,0.28373135628802904,0.7759896704634355
cluster_logistic,0.65,0.23,radial_arc_0.5,0.75,K0415,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,205.86703464883323,7.13439259883486,6.750815264063881,0.23188703511287445,0.9338009996573723
cluster_logistic,0.65,0.23,radial_arc_0.5,0.75,K0415,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,491.14228094666026,1.8639791978048275,14.075942925040454,0.28047472758343556,0.7811917054278006
cluster_logistic,0.65,0.23,radial_arc_0.5,1.0,K0416,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,207.9616543395968,7.0067253303486,7.105380491280638,0.230815711924224,0.9338070397358099
cluster_logistic,0.65,0.23,radial_arc_0.5,1.0,K0416,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,480.5565558122206,1.8746450896996523,24.070355902784463,0.28231846605509664,0.786135385245664
cluster_logistic,0.65,0.23,transverse_arc_0.5,0.5,K0417,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,221.90037646689424,7.485699611793516,5.800054824402891,0.19807106881239422,0.9561403903555206
cluster_logistic,0.65,0.23,transverse_arc_0.5,0.5,K0417,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,544.6076441208666,1.81536117739926,10.741306360944922,0.19824219143826083,0.8239579156532447
cluster_logistic,0.65,0.23,transverse_arc_0.5,0.75,K0418,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,235.53010369602234,7.479719566460228,5.717775241489549,0.17403613625242625,0.9670696780511949
cluster_logistic,0.65,0.23,transverse_arc_0.5,0.75,K0418,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,554.6197467908554,1.8013186441999296,48.18892915976111,0.17294660498485803,0.8483280212826969
cluster_logistic,0.65,0.23,transverse_arc_0.5,1.0,K0419,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,250.9029802647508,7.527961399008166,5.681948118268097,0.1464310002681866,0.9770923417239367
cluster_logistic,0.65,0.23,transverse_arc_0.5,1.0,K0419,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,565.0146397228802,1.778861036158544,33.46290659160202,0.13415786578401712,0.8687841228269215
cluster_logistic,0.65,0.28,endpoint,0.5,K0420,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,221.34802938172297,6.6737981761057,5.738595937131404,0.19758159380935703,0.9666066407338015
cluster_logistic,0.65,0.28,endpoint,0.5,K0420,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,427.5241836374829,1.9380705844554953,5.056696947020261,0.20023823662746548,0.844030373945912
cluster_logistic,0.65,0.28,endpoint,0.75,K0421,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,217.67538463438072,6.703972010798764,5.864660963849927,0.1917747772692871,0.9704771421823307
cluster_logistic,0.65,0.28,endpoint,0.75,K0421,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,383.20131395221705,2.02422583128251,4.385077577978623,0.19854212350138706,0.85507998023114
cluster_logistic,0.65,0.28,endpoint,1.0,K0422,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,212.87597949233592,6.757930055156398,5.9904439787881,0.18919221246713586,0.973268375709916
cluster_logistic,0.65,0.28,endpoint,1.0,K0422,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,346.6837642571068,2.132591932170397,4.202943570818474,0.19679945931842244,0.8620520079398287
cluster_logistic,0.65,0.28,chord,0.5,K0423,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,217.15691171450828,6.20989379071657,5.707257488446926,0.21495963661879341,0.9644206513754596
cluster_logistic,0.65,0.28,chord,0.5,K0423,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,473.594716986508,1.8569200734526572,5.557918008535855,0.24244152051022788,0.8257246130438367
cluster_logistic,0.65,0.28,chord,0.75,K0424,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,212.81906555499077,6.050248006734972,5.75686786681316,0.21485086093538724,0.9680397850747123
cluster_logistic,0.65,0.28,chord,0.75,K0424,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,442.0443734715096,1.8721028215427333,4.550611143386274,0.23607586501650582,0.8331432121354679
cluster_logistic,0.65,0.28,chord,1.0,K0425,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,208.47320706220663,5.883513366896185,5.834172915239921,0.2143016837536803,0.9710102092172924
cluster_logistic,0.65,0.28,chord,1.0,K0425,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,414.33209725684355,1.8858682823542825,4.0787781062396835,0.23308332943651497,0.8386059671723411
cluster_logistic,0.65,0.28,radial_arc_0.5,0.5,K0426,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,230.1564979408986,6.443973125317457,5.553721601800718,0.20587725318349087,0.9551280100634507
cluster_logistic,0.65,0.28,radial_arc_0.5,0.5,K0426,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,533.8914679426567,1.8355910208256587,14.073341080232908,0.23210406164429437,0.8124264883014582
cluster_logistic,0.65,0.28,radial_arc_0.5,0.75,K0427,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,232.29614395908217,6.408421653249221,5.512869409563721,0.20353072038384595,0.9551426438914093
cluster_logistic,0.65,0.28,radial_arc_0.5,0.75,K0427,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,525.2932197190585,1.8428547558358017,13.383294897691684,0.22814548625920494,0.8167039375188601
cluster_logistic,0.65,0.28,radial_arc_0.5,1.0,K0428,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,234.34567111520616,6.372877802954795,5.499840507235972,0.2014717815541447,0.9550794637814211
cluster_logistic,0.65,0.28,radial_arc_0.5,1.0,K0428,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,516.9469371126095,1.850612353784855,12.408677599659853,0.22377524023263973,0.8208262572905924
cluster_logistic,0.65,0.28,transverse_arc_0.5,0.5,K0429,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,245.04474587125804,6.460926834864678,5.8165116873132385,0.18044001651697789,0.9707866941459737
cluster_logistic,0.65,0.28,transverse_arc_0.5,0.5,K0429,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,566.5059693206613,1.8132647038640444,54.43891168429458,0.1928746118338279,0.8488040291150822
cluster_logistic,0.65,0.28,transverse_arc_0.5,0.75,K0430,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,256.03700949253886,6.413320212514432,5.9350731234957665,0.1624513972642363,0.9779100547180708
cluster_logistic,0.65,0.28,transverse_arc_0.5,0.75,K0430,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,574.1084932689464,1.8060406077256947,21.150856268845352,0.16555367275087116,0.8671638780921463
cluster_logistic,0.65,0.28,transverse_arc_0.5,1.0,K0431,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,268.0738666948422,6.365251606567493,6.137147811776104,0.14225152181190084,0.9842758368080872
cluster_logistic,0.65,0.28,transverse_arc_0.5,1.0,K0431,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,581.9175945197836,1.795526964005808,14.644195116738638,0.14554722792358887,0.882482846665501
