domain,system,radius_kpc,gbar_m_s2,target_chi,conservative_delta_q_over_target_chi,passes_5_percent
SPARC,UGC06614,13.57,5.220651951749628e-11,3.5223024954328325e-07,3144.8171359403214,False
SPARC,UGC06614,15.76,4.3565369566426206e-11,3.16225374134269e-07,3612.76915202664,False
SPARC,UGC06614,24.94,1.9044053433663236e-11,2.1756073624614748e-07,3804.528572920375,False
SPARC,UGC06614,26.3,1.7191360701447118e-11,2.09101107947511e-07,3774.459470911921,False
SPARC,UGC06614,34.96,1.0397958246114261e-11,1.680865518414762e-07,3897.9982769843596,False
SPARC,UGC06614,36.84,9.501560025552997e-12,1.616644149866229e-07,3930.249156359496,False
SPARC,UGC06614,47.38,6.861115413961143e-12,1.3205880111206537e-07,4883.336843489468,False
SPARC,UGC06614,64.59,4.448438230884903e-12,9.864656983073923e-08,6337.878848400468,False
SPARC,UGC06667,0.87,8.918922607244175e-13,1.758072771239909e-08,0.57218128958069,False
SPARC,UGC06667,1.74,1.1186425100428745e-12,1.7280459067072013e-08,3.2705585614736594,False
SPARC,UGC06667,2.61,2.2039403812242993e-12,1.6784239116910707e-08,20.944937444093238,False
SPARC,UGC06667,3.5,3.69178280222836e-12,1.588348504377754e-08,86.25619312102408,False
SPARC,UGC06667,4.37,3.755281553131677e-12,1.4771283475239562e-08,148.3592552557311,False
SPARC,UGC06667,5.24,4.345416845862048e-12,1.3561463197652027e-08,289.21592305473933,False
SPARC,UGC06667,6.11,4.13666063446183e-12,1.2294684850116073e-08,402.95316897396833,False
SPARC,UGC06667,6.98,4.248827401786251e-12,1.1042331909167079e-08,609.5898547489663,False
SPARC,UGC06667,7.85,3.658949632724216e-12,9.861323984198512e-09,690.119237380925,False
SPARC,UGC06786,0.16,2.0306674659027495e-09,1.4370058268718541e-06,11.648454030531697,False
SPARC,UGC06786,0.32,2.4164353816808067e-09,1.3148606564492573e-06,62.9556313409571,False
SPARC,UGC06786,0.49,1.9009904711939346e-09,1.1888657603165056e-06,129.70226126474915,False
SPARC,UGC06786,0.65,1.5275628627803172e-09,1.094696309859833e-06,198.33114476923322,False
SPARC,UGC06786,1.3,7.586816939843442e-10,8.395935337097791e-07,474.4966087113631,False
SPARC,UGC06786,1.46,6.631512659632915e-10,8.00541135967362e-07,534.5145394857644,False
SPARC,UGC06786,1.62,5.866662902862819e-10,7.662133536701279e-07,592.2752892459781,False
SPARC,UGC06786,3.72,2.0267719403868014e-10,4.816595030924719e-07,1222.1201873686393,False
SPARC,UGC06786,3.89,1.9305523297163914e-10,4.701108934031294e-07,1279.5876049457213,False
SPARC,UGC06786,4.05,1.8486760248862567e-10,4.597307761164406e-07,1335.044375091853,False
SPARC,UGC06786,4.22,1.779416298701205e-10,4.4914295987945615e-07,1406.7191200395068,False
SPARC,UGC06786,4.26,1.7652080688728859e-10,4.4670902276185225e-07,1425.325113819529,False
SPARC,UGC06786,4.38,1.725543589157605e-10,4.3951818744524646e-07,1483.721729367124,False
SPARC,UGC06786,4.54,1.6827093500519281e-10,4.301569999402335e-07,1573.0555851168906,False
SPARC,UGC06786,4.71,1.64977724805888e-10,4.2043184617729886e-07,1686.0347176038276,False
SPARC,UGC06786,4.86,1.6232379176281302e-10,4.120039646811086e-07,1791.7320200119402,False
SPARC,UGC06786,5.02,1.592577594482364e-10,4.0317133032933497e-07,1902.8619014858557,False
SPARC,UGC06786,5.18,1.5557319893654137e-10,3.945241093443034e-07,2003.8936543484542,False
SPARC,UGC06786,5.35,1.5137160639793674e-10,3.8556657766119307e-07,2104.590369162331,False
SPARC,UGC06786,5.51,1.4705125703098497e-10,3.773700252627408e-07,2189.1343788234667,False
SPARC,UGC06786,5.68,1.4203816456215844e-10,3.689335649996299e-07,2264.6108185338394,False
SPARC,UGC06786,5.84,1.3733980450967719e-10,3.6126010413889424e-07,2329.875974594358,False
SPARC,UGC06786,6.0,1.3279379785426437e-10,3.538405512235524e-07,2392.4088004316604,False
SPARC,UGC06786,6.15,1.2882846506339605e-10,3.471038839091119e-07,2453.041459198274,False
SPARC,UGC06786,6.48,1.209135479066311e-10,3.3295622139170603e-07,2591.252167549364,False
SPARC,UGC06786,6.64,1.1718271618524769e-10,3.264166135276134e-07,2652.3482734459153,False
SPARC,UGC06786,6.81,1.1325703747036363e-10,3.1969171915395243e-07,2711.3038932704762,False
SPARC,UGC06786,7.1,1.0684344540819111e-10,3.0873455578450105e-07,2803.80142715817,False
SPARC,UGC06786,7.13,1.0615682619418669e-10,3.0763762163855465e-07,2811.0791802487106,False
SPARC,UGC06786,8.52,7.69539195965755e-11,2.639450330531362e-07,2915.9263883653994,False
SPARC,UGC06786,10.66,5.242479216890804e-11,2.1641635451505547e-07,3153.562378473315,False
SPARC,UGC06786,11.99,4.321415624478762e-11,1.9458073204489684e-07,3329.0994591798844,False
SPARC,UGC06786,12.1,4.2583132034248866e-11,1.9296061873270313e-07,3344.8660383329243,False
SPARC,UGC06786,12.33,4.127872657996973e-11,1.8964952509264693e-07,3373.8318411080213,False
SPARC,UGC06786,12.78,3.894368473568717e-11,1.834524412875212e-07,3435.593248915681,False
SPARC,UGC06786,14.93,2.9992157428079e-11,1.5800977104312884e-07,3685.948922837465,False
SPARC,UGC06786,17.08,2.3540771116058348e-11,1.38251970087721e-07,3836.9753483907157,False
SPARC,UGC06786,19.23,1.8835659442679723e-11,1.2261178183443133e-07,3926.11445462281,False
SPARC,UGC06786,21.27,1.5383422656104854e-11,1.106284477597802e-07,3928.8936314829903,False
SPARC,UGC06786,23.42,1.2784617013299826e-11,1.0023225729855274e-07,3982.514538895423,False
SPARC,UGC06786,25.57,1.065520579380279e-11,9.158114543063156e-08,3951.9967325518733,False
SPARC,UGC06786,27.72,8.9569952208977e-12,8.434272275352329e-08,3885.3657535302195,False
SPARC,UGC06786,29.87,7.665107688504218e-12,7.820787809481021e-08,3850.335822148531,False
SPARC,UGC06786,32.02,6.641106161388583e-12,7.292777604624339e-08,3825.3694468037497,False
SPARC,UGC06786,34.05,5.865495972707936e-12,6.85695021937073e-08,3817.7431194215183,False
SPARC,UGC06787,0.12,6.069087536018187e-09,2.989374282396606e-06,9.302794592483405,False
SPARC,UGC06787,0.24,7.340073789094082e-09,2.7131499036131407e-06,52.34508257214858,False
SPARC,UGC06787,0.35,6.227882938297489e-09,2.4569456837102333e-06,109.82609049716966,False
SPARC,UGC06787,0.47,5.006062242072944e-09,2.225530052747247e-06,182.3652632300919,False
SPARC,UGC06787,0.59,4.0572048137438105e-09,2.038829687859164e-06,259.7188895189827,False
SPARC,UGC06787,0.71,3.372290756601397e-09,1.8857844862364641e-06,342.0180483804897,False
SPARC,UGC06787,0.83,2.843855956082575e-09,1.7577338779614803e-06,424.7075709914133,False
SPARC,UGC06787,0.94,2.4655425040143155e-09,1.6574763139115738e-06,500.5762966941465,False
SPARC,UGC06787,1.06,2.166712836003281e-09,1.5620533547391407e-06,592.7668251758439,False
SPARC,UGC06787,1.18,1.934739699558547e-09,1.4775647613605428e-06,691.5392567513117,False
SPARC,UGC06787,1.3,1.7413053840696212e-09,1.4018394236614902e-06,792.389543012752,False
SPARC,UGC06787,1.42,1.5798545712083835e-09,1.3334246046251096e-06,896.1936130214368,False
SPARC,UGC06787,1.53,1.4485240030565278e-09,1.2762396219649103e-06,989.1192606357732,False
SPARC,UGC06787,1.66,1.3161356499580452e-09,1.2145426044251844e-06,1100.650542907643,False
SPARC,UGC06787,1.89,1.1198519882083934e-09,1.1183632052409536e-06,1290.2286053014495,False
SPARC,UGC06787,2.01,1.0323554722383855e-09,1.0740284288622321e-06,1382.4466527049299,False
SPARC,UGC06787,2.13,9.537166384092533e-10,1.0331159868621939e-06,1469.9520440119586,False
SPARC,UGC06787,2.24,8.883655665740518e-10,9.983318816496541e-07,1545.5031234636213,False
SPARC,UGC06787,3.1,5.425537402044703e-10,7.870838172119281e-07,2029.524049312201,False
SPARC,UGC06787,3.79,3.87069126839726e-10,6.769717204762498e-07,2259.5661691846017,False
SPARC,UGC06787,3.9,3.682964645817918e-10,6.627081245656772e-07,2285.73573662789,False
SPARC,UGC06787,4.14,3.328945690428176e-10,6.338195083464415e-07,2348.1915083809586,False
SPARC,UGC06787,4.25,3.183330075046696e-10,6.215223543548038e-07,2374.0253060906466,False
SPARC,UGC06787,4.37,3.0366395748029373e-10,6.087094184006058e-07,2402.257181125608,False
SPARC,UGC06787,4.49,2.901714139932996e-10,5.964766021485e-07,2431.0513202136144,False
SPARC,UGC06787,4.61,2.77659854070276e-10,5.847794620014165e-07,2459.5471449833008,False
SPARC,UGC06787,4.72,2.670422730615789e-10,5.744938319419153e-07,2486.406170998495,False
SPARC,UGC06787,5.16,2.3157401128479451e-10,5.368322742796782e-07,2606.779859852104,False
SPARC,UGC06787,5.43,2.1403947357239e-10,5.161784141047089e-07,2687.743630704197,False
SPARC,UGC06787,5.56,2.0645778293862612e-10,5.06794464589593e-07,2727.789971478034,False
SPARC,UGC06787,5.67,2.00358907194903e-10,4.991125302472816e-07,2760.8610582404376,False
SPARC,UGC06787,5.79,1.9399915330101767e-10,4.909888819714767e-07,2795.792237534652,False
SPARC,UGC06787,5.91,1.8755188712522206e-10,4.831290541596847e-07,2821.219500308527,False
SPARC,UGC06787,6.03,1.8162307352856678e-10,4.7552416958140563e-07,2850.397894474959,False
SPARC,UGC06787,6.2,1.7381758761972497e-10,4.6515138943211446e-07,2893.2741520298578,False
SPARC,UGC06787,6.5,1.6122382696285936e-10,4.4789702796125777e-07,2965.037983304502,False
SPARC,UGC06787,6.85,1.4860623157026374e-10,4.292816980634637e-07,3055.6668896098554,False
SPARC,UGC06787,6.98,1.4438276780539262e-10,4.2274326306524744e-07,3090.597168516307,False
SPARC,UGC06787,7.09,1.4104060918408297e-10,4.1735360306611056e-07,3122.6076294138275,False
SPARC,UGC06787,7.21,1.3759889503866982e-10,4.116137195571904e-07,3159.4686815289733,False
SPARC,UGC06787,7.22,1.373360997857101e-10,4.11141755239227e-07,3163.140464256298,False
SPARC,UGC06787,7.33,1.3435113405488222e-10,4.060114753303016e-07,3198.2323883824715,False
SPARC,UGC06787,7.45,1.3120953136014017e-10,4.005410116633299e-07,3236.1936535859245,False
SPARC,UGC06787,7.56,1.2836955193274842e-10,3.9563937040117117e-07,3268.4102376585756,False
SPARC,UGC06787,8.26,1.1091144749634154e-10,3.6688622253853283e-07,3399.7855715164683,False
SPARC,UGC06787,8.98,9.559546739919336e-11,3.413623693018585e-07,3472.3788768982345,False
SPARC,UGC06787,9.09,9.352252346336364e-11,3.3779124740841026e-07,3481.4102965245875,False
SPARC,UGC06787,9.3,8.972667798165159e-11,3.311852175973131e-07,3496.6963848643927,False
SPARC,UGC06787,10.32,7.382187388145537e-11,3.0254831657315284e-07,3532.2783725237296,False
SPARC,UGC06787,11.38,6.199255542315048e-11,2.7783500628338567e-07,3610.0463779651236,False
SPARC,UGC06787,12.4,5.306629292230995e-11,2.5768851880619463e-07,3667.212904171005,False
SPARC,UGC06787,13.41,4.625123761009298e-11,2.404687851395646e-07,3745.017583095491,False
SPARC,UGC06787,14.43,4.0555719713526136e-11,2.2526912597556467e-07,3804.595094358402,False
SPARC,UGC06787,15.44,3.5855177467787446e-11,2.120209582891844e-07,3849.7652779636796,False
SPARC,UGC06787,16.57,3.154889686525865e-11,1.9894589691706704e-07,3902.1195870562988,False
SPARC,UGC06787,17.58,2.8374319414793932e-11,1.8855637334294108e-07,3953.9954938704004,False
SPARC,UGC06787,18.6,2.559753344980118e-11,1.7910605054297132e-07,3993.4215575023,False
SPARC,UGC06787,19.61,2.3181294802758708e-11,1.7064874772264668e-07,4015.3416380977937,False
SPARC,UGC06787,20.62,2.1201064369936317e-11,1.6295370737726494e-07,4066.716608529938,False
SPARC,UGC06787,21.64,1.9578797873555048e-11,1.5581326580476344e-07,4157.432371249912,False
SPARC,UGC06787,22.77,1.809273351808595e-11,1.4850573150804414e-07,4290.687141223377,False
SPARC,UGC06787,23.78,1.695267652596301e-11,1.424295370642095e-07,4425.999876381262,False
SPARC,UGC06787,24.79,1.5861479851617878e-11,1.3674019873402678e-07,4534.316548833681,False
SPARC,UGC06787,25.81,1.4775750771671477e-11,1.3137570402576503e-07,4599.298355681082,False
SPARC,UGC06787,26.82,1.3776281039055582e-11,1.2642533543739722e-07,4645.540758332637,False
SPARC,UGC06787,27.84,1.286161629965397e-11,1.217611129732395e-07,4687.804524109397,False
SPARC,UGC06787,29.41,1.1565220928665102e-11,1.1517777677031964e-07,4714.419368133053,False
SPARC,UGC06787,30.99,1.0379658104171012e-11,1.09225687696328e-07,4691.535684696742,False
SPARC,UGC06787,32.57,9.368226412844079e-12,1.0386948739591632e-07,4670.979108926198,False
SPARC,UGC06787,34.03,8.593126399083123e-12,9.936784447225283e-08,4681.291049997818,False
SPARC,UGC06787,37.19,7.114994031231794e-12,9.084684676282604e-08,4604.396804666203,False
SPARC,UGC06818,0.87,1.4388825368012021e-11,3.060003307690131e-08,21.176717509818374,False
SPARC,UGC06818,1.74,1.4270307834376842e-11,2.6319858852585137e-08,97.33223467620384,False
SPARC,UGC06818,2.61,1.0982487578119986e-11,2.2548413175802102e-08,172.89483375052885,False
SPARC,UGC06818,3.5,8.975308612134094e-12,1.949924250585127e-08,265.91084580414525,False
SPARC,UGC06818,4.37,7.321890423850379e-12,1.7065294111467986e-08,349.28779660953506,False
SPARC,UGC06818,5.24,6.625685125389472e-12,1.498225646563358e-08,492.64341928989575,False
SPARC,UGC06818,6.11,5.651527376125628e-12,1.3148683617343209e-08,601.5159958964,False
SPARC,UGC06818,6.98,4.833354644123124e-12,1.158279111629841e-08,705.051087314394,False
SPARC,UGC06917,1.74,2.946559833479184e-11,7.962955581963451e-08,94.85899234160175,False
SPARC,UGC06917,2.61,2.1677387036249003e-11,7.199147108783732e-08,149.58947165730754,False
SPARC,UGC06917,3.5,1.8015392068831723e-11,6.59271713674528e-08,223.02371424444146,False
SPARC,UGC06917,4.37,1.6653838605318236e-11,6.074940320327122e-08,335.7404454396143,False
SPARC,UGC06917,5.24,1.4796534233948894e-11,5.6052363895727056e-08,438.64582995025063,False
SPARC,UGC06917,6.11,1.3283869972914114e-11,5.185862148747529e-08,548.8442254053468,False
SPARC,UGC06917,6.98,1.2430526885766638e-11,4.80182367189929e-08,700.7088869185812,False
SPARC,UGC06917,7.85,1.1319732016596506e-11,4.447119134058429e-08,832.1273555007257,False
SPARC,UGC06917,8.72,1.0278738233467074e-11,4.124551054290838e-08,958.4597910888331,False
SPARC,UGC06917,9.6,9.837955370133431e-12,3.820659649252307e-08,1174.7973516366992,False
SPARC,UGC06917,10.47,9.812341923639409e-12,3.527187074966823e-08,1508.36620738446,False
SPARC,UGC06930,1.74,2.5785282766666088e-11,9.479654653990357e-08,65.3298943454745,False
SPARC,UGC06930,3.5,1.689333844435281e-11,8.190211525761523e-08,163.0731742670518,False
SPARC,UGC06930,5.24,1.4120829278222426e-11,7.263832906161681e-08,315.61603443532067,False
SPARC,UGC06930,6.98,1.296680807109572e-11,6.454737904150165e-08,555.3261544940561,False
SPARC,UGC06930,8.72,1.1650648187502127e-11,5.719426050841926e-08,834.0319040423079,False
SPARC,UGC06930,10.47,1.0660533258136639e-11,5.049171516813706e-08,1193.2665990726712,False
SPARC,UGC06930,12.19,9.750551656823879e-12,4.4465096950137363e-08,1607.9406843432268,False
SPARC,UGC06930,13.94,8.353157671945297e-12,3.902652647824136e-08,1900.7133632772125,False
SPARC,UGC06930,15.68,6.464044419666928e-12,3.460069782382022e-08,1846.7465774301943,False
SPARC,UGC06930,16.61,5.726180728501544e-12,3.2654558988187046e-08,1830.8624377280369,False
SPARC,UGC06983,1.74,3.082186819245798e-11,7.884224630173328e-08,102.43822987765104,False
SPARC,UGC06983,2.61,2.4774260825107377e-11,7.053909502663105e-08,186.31513251818444,False
SPARC,UGC06983,3.5,1.728358521592371e-11,6.411345817940024e-08,215.55211555723642,False
SPARC,UGC06983,4.37,1.3471898370703118e-11,5.95201989494635e-08,249.53287160347838,False
SPARC,UGC06983,5.24,1.1978172589273032e-11,5.571929063305889e-08,321.60683980534486,False
SPARC,UGC06983,6.11,1.0334619201177636e-11,5.238692759124645e-08,373.02241485486684,False
SPARC,UGC06983,6.98,9.922322968931009e-12,4.936160086110182e-08,486.2851227194477,False
SPARC,UGC06983,7.85,1.0025691529769194e-11,4.6382411753020046e-08,665.0983168072914,False
SPARC,UGC06983,8.72,8.865910281886272e-12,4.356099539826608e-08,727.0421256516506,False
SPARC,UGC06983,9.6,8.096416112089478e-12,4.099859359299881e-08,817.3726392610334,False
SPARC,UGC06983,10.47,8.048859337322525e-12,3.8587334629406076e-08,1024.2499468823396,False
SPARC,UGC06983,11.35,7.6876996797575e-12,3.621010250348839e-08,1197.7057708306666,False
SPARC,UGC06983,12.19,7.144489891295195e-12,3.407133440632715e-08,1315.7611788276113,False
SPARC,UGC06983,13.12,6.654782431090015e-12,3.186831522959711e-08,1465.2666395788501,False
SPARC,UGC06983,13.94,6.085910805855822e-12,3.007487851915119e-08,1533.140149871195,False
SPARC,UGC06983,14.86,5.470952525891326e-12,2.82496932771795e-08,1581.0347761733235,False
SPARC,UGC06983,15.68,4.9744477080267276e-12,2.6779352230078065e-08,1610.1431342072894,False
SPARC,UGC07089,0.87,7.519960138731696e-12,4.676900659194231e-08,5.250776099625498,False
SPARC,UGC07089,1.74,1.1545893642975695e-11,4.392156611477384e-08,42.49398313389616,False
SPARC,UGC07089,2.61,1.2943823345904268e-11,4.0264084408109225e-08,123.79973899086947,False
SPARC,UGC07089,3.5,1.1854845641679617e-11,3.64753206884113e-08,215.5939183155653,False
SPARC,UGC07089,4.37,1.0841091588105314e-11,3.308573577523165e-08,324.2833523195984,False
SPARC,UGC07089,5.24,1.0009542965054817e-11,2.997174248224423e-08,456.92648692735116,False
SPARC,UGC07089,6.11,8.962463172317154e-12,2.7138317930311896e-08,581.676892873619,False
SPARC,UGC07089,6.55,8.487783531201023e-12,2.5820263359939557e-08,647.6954041939063,False
SPARC,UGC07089,6.98,8.07449236932844e-12,2.4597710589110257e-08,716.5529703053681,False
SPARC,UGC07089,7.85,7.304045243614653e-12,2.230096212034955e-08,860.3996987176846,False
SPARC,UGC07089,8.72,6.559992127375302e-12,2.0230400705208042e-08,996.4913821149908,False
SPARC,UGC07089,9.16,6.128062440564676e-12,1.927204472339632e-08,1042.3279422582139,False
SPARC,UGC07125,1.44,1.0419022145540224e-11,4.920999269918991e-08,22.274398731089782,False
SPARC,UGC07125,2.88,1.0726790402602299e-11,4.39828300511784e-08,104.20134264130579,False
SPARC,UGC07125,4.33,7.657702872216964e-12,3.940669524124421e-08,158.82101655710508,False
SPARC,UGC07125,5.76,6.197668563674575e-12,3.600548597150911e-08,224.14502168535128,False
SPARC,UGC07125,7.2,4.590900094349222e-12,3.3338593744675134e-08,241.2958757395886,False
SPARC,UGC07125,8.64,4.3849204762493866e-12,3.111980579717639e-08,347.58641907857606,False
SPARC,UGC07125,10.08,4.237342069372004e-12,2.8988416018835625e-08,482.61245726716106,False
SPARC,UGC07125,11.47,4.178938839072059e-12,2.6980182708638983e-08,657.7557703068052,False
SPARC,UGC07125,13.0,4.824686235251701e-12,2.461541777637712e-08,1149.3344593336699,False
SPARC,UGC07125,14.42,4.462189336677237e-12,2.235162267989483e-08,1385.5279106525197,False
SPARC,UGC07125,15.84,3.817279041648333e-12,2.0333396014622467e-08,1454.2973676851102,False
SPARC,UGC07125,17.26,3.5673928559272893e-12,1.853328747420084e-08,1711.7953176381773,False
SPARC,UGC07125,18.68,2.65334961536252e-12,1.701690166781064e-08,1400.5378756378873,False
SPARC,UGC07151,0.5,1.9899159383438574e-11,5.0747227997571845e-08,6.839917779277712,False
SPARC,UGC07151,1.0,2.3869193412100522e-11,4.6990503469157525e-08,38.766626606835985,False
SPARC,UGC07151,1.5,2.2004985357926628e-11,4.305303172076243e-08,84.38649343979885,False
SPARC,UGC07151,2.0,2.0855698076173115e-11,3.93742142538667e-08,151.50704581127448,False
SPARC,UGC07151,2.49,1.8746324242288963e-11,3.6043076535997954e-08,218.90605783235387,False
SPARC,UGC07151,3.0,1.6553670515152268e-11,3.2952610602467866e-08,288.75670398937916,False
SPARC,UGC07151,3.49,1.3877586143104048e-11,3.0392874989945775e-08,325.6327182986091,False
SPARC,UGC07151,4.0,1.3608511871711728e-11,2.798650495663151e-08,451.28404903078854,False
SPARC,UGC07151,4.49,1.2573334413626633e-11,2.5784209958078535e-08,548.451083172654,False
SPARC,UGC07151,5.01,1.1847950449881646e-11,2.3604237549650476e-08,682.6333684485601,False
SPARC,UGC07151,5.5,1.146188684289996e-11,2.1643522574567768e-08,854.0393501641202,False
SPARC,UGC07323,0.58,1.3587006283848997e-11,5.925689226323377e-08,4.460441291403973,False
SPARC,UGC07323,1.17,1.7053414109909923e-11,5.6153577160597495e-08,26.903399704232108,False
SPARC,UGC07323,1.75,1.7177446916383587e-11,5.2745378035936407e-08,64.80601822723604,False
SPARC,UGC07323,2.33,1.6287194906653536e-11,4.941346760339531e-08,113.31307269034664,False
SPARC,UGC07323,2.91,1.6333529289304392e-11,4.616558191436529e-08,190.07580401283283,False
SPARC,UGC07323,3.5,1.6180927192523652e-11,4.287246117524449e-08,292.0982407199291,False
SPARC,UGC07323,4.07,1.649214624729201e-11,3.967545122238868e-08,439.3465986956508,False
SPARC,UGC07323,4.65,1.7269838935328428e-11,3.631393576831227e-08,671.5940893361611,False
SPARC,UGC07323,5.23,1.6401522638342622e-11,3.296144326298547e-08,866.8946316005423,False
SPARC,UGC07323,5.82,1.4908792227988607e-11,2.979028008231402e-08,1030.182145670676,False
SPARC,UGC07399,0.61,2.748640124939924e-11,3.576110793951067e-08,23.371838980562067,False
SPARC,UGC07399,1.22,2.2062718034632086e-11,3.057257093819506e-08,78.89420837282233,False
SPARC,UGC07399,1.84,1.5821451907145184e-11,2.654049586803131e-08,125.93610387349177,False
SPARC,UGC07399,2.45,1.3030014117530404e-11,2.3519314035250005e-08,188.59481632913702,False
SPARC,UGC07399,3.07,1.1212870436992832e-11,2.0939103604577306e-08,265.78708603342074,False
SPARC,UGC07399,3.68,9.351231652536781e-12,1.878573324942061e-08,324.48870558935386,False
SPARC,UGC07399,4.3,7.773027213802761e-12,1.6963169963063463e-08,372.0928430282997,False
SPARC,UGC07399,4.91,7.0845903803820515e-12,1.540735424418206e-08,464.95899822053923,False
SPARC,UGC07399,5.52,6.7339078466578295e-12,1.3960349930288688e-08,601.1920548523466,False
SPARC,UGC07399,6.13,5.999690912803056e-12,1.262695088550159e-08,689.5880478457796,False
SPARC,UGC07524,0.35,1.1016719005591273e-11,4.233710015803548e-08,1.6615945697375414,False
SPARC,UGC07524,0.69,7.496666936365073e-12,4.125655252696537e-08,3.7265184165040197,False
SPARC,UGC07524,1.03,6.281965904504704e-12,4.045235230544644e-08,6.500538668197558,False
SPARC,UGC07524,1.38,5.32295767319987e-12,3.975510078033476e-08,9.265887931990017,False
SPARC,UGC07524,1.72,5.132812184712178e-12,3.9144841944571124e-08,13.84452859956887,False
SPARC,UGC07524,2.07,5.146453795660019e-12,3.8527239094035095e-08,20.45659593382349,False
SPARC,UGC07524,2.41,5.065742790632299e-12,3.793119659462753e-08,27.507439080686293,False
SPARC,UGC07524,2.76,5.486481994846418e-12,3.729719372716086e-08,41.352897252774866,False
SPARC,UGC07524,3.1,5.644955586969363e-12,3.6647499038833914e-08,55.412769960447044,False
SPARC,UGC07524,3.45,5.832051456939606e-12,3.5957933044581507e-08,73.45683504616896,False
SPARC,UGC07524,3.79,6.013810661908974e-12,3.526654043327658e-08,94.64894614888783,False
SPARC,UGC07524,4.14,6.2558007271263e-12,3.4529352876956236e-08,122.38489377565797,False
SPARC,UGC07524,4.48,6.298753670069986e-12,3.379659691024311e-08,147.94365257752153,False
SPARC,UGC07524,4.82,6.175113985555284e-12,3.3068550285610185e-08,169.9166509137494,False
SPARC,UGC07524,5.17,6.045891279045202e-12,3.233428310133408e-08,193.71182576409427,False
SPARC,UGC07524,5.51,5.721951380174729e-12,3.164744415420185e-08,207.01468258553012,False
SPARC,UGC07524,5.86,5.388540228993618e-12,3.097989928263403e-08,218.63114850826776,False
SPARC,UGC07524,6.2,5.277949877391878e-12,3.03573416018066e-08,242.13335827088082,False
SPARC,UGC07524,6.55,5.286008381137646e-12,2.9722633759255452e-08,276.67034997918626,False
SPARC,UGC07524,6.89,5.351311637443632e-12,2.9101778612441713e-08,318.5068706401752,False
SPARC,UGC07524,7.25,5.423483477240659e-12,2.8435906747323885e-08,368.27547732426166,False
SPARC,UGC07524,7.58,5.537721799921596e-12,2.7814964234684202e-08,424.65432060377384,False
SPARC,UGC07524,7.94,5.670727437269169e-12,2.7122292966302006e-08,495.20921832130017,False
SPARC,UGC07524,8.27,5.832362105594402e-12,2.647065319282318e-08,574.2004364119952,False
SPARC,UGC07524,8.63,5.9984764893918486e-12,2.5739518867084093e-08,670.7697746029742,False
SPARC,UGC07524,8.97,6.063377740683808e-12,2.5035519714498823e-08,757.2392560884717,False
SPARC,UGC07524,9.3,6.108466825194022e-12,2.43459955648195e-08,846.4697783301083,False
SPARC,UGC07524,9.66,6.1020240724201705e-12,2.3591399095795424e-08,941.0933028724979,False
SPARC,UGC07524,9.99,6.078186825909406e-12,2.290140100083702e-08,1030.8457233102665,False
SPARC,UGC07524,10.35,6.040890562098507e-12,2.2152453797853795e-08,1133.4953694634492,False
SPARC,UGC07524,10.69,5.846756308103827e-12,2.1458622388252777e-08,1188.7074098750986,False
SPARC,UGC07577,0.19,4.4455816321280646e-13,3.1645383328222395e-09,0.05336171353976884,False
SPARC,UGC07577,0.38,1.3166433416357339e-12,3.1070947138908173e-09,1.1076074417866637,False
SPARC,UGC07577,0.57,2.246610543841448e-12,2.990875077585849e-09,5.768199985743564,False
SPARC,UGC07577,0.75,3.317924960169825e-12,2.818933634842279e-09,19.008173548503642,False
SPARC,UGC07577,0.94,3.5194725177864123e-12,2.5959240279772417e-09,35.420837005325666,False
SPARC,UGC07577,1.13,3.4561749603683247e-12,2.368405237860425e-09,54.60076903538237,False
SPARC,UGC07577,1.32,3.661145190322679e-12,2.1362656300848872e-09,90.05332293014871,False
SPARC,UGC07577,1.51,3.409260107583647e-12,1.9056562043573255e-09,118.72431012773234,False
SPARC,UGC07577,1.69,2.9459038500912322e-12,1.709284726636166e-09,133.20438021615402,False
SPARC,UGC07603,0.34,2.030639418387755e-11,1.9946005229393427e-08,8.292185569014809,False
SPARC,UGC07603,0.68,2.0496446825795877e-11,1.7564516865667662e-08,38.20564125388971,False
SPARC,UGC07603,1.02,1.695423375838342e-11,1.537867985486518e-08,74.00459244363235,False
SPARC,UGC07603,1.37,1.3932424781120958e-11,1.3522935641809992e-08,113.27941795498394,False
SPARC,UGC07603,1.71,1.3751155283838615e-11,1.1907162765226678e-08,196.5921718798069,False
SPARC,UGC07603,2.05,1.1997177596671431e-11,1.0404342039441072e-08,263.7412614123356,False
SPARC,UGC07603,2.39,9.407448701252641e-12,9.15504500038637e-09,283.2091531416095,False
SPARC,UGC07603,2.74,7.05367913115672e-12,8.166021125360053e-09,271.2072327217429,False
SPARC,UGC07603,3.08,5.722823754160383e-12,7.420310968969771e-09,275.75379605692586,False
SPARC,UGC07603,3.42,5.062553517722587e-12,6.790814349719847e-09,309.2011394348261,False
SPARC,UGC07603,3.76,4.563134890168786e-12,6.229003839250523e-09,348.7449526518786,False
SPARC,UGC07603,4.11,4.0477167737897154e-12,5.711643305593907e-09,379.74202025830755,False
SPARC,UGC08286,0.47,7.959029856946419e-12,3.2923468602051584e-08,2.369460559082533,False
SPARC,UGC08286,0.95,1.0064975228566188e-11,3.143831394182332e-08,14.40653645201172,False
