a,D,f
5.784289220408166399e-01,1.896317811189529223e+01,9.146959319142300426e-01
5.794286964268809959e-01,1.899313219487953575e+01,9.132156307758075853e-01
5.804301988538246304e-01,1.902308496700982232e+01,9.117355981779815544e-01
5.814334323084472400e-01,1.905303628190038623e+01,9.102558398441650267e-01
5.824383997827092818e-01,1.908298599317670963e+01,9.087763615007370399e-01
5.834451042737449633e-01,1.911293395447840737e+01,9.072971688757662800e-01
5.844535487838664611e-01,1.914288001946204432e+01,9.058182677047993403e-01
5.854637363205769107e-01,1.917282404180408051e+01,9.043396637295703089e-01
5.864756698965779558e-01,1.920276587520345402e+01,9.028613626802433068e-01
5.874893525297765207e-01,1.923270537338445152e+01,9.013833703059757063e-01
5.885047872432981331e-01,1.926264239009974943e+01,8.999056923571234767e-01
5.895219770654913649e-01,1.929257677913307489e+01,8.984283345794293885e-01
5.905409250299407109e-01,1.932250839430205858e+01,8.969513027299739205e-01
5.915616341754740271e-01,1.935243708946102359e+01,8.954746025619294558e-01
5.925841075461698582e-01,1.938236271850398396e+01,8.939982398429636712e-01
5.936083481913704274e-01,1.941228513536740508e+01,8.925222203312265234e-01
5.946343591656865213e-01,1.944220419403288957e+01,8.910465497898399923e-01
5.956621435290101463e-01,1.947211974853005856e+01,8.895712339896085785e-01
5.966917043465219672e-01,1.950203165293954299e+01,8.880962787014696769e-01
5.977230446886991899e-01,1.953193976139574417e+01,8.866216897000166464e-01
5.987561676313281067e-01,1.956184392808957284e+01,8.851474727571720935e-01
5.997910762555093145e-01,1.959174400727125942e+01,8.836736336509189993e-01
6.008277736476703712e-01,1.962163985325329207e+01,8.822001781624980721e-01
6.018662628995735675e-01,1.965153132041321271e+01,8.807271120690992605e-01
6.029065471083234762e-01,1.968141826319630283e+01,8.792544411564173767e-01
6.039486293763799418e-01,1.971130053611862820e+01,8.777821712093819562e-01
6.049925128115629658e-01,1.974117799376971405e+01,8.763103080129143185e-01
6.060382005270664729e-01,1.977105049081534816e+01,8.748388573537930757e-01
6.070856956414631966e-01,1.980091788200043013e+01,8.733678250185169523e-01
6.081350012787176684e-01,1.983078002215171054e+01,8.718972167986542843e-01
6.091861205681937674e-01,1.986063676618075746e+01,8.704270384835266494e-01
6.102390566446630471e-01,1.989048796908662453e+01,8.689572958645597200e-01
6.112938126483172807e-01,1.992033348595869313e+01,8.674879947342717390e-01
6.123503917247734574e-01,1.995017317197946483e+01,8.660191408824652326e-01
6.134087970250874378e-01,1.998000688242738576e+01,8.645507401069894016e-01
6.144690317057615037e-01,2.000983447267963555e+01,8.630827981929500847e-01
6.155310989287517964e-01,2.003965579821476695e+01,8.616153209403163427e-01
6.165950018614823058e-01,2.006947071461585352e+01,8.601483141422118228e-01
6.176607436768490889e-01,2.009927907757287358e+01,8.586817835868885140e-01
6.187283275532342586e-01,2.012908074288573346e+01,8.572157350733324854e-01
6.197977566745133116e-01,2.015887556646695344e+01,8.557501743890402190e-01
6.208690342300633436e-01,2.018866340434448503e+01,8.542851073311684695e-01
6.219421634147762612e-01,2.021844411266449626e+01,8.528205396904073865e-01
6.230171474290639999e-01,2.024821754769408599e+01,8.513564772571777794e-01
6.240939894788717357e-01,2.027798356582405859e+01,8.498929258222376326e-01
6.251726927756857677e-01,2.030774202357169855e+01,8.484298911748834326e-01
6.262532605365418448e-01,2.033749277758348839e+01,8.469673791027337861e-01
6.273356959840381553e-01,2.036723568463785838e+01,8.455053953918026943e-01
6.284200023463408780e-01,2.039697060164790443e+01,8.440439458270193596e-01
6.295061828571977269e-01,2.042669738566422666e+01,8.425830361956617720e-01
6.305942407559440577e-01,2.045641589387765436e+01,8.411226722777349618e-01
6.316841792875153017e-01,2.048612598362183235e+01,8.396628598561973744e-01
6.327760017024558481e-01,2.051582751237622659e+01,8.382036047106502519e-01
6.338697112569268155e-01,2.054552033776853648e+01,8.367449126183464925e-01
6.349653112127192633e-01,2.057520431757761514e+01,8.352867893521203069e-01
6.360628048372601873e-01,2.060487930973599902e+01,8.338292406838495596e-01
6.371621954036256197e-01,2.063454517233276064e+01,8.323722723867564843e-01
6.382634861905487345e-01,2.066420176361619809e+01,8.309158902285717074e-01
6.393666804824282845e-01,2.069384894199650660e+01,8.294600999747347991e-01
6.404717815693420357e-01,2.072348656604845374e+01,8.280049073857688180e-01
6.415787927470523178e-01,2.075311449451397650e+01,8.265503182214446465e-01
6.426877173170193469e-01,2.078273258630496301e+01,8.250963382404569169e-01
6.437985585864099969e-01,2.081234070050597040e+01,8.236429731946539601e-01
6.449113198681054593e-01,2.084193869637677210e+01,8.221902288362910038e-01
6.460260044807153434e-01,2.087152643335509339e+01,8.207381109112676931e-01
6.471426157485831165e-01,2.090110377105915163e+01,8.192866251599028038e-01
6.482611570017994262e-01,2.093067056929038117e+01,8.178357773251024865e-01
6.493816315762113156e-01,2.096022668803617250e+01,8.163855731464215726e-01
6.505040428134294395e-01,2.098977198747242667e+01,8.149360183515103051e-01
6.516283940608428304e-01,2.101930632796603504e+01,8.134871186710936897e-01
6.527546886716235619e-01,2.104882957007767530e+01,8.120388798247198947e-01
6.538829300047415138e-01,2.107834157456427704e+01,8.105913075364528098e-01
6.550131214249722555e-01,2.110784220238179287e+01,8.091444075195820540e-01
6.561452663029051502e-01,2.113733131468759652e+01,8.076981854826150720e-01
6.572793680149580098e-01,2.116680877284317930e+01,8.062526471331162847e-01
6.584154299433820912e-01,2.119627443841677916e+01,8.048077981735252129e-01
6.595534554762769730e-01,2.122572817318593508e+01,8.033636443000811145e-01
6.606934480075959959e-01,2.125516983913997748e+01,8.019201912045305081e-01
6.618354109371604732e-01,2.128459929848266796e+01,8.004774445723523701e-01
6.629793476706681288e-01,2.131401641363464350e+01,7.990354100824818007e-01
6.641252616197013126e-01,2.134342104723603839e+01,7.975940934130534288e-01
6.652731562017415445e-01,2.137281306214902799e+01,7.961535002330977218e-01
6.664230348401748438e-01,2.140219232146034756e+01,7.947136362089731731e-01
6.675749009643059395e-01,2.143155868848374368e+01,7.932745069943677452e-01
6.687287580093670414e-01,2.146091202676246112e+01,7.918361182432963608e-01
6.698846094165262777e-01,2.149025220007185411e+01,7.903984756051422034e-01
6.710424586329014618e-01,2.151957907242187318e+01,7.889615847163952145e-01
6.722023091115666427e-01,2.154889250805947754e+01,7.875254512150340336e-01
6.733641643115659825e-01,2.157819237147115388e+01,7.860900807267373613e-01
6.745280276979219725e-01,2.160747852738531449e+01,7.846554788704404038e-01
6.756939027416448695e-01,2.163675084077474509e+01,7.832216512614889048e-01
6.768617929197463523e-01,2.166600917685910943e+01,7.817886035057657335e-01
6.780317017152457382e-01,2.169525340110736877e+01,7.803563412053305948e-01
6.792036326171841942e-01,2.172448337924032558e+01,7.789248699573605439e-01
6.803775891206332860e-01,2.175369897723286527e+01,7.774941953422037644e-01
6.815535747267041922e-01,2.178290006131640411e+01,7.760643229431417600e-01
6.827315929425613605e-01,2.181208649798141863e+01,7.746352583319430218e-01
6.839116472814291692e-01,2.184125815397963777e+01,7.732070070703787046e-01
6.850937412626060263e-01,2.187041489632655100e+01,7.717795747155807851e-01
6.862778784114732522e-01,2.189955659230369989e+01,7.703529668161265276e-01
6.874640622595035166e-01,2.192868310946110810e+01,7.689271889133295623e-01
6.886522963442761602e-01,2.195779431561961914e+01,7.675022465404995886e-01
6.898425842094823013e-01,2.198689007887318070e+01,7.660781452196394614e-01
6.910349294049404900e-01,2.201597026759122855e+01,7.646548904707511918e-01
6.922293354866027038e-01,2.204503475042100646e+01,7.632324877984244527e-01
6.934258060165687798e-01,2.207408339628976179e+01,7.618109427026484859e-01
6.946243445630955193e-01,2.210311607440726789e+01,7.603902606779397999e-01
6.958249547006050140e-01,2.213213265426789178e+01,7.589704472000223801e-01
6.970276400097005221e-01,2.216113300565291766e+01,7.575515077459390456e-01
6.982324040771712426e-01,2.219011699863294140e+01,7.561334477807051258e-01
6.994392504960079693e-01,2.221908450357000930e+01,7.547162727564935558e-01
7.006481828654115285e-01,2.224803539111980655e+01,7.532999881202342429e-01
7.018592047908019937e-01,2.227696953223406950e+01,7.518845993089120494e-01
7.030723198838335630e-01,2.230588679816264275e+01,7.504701117501841878e-01
7.042875317624006648e-01,2.233478706045580608e+01,7.490565308600066752e-01
7.055048440506525020e-01,2.236367019096630315e+01,7.476438620440895022e-01
7.067242603790026001e-01,2.239253606185172529e+01,7.462321107046836488e-01
7.079457843841376885e-01,2.242138454557656146e+01,7.448212822251731868e-01
7.091694197090323559e-01,2.245021551491444356e+01,7.434113819883375607e-01
7.103951700029556005e-01,2.247902884295030645e+01,7.420024153609008355e-01
7.116230389214857066e-01,2.250782440308242016e+01,7.405943876965856987e-01
7.128530301265194602e-01,2.253660206902458896e+01,7.391873043474507243e-01
7.140851472862810301e-01,2.256536171480834341e+01,7.377811706491942401e-01
7.153193940753374003e-01,2.259410321478488370e+01,7.363759919251610109e-01
7.165557741746042542e-01,2.262282644362723616e+01,7.349717734904360755e-01
7.177942912713619616e-01,2.265153127633230312e+01,7.335685206482496223e-01
7.190349490592615744e-01,2.268021758822300171e+01,7.321662386965263059e-01
7.202777512383404801e-01,2.270888525495045229e+01,7.307649329157943630e-01
7.215227015150310619e-01,2.273753415249575482e+01,7.293646085773147769e-01
7.227698036021701355e-01,2.276616415717208497e+01,7.279652709363312324e-01
7.240190612190144925e-01,2.279477514562674756e+01,7.265669252469147965e-01
7.252704780912471172e-01,2.282336699484337217e+01,7.251695767454046093e-01
7.265240579509919527e-01,2.285193958214363263e+01,7.237732306562253415e-01
7.277798045368241153e-01,2.288049278518937868e+01,7.223778921919612461e-01
7.290377215937784428e-01,2.290902648198444069e+01,7.209835665547351669e-01
7.302978128733654817e-01,2.293754055087679333e+01,7.195902589322352716e-01
7.315600821335774828e-01,2.296603487056034254e+01,7.181979745059666742e-01
7.328245331389037220e-01,2.299450932007706783e+01,7.168067184399321556e-01
7.340911696603406034e-01,2.302296377881865652e+01,7.154164958866210400e-01
7.353599954754000967e-01,2.305139812652868514e+01,7.140273119896853871e-01
7.366310143681262801e-01,2.307981224330430337e+01,7.126391718736915237e-01
7.379042301291008910e-01,2.310820600959813120e+01,7.112520806550484131e-01
7.391796465554592022e-01,2.313657930622028402e+01,7.098660434410778430e-01
7.404572674509000141e-01,2.316493201434013471e+01,7.084810653175741546e-01
7.417370966256943143e-01,2.319326401548800121e+01,7.070971513605560643e-01
7.430191378967014870e-01,2.322157519155719640e+01,7.057143066395059616e-01
7.443033950873755300e-01,2.324986542480574059e+01,7.043325362000955048e-01
7.455898720277810421e-01,2.327813459785820882e+01,7.029518450871902191e-01
7.468785725546025489e-01,2.330638259370753573e+01,7.015722383209808122e-01
7.481695005111540508e-01,2.333460929571661069e+01,7.001937209113229255e-01
7.494626597473951213e-01,2.336281458762017138e+01,6.988162978590540808e-01
7.507580541199369017e-01,2.339099835352657308e+01,6.974399741452201873e-01
7.520556874920595325e-01,2.341916047791946198e+01,6.960647547423782777e-01
7.533555637337173705e-01,2.344730084565956219e+01,6.946906446074335717e-01
7.546576867215559759e-01,2.347541934198627800e+01,6.933176486829553120e-01
7.559620603389214377e-01,2.350351585251951292e+01,6.919457718977926053e-01
7.572686884758699222e-01,2.353159026326123993e+01,6.905750191649957515e-01
7.585775750291839925e-01,2.355964246059712508e+01,6.892053953851494663e-01
7.598887239023786044e-01,2.358767233129818308e+01,6.878369054421969997e-01
7.612021390057180925e-01,2.361567976252258916e+01,6.864695542109903181e-01
7.625178242562249409e-01,2.364366464181715344e+01,6.851033465481222162e-01
7.638357835776904414e-01,2.367162685711898362e+01,6.837382872989001825e-01
7.651560209006902369e-01,2.369956629675706949e+01,6.823743812860220137e-01
7.664785401625909822e-01,2.372748284945367558e+01,6.810116333222061558e-01
7.678033453075668868e-01,2.375537640432613173e+01,6.796500482106805352e-01
7.691304402866095957e-01,2.378324685088839985e+01,6.782896307305666950e-01
7.704598290575375152e-01,2.381109407905240261e+01,6.769303856514198303e-01
7.717915155850125775e-01,2.383891797912975008e+01,6.755723177276261593e-01
7.731255038405466795e-01,2.386671844183314661e+01,6.742154316961547211e-01
7.744617978025183369e-01,2.389449535827786164e+01,6.728597322779987788e-01
7.758004014561822315e-01,2.392224861998316499e+01,6.715052241801525712e-01
7.771413187936795364e-01,2.394997811887394690e+01,6.701519120961973996e-01
7.784845538140539034e-01,2.397768374728201479e+01,6.687998007001153544e-01
7.798301105232585684e-01,2.400536539794764934e+01,6.674488946544028245e-01
7.811779929341727824e-01,2.403302296402091542e+01,6.660991986011727262e-01
7.825282050666119149e-01,2.406065633906309031e+01,6.647507171688454841e-01
7.838807509473370017e-01,2.408826541704801372e+01,6.634034549688289095e-01
7.852356346100718421e-01,2.411585009236357990e+01,6.620574166014127071e-01
7.865928600955097716e-01,2.414341025981310551e+01,6.607126066482770232e-01
7.879524314513306482e-01,2.417094581461659430e+01,6.593690296705030374e-01
7.893143527322077357e-01,2.419845665241197352e+01,6.580266902165526899e-01
7.906786279998248013e-01,2.422594266925653272e+01,6.566855928182526725e-01
7.920452613228856631e-01,2.425340376162829514e+01,6.553457419932997574e-01
7.934142567771247379e-01,2.428083982642717231e+01,6.540071422392089717e-01
7.947856184453238049e-01,2.430825076097622883e+01,6.526697980380447017e-01
7.961593504173186675e-01,2.433563646302303951e+01,6.513337138542760751e-01
7.975354567900161395e-01,2.436299683074074451e+01,6.499988941354215566e-01
7.989139416674043703e-01,2.439033176272952730e+01,6.486653433199820462e-01
8.002948091605627257e-01,2.441764115801773372e+01,6.473330658173930274e-01
8.016780633876793294e-01,2.444492491606291651e+01,6.460020660267069559e-01
8.030637084740571696e-01,2.447218293675321377e+01,6.446723483304572788e-01
8.044517485521319733e-01,2.449941512040842184e+01,6.433439170919769134e-01
8.058421877614818651e-01,2.452662136778109314e+01,6.420167766561233336e-01
8.072350302488379148e-01,2.455380158005777957e+01,6.406909313543067697e-01
8.086302801681013452e-01,2.458095565886004508e+01,6.393663854954565462e-01
8.100279416803504162e-01,2.460808350624573748e+01,6.380431433802292718e-01
8.114280189538574106e-01,2.463518502471000104e+01,6.367212092827372327e-01
8.128305161640991816e-01,2.466226011718626410e+01,6.354005874602914883e-01
8.142354374937678108e-01,2.468930868704734038e+01,6.340812821599102200e-01
8.156427871327873724e-01,2.471633063810667963e+01,6.327632976038281010e-01
8.170525692783212612e-01,2.474332587461903188e+01,6.314466379974228438e-01
8.184647881347900666e-01,2.477029430128168030e+01,6.301313075290920773e-01
8.198794479138787894e-01,2.479723582323540754e+01,6.288173103695703370e-01
8.212965528345540500e-01,2.482415034606548332e+01,6.275046506725908690e-01
8.227161071230746359e-01,2.485103777580271256e+01,6.261933325759762026e-01
8.241381150130020483e-01,2.487789801892433061e+01,6.248833601927881176e-01
8.255625807452180442e-01,2.490473098235476002e+01,6.235747376202234182e-01
8.269895085679317415e-01,2.493153657346686458e+01,6.222674689433358441e-01
8.284189027366967162e-01,2.495831470008256048e+01,6.209615582178871218e-01
8.298507675144225493e-01,2.498506527047393178e+01,6.196570094931490580e-01
8.312851071713843742e-01,2.501178819336398718e+01,6.183538267909147734e-01
8.327219259852411959e-01,2.503848337792762635e+01,6.170520141220221522e-01
