candidate_id,q_R80,route_fraction_max,acceleration_gate_power,shape_gate,shape_midpoint,shape_width,fold,training_galaxies,test_galaxies,training_equal_galaxy_RMSE_km_s,test_equal_galaxy_RMSE_km_s
q0.75__f0.2__n0__hc0.6_w0.1__RAR,0.75,0.2,0.0,c0.6_w0.1,0.6,0.1,2,108,23,11.002512673923825,8.034161478091846
q0.75__f0.2__n0__hc0.6_w0.1__RAR,0.75,0.2,0.0,c0.6_w0.1,0.6,0.1,3,106,25,9.53204297549417,14.039124861339124
q0.75__f0.2__n0__hc0.6_w0.1__RAR,0.75,0.2,0.0,c0.6_w0.1,0.6,0.1,4,104,27,10.238511524364895,11.637342136097672
q0.75__f0.2__n0__hc0.6_w0.2__RAR,0.75,0.2,0.0,c0.6_w0.2,0.6,0.2,0,109,22,11.049643915637748,7.956300017956354
q0.75__f0.2__n0__hc0.6_w0.2__RAR,0.75,0.2,0.0,c0.6_w0.2,0.6,0.2,1,97,34,10.882861858579734,9.720530403515095
q0.75__f0.2__n0__hc0.6_w0.2__RAR,0.75,0.2,0.0,c0.6_w0.2,0.6,0.2,2,108,23,11.059812873168976,8.050040767920308
q0.75__f0.2__n0__hc0.6_w0.2__RAR,0.75,0.2,0.0,c0.6_w0.2,0.6,0.2,3,106,25,9.603262698214671,14.036200326112466
q0.75__f0.2__n0__hc0.6_w0.2__RAR,0.75,0.2,0.0,c0.6_w0.2,0.6,0.2,4,104,27,10.29428584533425,11.674367253628377
q0.75__f0.2__n0__hc0.7_w0.05__RAR,0.75,0.2,0.0,c0.7_w0.05,0.7,0.05,0,109,22,11.103185470096795,7.820848776673239
q0.75__f0.2__n0__hc0.7_w0.05__RAR,0.75,0.2,0.0,c0.7_w0.05,0.7,0.05,1,97,34,10.933773970695512,9.681919299600324
q0.75__f0.2__n0__hc0.7_w0.05__RAR,0.75,0.2,0.0,c0.7_w0.05,0.7,0.05,2,108,23,11.089196000718474,8.082335090210558
q0.75__f0.2__n0__hc0.7_w0.05__RAR,0.75,0.2,0.0,c0.7_w0.05,0.7,0.05,3,106,25,9.616261629157346,14.115467361942176
q0.75__f0.2__n0__hc0.7_w0.05__RAR,0.75,0.2,0.0,c0.7_w0.05,0.7,0.05,4,104,27,10.292083239648978,11.811542563480158
q0.75__f0.2__n0__hc0.7_w0.1__RAR,0.75,0.2,0.0,c0.7_w0.1,0.7,0.1,0,109,22,11.103538021464077,7.911906990540624
q0.75__f0.2__n0__hc0.7_w0.1__RAR,0.75,0.2,0.0,c0.7_w0.1,0.7,0.1,1,97,34,10.935162673189492,9.72650976773944
q0.75__f0.2__n0__hc0.7_w0.1__RAR,0.75,0.2,0.0,c0.7_w0.1,0.7,0.1,2,108,23,11.102259336810258,8.085190757655505
q0.75__f0.2__n0__hc0.7_w0.1__RAR,0.75,0.2,0.0,c0.7_w0.1,0.7,0.1,3,106,25,9.636377730755388,14.10316053393897
q0.75__f0.2__n0__hc0.7_w0.1__RAR,0.75,0.2,0.0,c0.7_w0.1,0.7,0.1,4,104,27,10.316961050287171,11.778648896269805
q0.75__f0.2__n0__hc0.7_w0.2__RAR,0.75,0.2,0.0,c0.7_w0.2,0.7,0.2,0,109,22,11.10445688184398,7.98816254768803
q0.75__f0.2__n0__hc0.7_w0.2__RAR,0.75,0.2,0.0,c0.7_w0.2,0.7,0.2,1,97,34,10.931840969178667,9.780704249224307
q0.75__f0.2__n0__hc0.7_w0.2__RAR,0.75,0.2,0.0,c0.7_w0.2,0.7,0.2,2,108,23,11.115076432330293,8.080199698767949
q0.75__f0.2__n0__hc0.7_w0.2__RAR,0.75,0.2,0.0,c0.7_w0.2,0.7,0.2,3,106,25,9.658830467479438,14.078997963540065
q0.75__f0.2__n0__hc0.7_w0.2__RAR,0.75,0.2,0.0,c0.7_w0.2,0.7,0.2,4,104,27,10.337323287810948,11.75529343440704
q0.75__f0.2__n1__hnone__RAR,0.75,0.2,1.0,none,,,0,109,22,11.030683267957327,7.865597777120922
q0.75__f0.2__n1__hnone__RAR,0.75,0.2,1.0,none,,,1,97,34,10.775254620234863,9.943185730374545
q0.75__f0.2__n1__hnone__RAR,0.75,0.2,1.0,none,,,2,108,23,11.02628240025577,8.057530463870625
q0.75__f0.2__n1__hnone__RAR,0.75,0.2,1.0,none,,,3,106,25,9.607648033950639,13.91292556113199
q0.75__f0.2__n1__hnone__RAR,0.75,0.2,1.0,none,,,4,104,27,10.310118557356267,11.496731057601378
q0.75__f0.2__n1__hc0.5_w0.05__RAR,0.75,0.2,1.0,c0.5_w0.05,0.5,0.05,0,109,22,10.992514286332822,7.770724595999346
q0.75__f0.2__n1__hc0.5_w0.05__RAR,0.75,0.2,1.0,c0.5_w0.05,0.5,0.05,1,97,34,10.8107868295803,9.644893575987911
q0.75__f0.2__n1__hc0.5_w0.05__RAR,0.75,0.2,1.0,c0.5_w0.05,0.5,0.05,2,108,23,10.971970555051096,8.070396827680003
q0.75__f0.2__n1__hc0.5_w0.05__RAR,0.75,0.2,1.0,c0.5_w0.05,0.5,0.05,3,106,25,9.517925536391258,13.995529017860965
q0.75__f0.2__n1__hc0.5_w0.05__RAR,0.75,0.2,1.0,c0.5_w0.05,0.5,0.05,4,104,27,10.231060087660657,11.568394826342095
q0.75__f0.2__n1__hc0.5_w0.1__RAR,0.75,0.2,1.0,c0.5_w0.1,0.5,0.1,0,109,22,11.020765970116772,7.802227620956207
q0.75__f0.2__n1__hc0.5_w0.1__RAR,0.75,0.2,1.0,c0.5_w0.1,0.5,0.1,1,97,34,10.829356292262743,9.705088918647498
q0.75__f0.2__n1__hc0.5_w0.1__RAR,0.75,0.2,1.0,c0.5_w0.1,0.5,0.1,2,108,23,11.005152041599352,8.06992352493858
q0.75__f0.2__n1__hc0.5_w0.1__RAR,0.75,0.2,1.0,c0.5_w0.1,0.5,0.1,3,106,25,9.558196374660293,13.991457289828636
q0.75__f0.2__n1__hc0.5_w0.1__RAR,0.75,0.2,1.0,c0.5_w0.1,0.5,0.1,4,104,27,10.253296092136102,11.618248784802747
q0.75__f0.2__n1__hc0.5_w0.2__RAR,0.75,0.2,1.0,c0.5_w0.2,0.5,0.2,0,109,22,11.074272475806799,7.8800285458191635
q0.75__f0.2__n1__hc0.5_w0.2__RAR,0.75,0.2,1.0,c0.5_w0.2,0.5,0.2,1,97,34,10.869164189599337,9.813460975163304
q0.75__f0.2__n1__hc0.5_w0.2__RAR,0.75,0.2,1.0,c0.5_w0.2,0.5,0.2,2,108,23,11.068158459053803,8.084733765106547
q0.75__f0.2__n1__hc0.5_w0.2__RAR,0.75,0.2,1.0,c0.5_w0.2,0.5,0.2,3,106,25,9.628060243249323,14.010912479965906
q0.75__f0.2__n1__hc0.5_w0.2__RAR,0.75,0.2,1.0,c0.5_w0.2,0.5,0.2,4,104,27,10.308422679389414,11.67837706862473
q0.75__f0.2__n1__hc0.6_w0.05__RAR,0.75,0.2,1.0,c0.6_w0.05,0.6,0.05,0,109,22,11.04961411648459,7.732208964340563
q0.75__f0.2__n1__hc0.6_w0.05__RAR,0.75,0.2,1.0,c0.6_w0.05,0.6,0.05,1,97,34,10.860226202383485,9.675530696098111
q0.75__f0.2__n1__hc0.6_w0.05__RAR,0.75,0.2,1.0,c0.6_w0.05,0.6,0.05,2,108,23,11.022120782078344,8.083655963629436
q0.75__f0.2__n1__hc0.6_w0.05__RAR,0.75,0.2,1.0,c0.6_w0.05,0.6,0.05,3,106,25,9.555071895929126,14.065307525220783
q0.75__f0.2__n1__hc0.6_w0.05__RAR,0.75,0.2,1.0,c0.6_w0.05,0.6,0.05,4,104,27,10.259622066858885,11.66910181956421
q0.75__f0.2__n1__hc0.6_w0.1__RAR,0.75,0.2,1.0,c0.6_w0.1,0.6,0.1,0,109,22,11.075285432116788,7.825503168633459
q0.75__f0.2__n1__hc0.6_w0.1__RAR,0.75,0.2,1.0,c0.6_w0.1,0.6,0.1,1,97,34,10.88368211969536,9.742733679414734
q0.75__f0.2__n1__hc0.6_w0.1__RAR,0.75,0.2,1.0,c0.6_w0.1,0.6,0.1,2,108,23,11.060302046855414,8.091135449241035
q0.75__f0.2__n1__hc0.6_w0.1__RAR,0.75,0.2,1.0,c0.6_w0.1,0.6,0.1,3,106,25,9.606003673594028,14.05164298759285
q0.75__f0.2__n1__hc0.6_w0.1__RAR,0.75,0.2,1.0,c0.6_w0.1,0.6,0.1,4,104,27,10.292128182763348,11.707701485959467
q0.75__f0.2__n1__hc0.6_w0.2__RAR,0.75,0.2,1.0,c0.6_w0.2,0.6,0.2,0,109,22,11.111276583955963,7.915195535006302
q0.75__f0.2__n1__hc0.6_w0.2__RAR,0.75,0.2,1.0,c0.6_w0.2,0.6,0.2,1,97,34,10.909450279144512,9.838304138854594
q0.75__f0.2__n1__hc0.6_w0.2__RAR,0.75,0.2,1.0,c0.6_w0.2,0.6,0.2,2,108,23,11.107922326649838,8.10211093668505
q0.75__f0.2__n1__hc0.6_w0.2__RAR,0.75,0.2,1.0,c0.6_w0.2,0.6,0.2,3,106,25,9.664582621140713,14.049423217734065
q0.75__f0.2__n1__hc0.6_w0.2__RAR,0.75,0.2,1.0,c0.6_w0.2,0.6,0.2,4,104,27,10.337439780918531,11.740687750373182
q0.75__f0.2__n1__hc0.7_w0.05__RAR,0.75,0.2,1.0,c0.7_w0.05,0.7,0.05,0,109,22,11.148041739070395,7.848578978324294
q0.75__f0.2__n1__hc0.7_w0.05__RAR,0.75,0.2,1.0,c0.7_w0.05,0.7,0.05,1,97,34,10.953898301395535,9.796115768279677
q0.75__f0.2__n1__hc0.7_w0.05__RAR,0.75,0.2,1.0,c0.7_w0.05,0.7,0.05,2,108,23,11.133575873738778,8.114115262032792
q0.75__f0.2__n1__hc0.7_w0.05__RAR,0.75,0.2,1.0,c0.7_w0.05,0.7,0.05,3,106,25,9.673837100704555,14.116353673786067
q0.75__f0.2__n1__hc0.7_w0.05__RAR,0.75,0.2,1.0,c0.7_w0.05,0.7,0.05,4,104,27,10.337597660100139,11.843956041028031
q0.75__f0.2__n1__hc0.7_w0.1__RAR,0.75,0.2,1.0,c0.7_w0.1,0.7,0.1,0,109,22,11.152594750579134,7.916207521037136
q0.75__f0.2__n1__hc0.7_w0.1__RAR,0.75,0.2,1.0,c0.7_w0.1,0.7,0.1,1,97,34,10.95856386767351,9.8329846605739
q0.75__f0.2__n1__hc0.7_w0.1__RAR,0.75,0.2,1.0,c0.7_w0.1,0.7,0.1,2,108,23,11.146499246175948,8.123288313064654
q0.75__f0.2__n1__hc0.7_w0.1__RAR,0.75,0.2,1.0,c0.7_w0.1,0.7,0.1,3,106,25,9.69277290054823,14.11018933719211
q0.75__f0.2__n1__hc0.7_w0.1__RAR,0.75,0.2,1.0,c0.7_w0.1,0.7,0.1,4,104,27,10.359496414674382,11.824216436379437
q0.75__f0.2__n1__hc0.7_w0.2__RAR,0.75,0.2,1.0,c0.7_w0.2,0.7,0.2,0,109,22,11.155859968637817,7.965973492676117
q0.75__f0.2__n1__hc0.7_w0.2__RAR,0.75,0.2,1.0,c0.7_w0.2,0.7,0.2,1,97,34,10.955543946420406,9.880351451131288
q0.75__f0.2__n1__hc0.7_w0.2__RAR,0.75,0.2,1.0,c0.7_w0.2,0.7,0.2,2,108,23,11.157016804945638,8.12327204198459
q0.75__f0.2__n1__hc0.7_w0.2__RAR,0.75,0.2,1.0,c0.7_w0.2,0.7,0.2,3,106,25,9.711932333917819,14.090217125403356
q0.75__f0.2__n1__hc0.7_w0.2__RAR,0.75,0.2,1.0,c0.7_w0.2,0.7,0.2,4,104,27,10.375749717866242,11.808981610410466
q0.75__f0.2__n4__hnone__RAR,0.75,0.2,4.0,none,,,0,109,22,11.001913112244246,7.812973368610989
q0.75__f0.2__n4__hnone__RAR,0.75,0.2,4.0,none,,,1,97,34,10.743162909553673,9.91317590644766
q0.75__f0.2__n4__hnone__RAR,0.75,0.2,4.0,none,,,2,108,23,10.992090796645941,8.041494875540092
q0.75__f0.2__n4__hnone__RAR,0.75,0.2,4.0,none,,,3,106,25,9.564757343557446,13.91281194098569
q0.75__f0.2__n4__hnone__RAR,0.75,0.2,4.0,none,,,4,104,27,10.289380356455876,11.427556040408046
q0.75__f0.2__n4__hc0.5_w0.05__RAR,0.75,0.2,4.0,c0.5_w0.05,0.5,0.05,0,109,22,10.949467825259541,7.700390409434485
q0.75__f0.2__n4__hc0.5_w0.05__RAR,0.75,0.2,4.0,c0.5_w0.05,0.5,0.05,1,97,34,10.774203405828048,9.56789811064209
q0.75__f0.2__n4__hc0.5_w0.05__RAR,0.75,0.2,4.0,c0.5_w0.05,0.5,0.05,2,108,23,10.919805922580723,8.060804309957923
q0.75__f0.2__n4__hc0.5_w0.05__RAR,0.75,0.2,4.0,c0.5_w0.05,0.5,0.05,3,106,25,9.460263731669166,13.979951250425243
q0.75__f0.2__n4__hc0.5_w0.05__RAR,0.75,0.2,4.0,c0.5_w0.05,0.5,0.05,4,104,27,10.18929875281429,11.5070772215123
q0.75__f0.2__n4__hc0.5_w0.1__RAR,0.75,0.2,4.0,c0.5_w0.1,0.5,0.1,0,109,22,10.9815261448038,7.74166405991465
q0.75__f0.2__n4__hc0.5_w0.1__RAR,0.75,0.2,4.0,c0.5_w0.1,0.5,0.1,1,97,34,10.79662969565527,9.634880304106252
q0.75__f0.2__n4__hc0.5_w0.1__RAR,0.75,0.2,4.0,c0.5_w0.1,0.5,0.1,2,108,23,10.958541357280602,8.058457536434421
q0.75__f0.2__n4__hc0.5_w0.1__RAR,0.75,0.2,4.0,c0.5_w0.1,0.5,0.1,3,106,25,9.506233752374722,13.977427477013194
q0.75__f0.2__n4__hc0.5_w0.1__RAR,0.75,0.2,4.0,c0.5_w0.1,0.5,0.1,4,104,27,10.215273323701782,11.56412511971847
q0.75__f0.2__n4__hc0.5_w0.2__RAR,0.75,0.2,4.0,c0.5_w0.2,0.5,0.2,0,109,22,11.04055948852133,7.829891426533156
q0.75__f0.2__n4__hc0.5_w0.2__RAR,0.75,0.2,4.0,c0.5_w0.2,0.5,0.2,1,97,34,10.84016260838003,9.757070135485908
q0.75__f0.2__n4__hc0.5_w0.2__RAR,0.75,0.2,4.0,c0.5_w0.2,0.5,0.2,2,108,23,11.028918382132103,8.071417545484039
q0.75__f0.2__n4__hc0.5_w0.2__RAR,0.75,0.2,4.0,c0.5_w0.2,0.5,0.2,3,106,25,9.583950276017456,13.998394842532527
q0.75__f0.2__n4__hc0.5_w0.2__RAR,0.75,0.2,4.0,c0.5_w0.2,0.5,0.2,4,104,27,10.276395663936817,11.630660860363747
q0.75__f0.2__n4__hc0.6_w0.05__RAR,0.75,0.2,4.0,c0.6_w0.05,0.6,0.05,0,109,22,11.01705663288828,7.674655074997395
q0.75__f0.2__n4__hc0.6_w0.05__RAR,0.75,0.2,4.0,c0.6_w0.05,0.6,0.05,1,97,34,10.836810335573341,9.601477120076298
q0.75__f0.2__n4__hc0.6_w0.05__RAR,0.75,0.2,4.0,c0.6_w0.05,0.6,0.05,2,108,23,10.980252989306816,8.088149064740474
q0.75__f0.2__n4__hc0.6_w0.05__RAR,0.75,0.2,4.0,c0.6_w0.05,0.6,0.05,3,106,25,9.508377914065711,14.06038438924312
q0.75__f0.2__n4__hc0.6_w0.05__RAR,0.75,0.2,4.0,c0.6_w0.05,0.6,0.05,4,104,27,10.226845052029688,11.624608918385327
q0.75__f0.2__n4__hc0.6_w0.1__RAR,0.75,0.2,4.0,c0.6_w0.1,0.6,0.1,0,109,22,11.043234015915887,7.773795064175458
q0.75__f0.2__n4__hc0.6_w0.1__RAR,0.75,0.2,4.0,c0.6_w0.1,0.6,0.1,1,97,34,10.858837327502341,9.678187600742955
q0.75__f0.2__n4__hc0.6_w0.1__RAR,0.75,0.2,4.0,c0.6_w0.1,0.6,0.1,2,108,23,11.021236862108188,8.086147552024332
q0.75__f0.2__n4__hc0.6_w0.1__RAR,0.75,0.2,4.0,c0.6_w0.1,0.6,0.1,3,106,25,9.562580421289253,14.041977619911068
q0.75__f0.2__n4__hc0.6_w0.1__RAR,0.75,0.2,4.0,c0.6_w0.1,0.6,0.1,4,104,27,10.259841274499996,11.666490180397142
q0.75__f0.2__n4__hc0.6_w0.2__RAR,0.75,0.2,4.0,c0.6_w0.2,0.6,0.2,0,109,22,11.08142046856106,7.870928952910588
q0.75__f0.2__n4__hc0.6_w0.2__RAR,0.75,0.2,4.0,c0.6_w0.2,0.6,0.2,1,97,34,10.88451974772268,9.78600992694921
q0.75__f0.2__n4__hc0.6_w0.2__RAR,0.75,0.2,4.0,c0.6_w0.2,0.6,0.2,2,108,23,11.073000811226526,8.091533151459686
q0.75__f0.2__n4__hc0.6_w0.2__RAR,0.75,0.2,4.0,c0.6_w0.2,0.6,0.2,3,106,25,9.625683111180564,14.037951681758672
q0.75__f0.2__n4__hc0.6_w0.2__RAR,0.75,0.2,4.0,c0.6_w0.2,0.6,0.2,4,104,27,10.308443259514922,11.70065860778506
q0.75__f0.2__n4__hc0.7_w0.05__RAR,0.75,0.2,4.0,c0.7_w0.05,0.7,0.05,0,109,22,11.129261526992385,7.812105118874287
q0.75__f0.2__n4__hc0.7_w0.05__RAR,0.75,0.2,4.0,c0.7_w0.05,0.7,0.05,1,97,34,10.943435279310856,9.742005514748692
q0.75__f0.2__n4__hc0.7_w0.05__RAR,0.75,0.2,4.0,c0.7_w0.05,0.7,0.05,2,108,23,11.109142416496766,8.115522401540224
q0.75__f0.2__n4__hc0.7_w0.05__RAR,0.75,0.2,4.0,c0.7_w0.05,0.7,0.05,3,106,25,9.645268816273605,14.11682649371517
q0.75__f0.2__n4__hc0.7_w0.05__RAR,0.75,0.2,4.0,c0.7_w0.05,0.7,0.05,4,104,27,10.315412047920608,11.827501847430813
q0.75__f0.2__n4__hc0.7_w0.1__RAR,0.75,0.2,4.0,c0.7_w0.1,0.7,0.1,0,109,22,11.130376752402224,7.879462227397519
q0.75__f0.2__n4__hc0.7_w0.1__RAR,0.75,0.2,4.0,c0.7_w0.1,0.7,0.1,1,97,34,10.942876144563563,9.782896807485486
q0.75__f0.2__n4__hc0.7_w0.1__RAR,0.75,0.2,4.0,c0.7_w0.1,0.7,0.1,2,108,23,11.119045058031656,8.121375420207492
q0.75__f0.2__n4__hc0.7_w0.1__RAR,0.75,0.2,4.0,c0.7_w0.1,0.7,0.1,3,106,25,9.662012307915852,14.105050896582178
q0.75__f0.2__n4__hc0.7_w0.1__RAR,0.75,0.2,4.0,c0.7_w0.1,0.7,0.1,4,104,27,10.336027003395968,11.79878737709657
q0.75__f0.2__n4__hc0.7_w0.2__RAR,0.75,0.2,4.0,c0.7_w0.2,0.7,0.2,0,109,22,11.131073060411994,7.929342475818009
q0.75__f0.2__n4__hc0.7_w0.2__RAR,0.75,0.2,4.0,c0.7_w0.2,0.7,0.2,1,97,34,10.935432913637834,9.835120142275162
q0.75__f0.2__n4__hc0.7_w0.2__RAR,0.75,0.2,4.0,c0.7_w0.2,0.7,0.2,2,108,23,11.127897652423117,8.115398019921264
q0.75__f0.2__n4__hc0.7_w0.2__RAR,0.75,0.2,4.0,c0.7_w0.2,0.7,0.2,3,106,25,9.679687555990146,14.080640604509863
q0.75__f0.2__n4__hc0.7_w0.2__RAR,0.75,0.2,4.0,c0.7_w0.2,0.7,0.2,4,104,27,10.35124859467435,11.777247500116683
q0.75__f0.3__n0__hnone__RAR,0.75,0.3,0.0,none,,,0,109,22,10.884445917084888,8.156119810516447
q0.75__f0.3__n0__hnone__RAR,0.75,0.3,0.0,none,,,1,97,34,10.693636111599512,9.8287145015787
q0.75__f0.3__n0__hnone__RAR,0.75,0.3,0.0,none,,,2,108,23,10.925678621842934,8.034810635811754
q0.75__f0.3__n0__hnone__RAR,0.75,0.3,0.0,none,,,3,106,25,9.507266410496344,13.850208661060616
q0.75__f0.3__n0__hnone__RAR,0.75,0.3,0.0,none,,,4,104,27,10.297758787818436,11.136007990550835
q0.75__f0.3__n0__hc0.5_w0.05__RAR,0.75,0.3,0.0,c0.5_w0.05,0.5,0.05,0,109,22,10.734987177299923,7.782724049861925
q0.75__f0.3__n0__hc0.5_w0.05__RAR,0.75,0.3,0.0,c0.5_w0.05,0.5,0.05,1,97,34,10.650196099909152,9.221656593547246
q0.75__f0.3__n0__hc0.5_w0.05__RAR,0.75,0.3,0.0,c0.5_w0.05,0.5,0.05,2,108,23,10.735266305792456,7.932185865936549
q0.75__f0.3__n0__hc0.5_w0.05__RAR,0.75,0.3,0.0,c0.5_w0.05,0.5,0.05,3,106,25,9.254219335853255,13.87920887117792
q0.75__f0.3__n0__hc0.5_w0.05__RAR,0.75,0.3,0.0,c0.5_w0.05,0.5,0.05,4,104,27,10.041664603765804,11.233002077936028
q0.75__f0.3__n0__hc0.5_w0.1__RAR,0.75,0.3,0.0,c0.5_w0.1,0.5,0.1,0,109,22,10.77726699494768,7.774183868895325
q0.75__f0.3__n0__hc0.5_w0.1__RAR,0.75,0.3,0.0,c0.5_w0.1,0.5,0.1,1,97,34,10.667573669574004,9.317293998691037
q0.75__f0.3__n0__hc0.5_w0.1__RAR,0.75,0.3,0.0,c0.5_w0.1,0.5,0.1,2,108,23,10.776615366370576,7.932599013914975
q0.75__f0.3__n0__hc0.5_w0.1__RAR,0.75,0.3,0.0,c0.5_w0.1,0.5,0.1,3,106,25,9.305947120978914,13.871206460014474
q0.75__f0.3__n0__hc0.5_w0.1__RAR,0.75,0.3,0.0,c0.5_w0.1,0.5,0.1,4,104,27,10.066510357006505,11.305728979268595
q0.75__f0.3__n0__hc0.5_w0.2__RAR,0.75,0.3,0.0,c0.5_w0.2,0.5,0.2,0,109,22,10.863012909872182,7.857365381966427
q0.75__f0.3__n0__hc0.5_w0.2__RAR,0.75,0.3,0.0,c0.5_w0.2,0.5,0.2,1,97,34,10.721633238465763,9.502799769502127
q0.75__f0.3__n0__hc0.5_w0.2__RAR,0.75,0.3,0.0,c0.5_w0.2,0.5,0.2,2,108,23,10.870722116419897,7.962274805579232
q0.75__f0.3__n0__hc0.5_w0.2__RAR,0.75,0.3,0.0,c0.5_w0.2,0.5,0.2,3,106,25,9.41286312565475,13.898171698703964
q0.75__f0.3__n0__hc0.5_w0.2__RAR,0.75,0.3,0.0,c0.5_w0.2,0.5,0.2,4,104,27,10.150633927729656,11.393812810459913
q0.75__f0.3__n0__hc0.6_w0.05__RAR,0.75,0.3,0.0,c0.6_w0.05,0.6,0.05,0,109,22,10.81751894602093,7.519631045566103
q0.75__f0.3__n0__hc0.6_w0.05__RAR,0.75,0.3,0.0,c0.6_w0.05,0.6,0.05,1,97,34,10.689695420231155,9.2591397298155
q0.75__f0.3__n0__hc0.6_w0.05__RAR,0.75,0.3,0.0,c0.6_w0.05,0.6,0.05,2,108,23,10.779411744577615,7.939689203874268
q0.75__f0.3__n0__hc0.6_w0.05__RAR,0.75,0.3,0.0,c0.6_w0.05,0.6,0.05,3,106,25,9.271065209045679,13.982912245639822
q0.75__f0.3__n0__hc0.6_w0.05__RAR,0.75,0.3,0.0,c0.6_w0.05,0.6,0.05,4,104,27,10.046430007125977,11.389124394970683
q0.75__f0.3__n0__hc0.6_w0.1__RAR,0.75,0.3,0.0,c0.6_w0.1,0.6,0.1,0,109,22,10.85716682953622,7.687922133013925
q0.75__f0.3__n0__hc0.6_w0.1__RAR,0.75,0.3,0.0,c0.6_w0.1,0.6,0.1,1,97,34,10.726550765783953,9.375011481292832
q0.75__f0.3__n0__hc0.6_w0.1__RAR,0.75,0.3,0.0,c0.6_w0.1,0.6,0.1,2,108,23,10.840840403128988,7.957573364684058
q0.75__f0.3__n0__hc0.6_w0.1__RAR,0.75,0.3,0.0,c0.6_w0.1,0.6,0.1,3,106,25,9.3577271890887,13.95262393246004
q0.75__f0.3__n0__hc0.6_w0.1__RAR,0.75,0.3,0.0,c0.6_w0.1,0.6,0.1,4,104,27,10.101361799333203,11.445684885617363
q0.75__f0.3__n0__hc0.6_w0.2__RAR,0.75,0.3,0.0,c0.6_w0.2,0.6,0.2,0,109,22,10.916849088339376,7.8474023256261125
q0.75__f0.3__n0__hc0.6_w0.2__RAR,0.75,0.3,0.0,c0.6_w0.2,0.6,0.2,1,97,34,10.768815984488745,9.542964889485576
q0.75__f0.3__n0__hc0.6_w0.2__RAR,0.75,0.3,0.0,c0.6_w0.2,0.6,0.2,2,108,23,10.920243422976887,7.983598095327765
q0.75__f0.3__n0__hc0.6_w0.2__RAR,0.75,0.3,0.0,c0.6_w0.2,0.6,0.2,3,106,25,9.45824764944732,13.946411880084293
q0.75__f0.3__n0__hc0.6_w0.2__RAR,0.75,0.3,0.0,c0.6_w0.2,0.6,0.2,4,104,27,10.18088630933423,11.491557724256575
q0.75__f0.3__n0__hc0.7_w0.05__RAR,0.75,0.3,0.0,c0.7_w0.05,0.7,0.05,0,109,22,10.989671633999022,7.613737319454481
q0.75__f0.3__n0__hc0.7_w0.05__RAR,0.75,0.3,0.0,c0.7_w0.05,0.7,0.05,1,97,34,10.83428757111462,9.476796370784548
q0.75__f0.3__n0__hc0.7_w0.05__RAR,0.75,0.3,0.0,c0.7_w0.05,0.7,0.05,2,108,23,10.95472261594584,8.018781695610436
q0.75__f0.3__n0__hc0.7_w0.05__RAR,0.75,0.3,0.0,c0.7_w0.05,0.7,0.05,3,106,25,9.466058202823994,14.058874464098627
q0.75__f0.3__n0__hc0.7_w0.05__RAR,0.75,0.3,0.0,c0.7_w0.05,0.7,0.05,4,104,27,10.166434795046019,11.691239023291532
q0.75__f0.3__n0__hc0.7_w0.1__RAR,0.75,0.3,0.0,c0.7_w0.1,0.7,0.1,0,109,22,10.986799995362626,7.753362016843395
q0.75__f0.3__n0__hc0.7_w0.1__RAR,0.75,0.3,0.0,c0.7_w0.1,0.7,0.1,1,97,34,10.83455176214368,9.53831040727589
q0.75__f0.3__n0__hc0.7_w0.1__RAR,0.75,0.3,0.0,c0.7_w0.1,0.7,0.1,2,108,23,10.971210805040846,8.02225353889259
q0.75__f0.3__n0__hc0.7_w0.1__RAR,0.75,0.3,0.0,c0.7_w0.1,0.7,0.1,3,106,25,9.493573762610154,14.037556969982012
q0.75__f0.3__n0__hc0.7_w0.1__RAR,0.75,0.3,0.0,c0.7_w0.1,0.7,0.1,4,104,27,10.20103028139016,11.63892117005556
q0.75__f0.3__n0__hc0.7_w0.2__RAR,0.75,0.3,0.0,c0.7_w0.2,0.7,0.2,0,109,22,10.988522254357383,7.87579469442475
q0.75__f0.3__n0__hc0.7_w0.2__RAR,0.75,0.3,0.0,c0.7_w0.2,0.7,0.2,1,97,34,10.831366552132511,9.619549971844744
q0.75__f0.3__n0__hc0.7_w0.2__RAR,0.75,0.3,0.0,c0.7_w0.2,0.7,0.2,2,108,23,10.991219507293767,8.018901516340675
q0.75__f0.3__n0__hc0.7_w0.2__RAR,0.75,0.3,0.0,c0.7_w0.2,0.7,0.2,3,106,25,9.528723720787365,14.0023895414764
q0.75__f0.3__n0__hc0.7_w0.2__RAR,0.75,0.3,0.0,c0.7_w0.2,0.7,0.2,4,104,27,10.233556763320543,11.602424255062632
q0.75__f0.3__n1__hnone__RAR,0.75,0.3,1.0,none,,,0,109,22,10.933975552532008,7.772015612635724
q0.75__f0.3__n1__hnone__RAR,0.75,0.3,1.0,none,,,1,97,34,10.648129828111115,9.943846221026252
q0.75__f0.3__n1__hnone__RAR,0.75,0.3,1.0,none,,,2,108,23,10.917777392053585,8.039771503650982
q0.75__f0.3__n1__hnone__RAR,0.75,0.3,1.0,none,,,3,106,25,9.513370216461457,13.80810624671743
q0.75__f0.3__n1__hnone__RAR,0.75,0.3,1.0,none,,,4,104,27,10.258243811895515,11.247977008181767
