k_hMpc,k_1_per_m,a,mu,D,f
2.999999999999999737e-04,6.805636507833165539e-27,9.278974901273310261e-01,1.000000000000000000e+00,7.484718628815183461e-01,5.584872454345285453e-01
2.999999999999999737e-04,6.805636507833165539e-27,9.296796685282709971e-01,1.000000000000000000e+00,7.492735378954857861e-01,5.573116901731267614e-01
2.999999999999999737e-04,6.805636507833165539e-27,9.314652698933708619e-01,1.000000000000000000e+00,7.500743796347995040e-01,5.561361303671346068e-01
2.999999999999999737e-04,6.805636507833165539e-27,9.332543007969908988e-01,1.000000000000000000e+00,7.508743835974089897e-01,5.549605798160091030e-01
2.999999999999999737e-04,6.805636507833165539e-27,9.350467678261198401e-01,1.000000000000000000e+00,7.516735453020219060e-01,5.537850522889796734e-01
2.999999999999999737e-04,6.805636507833165539e-27,9.368426775803964102e-01,1.000000000000000000e+00,7.524718602882157770e-01,5.526095615384806203e-01
2.999999999999999737e-04,6.805636507833165539e-27,9.386420366721350828e-01,1.000000000000000000e+00,7.532693241165517861e-01,5.514341212859322772e-01
2.999999999999999737e-04,6.805636507833165539e-27,9.404448517263517271e-01,1.000000000000000000e+00,7.540659323686855764e-01,5.502587452350712338e-01
2.999999999999999737e-04,6.805636507833165539e-27,9.422511293807851462e-01,1.000000000000000000e+00,7.548616806474808261e-01,5.490834470621642760e-01
2.999999999999999737e-04,6.805636507833165539e-27,9.440608762859231673e-01,1.000000000000000000e+00,7.556565645771122774e-01,5.479082404181031540e-01
2.999999999999999737e-04,6.805636507833165539e-27,9.458740991050282876e-01,1.000000000000000000e+00,7.564505798031789796e-01,5.467331389266800734e-01
2.999999999999999737e-04,6.805636507833165539e-27,9.476908045141594350e-01,1.000000000000000000e+00,7.572437219928010999e-01,5.455581561843007021e-01
2.999999999999999737e-04,6.805636507833165539e-27,9.495109992021980583e-01,1.000000000000000000e+00,7.580359868347327224e-01,5.443833057632277983e-01
2.999999999999999737e-04,6.805636507833165539e-27,9.513346898708739952e-01,1.000000000000000000e+00,7.588273700394567722e-01,5.432086011994230468e-01
2.999999999999999737e-04,6.805636507833165539e-27,9.531618832347875658e-01,1.000000000000000000e+00,7.596178673392913749e-01,5.420340560119483175e-01
2.999999999999999737e-04,6.805636507833165539e-27,9.549925860214356632e-01,1.000000000000000000e+00,7.604074744884878889e-01,5.408596836804094865e-01
2.999999999999999737e-04,6.805636507833165539e-27,9.568268049712376211e-01,1.000000000000000000e+00,7.611961872633279391e-01,5.396854976617456723e-01
2.999999999999999737e-04,6.805636507833165539e-27,9.586645468375575296e-01,1.000000000000000000e+00,7.619840014622264457e-01,5.385115113800295061e-01
2.999999999999999737e-04,6.805636507833165539e-27,9.605058183867307697e-01,1.000000000000000000e+00,7.627709129058206639e-01,5.373377382267079394e-01
2.999999999999999737e-04,6.805636507833165539e-27,9.623506263980884379e-01,1.000000000000000000e+00,7.635569174370600010e-01,5.361641915590814600e-01
2.999999999999999737e-04,6.805636507833165539e-27,9.641989776639835474e-01,1.000000000000000000e+00,7.643420109213054925e-01,5.349908847090558695e-01
2.999999999999999737e-04,6.805636507833165539e-27,9.660508789898135662e-01,1.000000000000000000e+00,7.651261892464189529e-01,5.338178309699246338e-01
2.999999999999999737e-04,6.805636507833165539e-27,9.679063371940468397e-01,1.000000000000000000e+00,7.659094483228494621e-01,5.326450436058782767e-01
2.999999999999999737e-04,6.805636507833165539e-27,9.697653591082492364e-01,1.000000000000000000e+00,7.666917840837271791e-01,5.314725358466754201e-01
2.999999999999999737e-04,6.805636507833165539e-27,9.716279515771062414e-01,1.000000000000000000e+00,7.674731924849439446e-01,5.303003208842538285e-01
2.999999999999999737e-04,6.805636507833165539e-27,9.734941214584498237e-01,1.000000000000000000e+00,7.682536695052393227e-01,5.291284118761758748e-01
2.999999999999999737e-04,6.805636507833165539e-27,9.753638756232845264e-01,1.000000000000000000e+00,7.690332111462806486e-01,5.279568219458145029e-01
2.999999999999999737e-04,6.805636507833165539e-27,9.772372209558107814e-01,1.000000000000000000e+00,7.698118134327502915e-01,5.267855641813504741e-01
2.999999999999999737e-04,6.805636507833165539e-27,9.791141643534512218e-01,1.000000000000000000e+00,7.705894724124251471e-01,5.256146516331389185e-01
2.999999999999999737e-04,6.805636507833165539e-27,9.809947127268772160e-01,1.000000000000000000e+00,7.713661841562542421e-01,5.244440973163122521e-01
2.999999999999999737e-04,6.805636507833165539e-27,9.828788730000322937e-01,1.000000000000000000e+00,7.721419447584376705e-01,5.232739142057202253e-01
2.999999999999999737e-04,6.805636507833165539e-27,9.847666521101579029e-01,1.000000000000000000e+00,7.729167503364967606e-01,5.221041152362622118e-01
2.999999999999999737e-04,6.805636507833165539e-27,9.866580570078216095e-01,1.000000000000000000e+00,7.736905970313555647e-01,5.209347133108619410e-01
2.999999999999999737e-04,6.805636507833165539e-27,9.885530946569388577e-01,1.000000000000000000e+00,7.744634810074072506e-01,5.197657212834688734e-01
2.999999999999999737e-04,6.805636507833165539e-27,9.904517720348007259e-01,1.000000000000000000e+00,7.752353984525874875e-01,5.185971519772928362e-01
2.999999999999999737e-04,6.805636507833165539e-27,9.923540961321003495e-01,1.000000000000000000e+00,7.760063455784474984e-01,5.174290181702160263e-01
2.999999999999999737e-04,6.805636507833165539e-27,9.942600739529566800e-01,1.000000000000000000e+00,7.767763186202182313e-01,5.162613326021916471e-01
2.999999999999999737e-04,6.805636507833165539e-27,9.961697125149413523e-01,1.000000000000000000e+00,7.775453138368789707e-01,5.150941079685043000e-01
2.999999999999999737e-04,6.805636507833165539e-27,9.980830188491039978e-01,1.000000000000000000e+00,7.783133275112209537e-01,5.139273569258869800e-01
2.999999999999999737e-04,6.805636507833165539e-27,1.000000000000000000e+00,1.000000000000000000e+00,7.790803559499135389e-01,5.127610920876995992e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.000000000000000194e-01,1.000000000000000000e+00,1.000000000000000056e-01,1.000000000000000000e+00
1.000000000000000021e-03,2.268545502611055467e-26,1.001920663025713809e-01,1.000000000000000000e+00,1.001920644928748910e-01,9.999811775479657827e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.003845014997885171e-01,1.000000000000000000e+00,1.003844942501462001e-01,9.999623786797824376e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.005773063001738493e-01,1.000000000000000000e+00,1.005772899639345158e-01,9.999436028105088692e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.007704814136104465e-01,1.000000000000000000e+00,1.007704523275645553e-01,9.999248493734212984e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.009640275513448843e-01,1.000000000000000000e+00,1.009639820355671680e-01,9.999061177885376628e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.011579454259898675e-01,1.000000000000000000e+00,1.011578797836789612e-01,9.998874074756139985e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.013522357515267147e-01,1.000000000000000000e+00,1.013521462688459357e-01,9.998687178648039131e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.015468992433080225e-01,1.000000000000000000e+00,1.015467821892243466e-01,9.998500483817189810e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.017419366180605106e-01,1.000000000000000000e+00,1.017417882441829929e-01,9.998313984591520320e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.019373485938872975e-01,1.000000000000000000e+00,1.019371651343039392e-01,9.998127675153641869e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.021331358902708569e-01,1.000000000000000000e+00,1.021329135613829320e-01,9.997941549736942823e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.023292992280754321e-01,1.000000000000000000e+00,1.023290342284317311e-01,9.997755602657978358e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.025258393295499643e-01,1.000000000000000000e+00,1.025255278396810660e-01,9.997569828191791297e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.027227569183304795e-01,1.000000000000000000e+00,1.027223951005801217e-01,9.997384220567676616e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.029200527194428227e-01,1.000000000000000000e+00,1.029196367177992177e-01,9.997198774120392706e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.031177274593055443e-01,1.000000000000000000e+00,1.031172533992307239e-01,9.997013483060903649e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.033157818657322452e-01,1.000000000000000000e+00,1.033152458539906421e-01,9.996828341707691967e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.035142166679343945e-01,1.000000000000000000e+00,1.035136147924200362e-01,9.996643344267697184e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.037130325965241878e-01,1.000000000000000000e+00,1.037123609260853091e-01,9.996458485019302787e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.039122303835169625e-01,1.000000000000000000e+00,1.039114849677818392e-01,9.996273758281910560e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.041118107623339589e-01,1.000000000000000000e+00,1.041109876315346461e-01,9.996089158296809218e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.043117744678052489e-01,1.000000000000000000e+00,1.043108696325988766e-01,9.995904679337668242e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.045121222361721364e-01,1.000000000000000000e+00,1.045111316874624136e-01,9.995720315672966816e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.047128548050899610e-01,1.000000000000000000e+00,1.047117745138460843e-01,9.995536061531014038e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.049139729136309984e-01,1.000000000000000000e+00,1.049127988307056308e-01,9.995351911219019225e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.051154773022869304e-01,1.000000000000000000e+00,1.051142053582341251e-01,9.995167858997844323e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.053173687129716068e-01,1.000000000000000000e+00,1.053159948178619132e-01,9.994983899122734661e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.055196478890240569e-01,1.000000000000000000e+00,1.055181679322595295e-01,9.994800025939764021e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.057223155752108068e-01,1.000000000000000000e+00,1.057207254253386131e-01,9.994616233651655302e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.059253725177289329e-01,1.000000000000000000e+00,1.059236680222516158e-01,9.994432516519321519e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.061288194642086152e-01,1.000000000000000000e+00,1.061269964493955359e-01,9.994248868816876241e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.063326571637161488e-01,1.000000000000000000e+00,1.063307114344117926e-01,9.994065284788614667e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.065368863667563726e-01,1.000000000000000000e+00,1.065348137061878919e-01,9.993881758698209827e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.067415078252755972e-01,1.000000000000000000e+00,1.067393039948590638e-01,9.993698284781371566e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.069465222926645198e-01,1.000000000000000000e+00,1.069441830318096504e-01,9.993514857335529245e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.071519305237606801e-01,1.000000000000000000e+00,1.071494515496750760e-01,9.993331470613915357e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.073577332748514440e-01,1.000000000000000000e+00,1.073551102823421394e-01,9.993148118825339044e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.075639313036768629e-01,1.000000000000000000e+00,1.075611599649507755e-01,9.992964796278107631e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.077705253694322268e-01,1.000000000000000000e+00,1.077676013338953048e-01,9.992781497106746347e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.079775162327709648e-01,1.000000000000000000e+00,1.079744351268250302e-01,9.992598215629775460e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.081849046558076427e-01,1.000000000000000000e+00,1.081816620826478448e-01,9.992414946117389452e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.083926914021203919e-01,1.000000000000000000e+00,1.083892829415304543e-01,9.992231682768604184e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.086008772367539760e-01,1.000000000000000000e+00,1.085972984448981687e-01,9.992048419776808910e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.088094629262226498e-01,1.000000000000000000e+00,1.088057093354375254e-01,9.991865151420940006e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.090184492385127962e-01,1.000000000000000000e+00,1.090145163570988146e-01,9.991681871931354930e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.092278369430857848e-01,1.000000000000000000e+00,1.092237202550950248e-01,9.991498575483933609e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.094376268108810391e-01,1.000000000000000000e+00,1.094333217759038274e-01,9.991315256264449163e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.096478196143185341e-01,1.000000000000000000e+00,1.096433216672691585e-01,9.991131908530092032e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.098584161273018639e-01,1.000000000000000000e+00,1.098537206782040504e-01,9.990948526539544794e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.100694171252209752e-01,1.000000000000000000e+00,1.100645195589897013e-01,9.990765104402340446e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.102808233849552205e-01,1.000000000000000000e+00,1.102757190611778210e-01,9.990581636412630973e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.104926356848759533e-01,1.000000000000000000e+00,1.104873199375915743e-01,9.990398116687433383e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.107048548048494702e-01,1.000000000000000000e+00,1.106993229423265390e-01,9.990214539419857154e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.109174815262401331e-01,1.000000000000000000e+00,1.109117288307522042e-01,9.990030898823689665e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.111305166319128401e-01,1.000000000000000000e+00,1.111245383595143854e-01,9.989847189085470092e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.113439609062361474e-01,1.000000000000000000e+00,1.113377522865347108e-01,9.989663404354599541e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.115578151350852532e-01,1.000000000000000000e+00,1.115513713710127169e-01,9.989479538796237623e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.117720801058445929e-01,1.000000000000000000e+00,1.117653963734266676e-01,9.989295586574676866e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.119867566074109339e-01,1.000000000000000000e+00,1.119798280555346359e-01,9.989111541791566573e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.122018454301963591e-01,1.000000000000000000e+00,1.121946671803765588e-01,9.988927398681459735e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.124173473661309736e-01,1.000000000000000000e+00,1.124099145122758880e-01,9.988743151379678720e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.126332632086658320e-01,1.000000000000000000e+00,1.126255708168391323e-01,9.988558793965570670e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.128495937527761867e-01,1.000000000000000000e+00,1.128416368609569814e-01,9.988374320557077413e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.130663397949639298e-01,1.000000000000000000e+00,1.130581134128068599e-01,9.988189725315750334e-01
1.000000000000000021e-03,2.268545502611055467e-26,1.132835021332608272e-01,1.000000000000000000e+00,1.132750012418539398e-01,9.988005002357333018e-01
