alpha,apogee_ratio,screen_exponent,screen_scale,mass_radius_delta,extent_leak,invariant_mode,invariant_power,invariant_scale,secondary_path_ratio_power,photon_extra_multiplier,candidate_id,universal_q,fold_q_min,fold_q_max,cross_galaxy_outer_RMSE_km_s,cross_galaxy_equal_RMSE_km_s,cluster_RMSE_dex,cluster_equal_system_RMSE_dex,cluster_mean_residual_dex,cluster_median_observed_over_predicted,maximum_dynamic_fraction_limb_to_Saturn,maximum_lensing_fraction_limb_to_Saturn,Earth_orbit_fractional_change,Saturn_orbit_fractional_change,Mercury_precession_mas_per_century,Cassini_proxy_pass,Earth_proxy_pass,Mercury_proxy_pass,all_solar_proxies_pass,pareto
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.25e-06,0.25,1.0,P0504,1.1322243776399192,1.1222049130049296,1.1481176786448384,13.713775901796248,13.553257933219813,0.19886052822009112,0.20269592566976433,-0.026021097425457024,1.1082840216816174,1.0492661469207253e-08,1.0492661469207253e-08,2.993214980476427e-11,1.0492661469207253e-08,-1.5958609299471365,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.25e-06,0.25,1.5,P0505,1.1322243776399192,1.1222049130049296,1.1481176786448384,13.713775901796248,13.553257933219813,0.24015418131981922,0.22772328850807966,0.12494429246148032,0.77946995229462,1.0492661469207253e-08,1.573899220381088e-08,2.993214980476427e-11,1.0492661469207253e-08,-1.5958609299471365,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.25e-06,0.25,1.75,P0506,1.1322243776399192,1.1222049130049296,1.1481176786448384,13.713775901796248,13.553257933219813,0.2777236985597668,0.26119272270556976,0.18432637745386135,0.68269200349496,1.0492661469207253e-08,1.8362157571112692e-08,2.993214980476427e-11,1.0492661469207253e-08,-1.5958609299471365,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.25e-06,0.25,2.0,P0507,1.1322243776399192,1.1222049130049296,1.1481176786448384,13.713775901796248,13.553257933219813,0.3161916269213622,0.29712254171153885,0.2365194369376696,0.6021594672929664,1.0492661469207253e-08,2.0985322938414507e-08,2.993214980476427e-11,1.0492661469207253e-08,-1.5958609299471365,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.25e-06,0.25,2.25,P0508,1.1322243776399192,1.1222049130049296,1.1481176786448384,13.713775901796248,13.553257933219813,0.35340972505475127,0.33267475917389305,0.2830834666369321,0.5395664498185644,1.0492661469207253e-08,2.360848830571632e-08,2.993214980476427e-11,1.0492661469207253e-08,-1.5958609299471365,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.25e-06,0.25,2.5,P0509,1.1322243776399192,1.1222049130049296,1.1481176786448384,13.713775901796248,13.553257933219813,0.388681489588634,0.3667867798192613,0.32511877510027243,0.4888525928259693,1.0492661469207253e-08,2.6231653673018133e-08,2.993214980476427e-11,1.0492661469207253e-08,-1.5958609299471365,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.25e-06,0.4,1.0,P0510,1.0825825337369037,1.0730908412055529,1.0957857068455552,14.14001734302236,13.82665871560685,0.1876077019469903,0.1873747684274553,0.02325688126407664,0.9692521938908798,1.0032615675221333e-08,1.0032615675221333e-08,2.8619788811983787e-11,1.0032615675221333e-08,-1.525891160050032,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.25e-06,0.4,1.5,P0511,1.0825825337369037,1.0730908412055529,1.0957857068455552,14.14001734302236,13.82665871560685,0.26127512193237123,0.2451330959922084,0.1775887652584527,0.6709280241305433,1.0032615675221333e-08,1.5048923512831998e-08,2.8619788811983787e-11,1.0032615675221333e-08,-1.525891160050032,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.25e-06,0.4,1.75,P0512,1.0825825337369037,1.0730908412055529,1.0957857068455552,14.14001734302236,13.82665871560685,0.3067329127686782,0.2873284294708385,0.23804711560066688,0.5829484060361143,1.0032615675221333e-08,1.7557077431637334e-08,2.8619788811983787e-11,1.0032615675221333e-08,-1.525891160050032,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.25e-06,0.4,2.0,P0513,1.0825825337369037,1.0730908412055529,1.0957857068455552,14.14001734302236,13.82665871560685,0.3502899471600771,0.32889506693316806,0.29108647244366576,0.5193333901786604,1.0032615675221333e-08,2.0065231350442666e-08,2.8619788811983787e-11,1.0032615675221333e-08,-1.525891160050032,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.25e-06,0.4,2.25,P0514,1.0825825337369037,1.0730908412055529,1.0957857068455552,14.14001734302236,13.82665871560685,0.39101599946309296,0.3683025228995968,0.3383337428166463,0.469246110621519,1.0032615675221333e-08,2.2573385269247997e-08,2.8619788811983787e-11,1.0032615675221333e-08,-1.525891160050032,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.25e-06,0.4,2.5,P0515,1.0825825337369037,1.0730908412055529,1.0957857068455552,14.14001734302236,13.82665871560685,0.4288468363688918,0.40520046498490125,0.3809323914226462,0.42582638662654204,1.0032615675221333e-08,2.5081539188053333e-08,2.8619788811983787e-11,1.0032615675221333e-08,-1.525891160050032,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.25e-06,0.5,1.0,P0516,1.045445196616367,1.0365522885399745,1.0571736881750013,14.688280867131777,14.239877683438996,0.1965477766315583,0.19305282377027033,0.05589598365666229,0.8964178934811391,9.688452880311484e-09,9.688452880311484e-09,2.7638004317677957e-11,9.688452880311484e-09,-1.4735463894167786,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.25e-06,0.5,1.5,P0517,1.045445196616367,1.0365522885399745,1.0571736881750013,14.688280867131777,14.239877683438996,0.28687169466585816,0.26908817038249394,0.21201371311425551,0.6220960337452582,9.688452880311484e-09,1.4532679320467227e-08,2.7638004317677957e-11,9.688452880311484e-09,-1.4735463894167786,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.25e-06,0.5,1.75,P0518,1.045445196616367,1.0365522885399745,1.0571736881750013,14.688280867131777,14.239877683438996,0.33540133041689313,0.3147985949083703,0.2730314796286132,0.5380168574999626,9.688452880311484e-09,1.69547925405451e-08,2.7638004317677957e-11,9.688452880311484e-09,-1.4735463894167786,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.25e-06,0.5,2.0,P0519,1.045445196616367,1.0365522885399745,1.0571736881750013,14.688280867131777,14.239877683438996,0.3808308199931227,0.3584719444263229,0.3265067806832583,0.4739598687383979,9.688452880311484e-09,1.937690576062297e-08,2.7638004317677957e-11,9.688452880311484e-09,-1.4735463894167786,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.25e-06,0.5,2.25,P0520,1.045445196616367,1.0365522885399745,1.0571736881750013,14.688280867131777,14.239877683438996,0.4228080500899373,0.3992610046947736,0.3741034628840495,0.4235338551058397,9.688452880311484e-09,2.179901898070084e-08,2.7638004317677957e-11,9.688452880311484e-09,-1.4735463894167786,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.25e-06,0.5,2.5,P0521,1.045445196616367,1.0365522885399745,1.0571736881750013,14.688280867131777,14.239877683438996,0.4615341433234323,0.4371312779018594,0.4169884951363512,0.3834859519055611,9.688452880311484e-09,2.422113220077871e-08,2.7638004317677957e-11,9.688452880311484e-09,-1.4735463894167786,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.25e-06,0.6,1.0,P0522,1.0047534453873976,0.996667734591376,1.0152806640336804,15.496736605814062,14.885085564458556,0.21788602474053684,0.21150949207359374,0.08778402583867864,0.8114925673998817,9.31135026826142e-09,9.31135026826142e-09,2.6562253240720433e-11,9.31135026826142e-09,-1.4161917013885965,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.25e-06,0.6,1.5,P0523,1.0047534453873976,0.996667734591376,1.0152806640336804,15.496736605814062,14.885085564458556,0.3192171236898242,0.30039664269275773,0.24534873128807694,0.5569467018098299,9.31135026826142e-09,1.396702540239213e-08,2.6562253240720433e-11,9.31135026826142e-09,-1.4161917013885965,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.25e-06,0.6,1.75,P0524,1.0047534453873976,0.996667734591376,1.0152806640336804,15.496736605814062,14.885085564458556,0.36940391428133873,0.3480605117507148,0.30681379303213746,0.4810232643714373,9.31135026826142e-09,1.6294862969457485e-08,2.6562253240720433e-11,9.31135026826142e-09,-1.4161917013885965,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.25e-06,0.6,2.0,P0525,1.0047534453873976,0.996667734591376,1.0152806640336804,15.496736605814062,14.885085564458556,0.41577734987579296,0.3928149121351578,0.3606356716143629,0.42331657144168144,9.31135026826142e-09,1.862270053652284e-08,2.6562253240720433e-11,9.31135026826142e-09,-1.4161917013885965,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.25e-06,0.6,2.25,P0526,1.0047534453873976,0.996667734591376,1.0152806640336804,15.496736605814062,14.885085564458556,0.45835137386799885,0.4342673530132067,0.40850887118291546,0.37797260192990684,9.31135026826142e-09,2.0950538103588194e-08,2.6562253240720433e-11,9.31135026826142e-09,-1.4161917013885965,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.25e-06,0.6,2.5,P0527,1.0047534453873976,0.996667734591376,1.0152806640336804,15.496736605814062,14.885085564458556,0.4974848023309122,0.472578144122358,0.4516196975535242,0.3414029440356664,9.31135026826142e-09,2.3278375670653548e-08,2.6562253240720433e-11,9.31135026826142e-09,-1.4161917013885965,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.5e-06,0.25,1.0,P0528,1.175504337178214,1.1672775432824662,1.190024418216646,13.157540498406687,13.079031806691182,0.2065315063143004,0.21511266406689422,-0.07746415073507898,1.2103163474232617,1.0893252751846984e-08,1.0893252751846984e-08,3.105806761765548e-11,1.0893252751846984e-08,-1.6551463622483273,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.5e-06,0.25,1.5,P0529,1.175504337178214,1.1672775432824662,1.190024418216646,13.157540498406687,13.079031806691182,0.21191626255244594,0.20463728849646062,0.07045537799450727,0.8871896440206829,1.0893252751846984e-08,1.6339879127770477e-08,3.105806761765548e-11,1.0893252751846984e-08,-1.6551463622483273,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.5e-06,0.25,1.75,P0530,1.175504337178214,1.1672775432824662,1.190024418216646,13.157540498406687,13.079031806691182,0.24021661114443207,0.22765057200326502,0.12887167880782885,0.7795216744198066,1.0893252751846984e-08,1.906319231573222e-08,3.105806761765548e-11,1.0893252751846984e-08,-1.6551463622483273,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.5e-06,0.25,2.0,P0531,1.175504337178214,1.1672775432824662,1.190024418216646,13.157540498406687,13.079031806691182,0.27303285197004534,0.25706716807730756,0.1803075856434275,0.6912901662144394,1.0893252751846984e-08,2.1786505503693968e-08,3.105806761765548e-11,1.0893252751846984e-08,-1.6551463622483273,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.5e-06,0.25,2.25,P0532,1.175504337178214,1.1672775432824662,1.190024418216646,13.157540498406687,13.079031806691182,0.3066132482395651,0.2884240628730136,0.22626165058718473,0.6189234456993995,1.0893252751846984e-08,2.4509818691655716e-08,3.105806761765548e-11,1.0893252751846984e-08,-1.6551463622483273,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.5e-06,0.25,2.5,P0533,1.175504337178214,1.1672775432824662,1.190024418216646,13.157540498406687,13.079031806691182,0.33939753194641553,0.3196865566741577,0.2677948288319146,0.5616206964987376,1.0893252751846984e-08,2.723313187961746e-08,3.105806761765548e-11,1.0893252751846984e-08,-1.6551463622483273,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.5e-06,0.4,1.0,P0534,1.1241800053518893,1.1164717959663544,1.135951482924478,13.464385524115315,13.24362895908027,0.1823099712534488,0.18856456961145565,-0.029638008528555852,1.082977265966993,1.0417636540812063e-08,1.0417636540812063e-08,2.9702024498223494e-11,1.0417636540812063e-08,-1.5828801200657698,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.5e-06,0.4,1.5,P0535,1.1241800053518893,1.1164717959663544,1.135951482924478,13.464385524115315,13.24362895908027,0.22206660881129975,0.210333500790641,0.1219612625582272,0.7678186645667948,1.0417636540812063e-08,1.5626454811218094e-08,2.9702024498223494e-11,1.0417636540812063e-08,-1.5828801200657698,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.5e-06,0.4,1.75,P0536,1.1241800053518893,1.1164717959663544,1.135951482924478,13.464385524115315,13.24362895908027,0.2609953241372663,0.2448074179754914,0.18156858224401054,0.6660176114265522,1.0417636540812063e-08,1.8230863946421112e-08,2.9702024498223494e-11,1.0417636540812063e-08,-1.5828801200657698,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.5e-06,0.4,2.0,P0537,1.1241800053518893,1.1164717959663544,1.135951482924478,13.464385524115315,13.24362895908027,0.3007621153840272,0.2818902944007298,0.23394628468800643,0.5903537807948998,1.0417636540812063e-08,2.0835273081624127e-08,2.9702024498223494e-11,1.0417636540812063e-08,-1.5828801200657698,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.5e-06,0.4,2.25,P0538,1.1241800053518893,1.1164717959663544,1.135951482924478,13.464385524115315,13.24362895908027,0.3390777651063451,0.31847634795750257,0.28066417301250196,0.5327701928442476,1.0417636540812063e-08,2.343968221682714e-08,2.9702024498223494e-11,1.0417636540812063e-08,-1.5828801200657698,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.5e-06,0.4,2.5,P0539,1.1241800053518893,1.1164717959663544,1.135951482924478,13.464385524115315,13.24362895908027,0.3752569455298185,0.3534648474543836,0.3228295328222102,0.4854837341087679,1.0417636540812063e-08,2.604409135203016e-08,2.9702024498223494e-11,1.0417636540812063e-08,-1.5828801200657698,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.5e-06,0.5,1.0,P0540,1.0857277410272521,1.078626502329242,1.0959923765476445,13.940845213981808,13.588220715287063,0.18146385877019475,0.18487848558052994,0.002211424956419942,1.0032014142109495,1.0061304181227074e-08,1.0061304181227074e-08,2.868607501367005e-11,1.0061304181227074e-08,-1.5287381459324278,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.5e-06,0.5,1.5,P0541,1.0857277410272521,1.078626502329242,1.0959923765476445,13.940845213981808,13.588220715287063,0.24292321520559723,0.2289565650126234,0.15578731385070302,0.7097103771696349,1.0061304181227074e-08,1.5091956271840613e-08,2.868607501367005e-11,1.0061304181227074e-08,-1.5287381459324278,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.5e-06,0.5,1.75,P0542,1.0857277410272521,1.078626502329242,1.0959923765476445,13.940845213981808,13.588220715287063,0.28638447670322603,0.26860832627168213,0.21602052577589298,0.6145612374232792,1.0061304181227074e-08,1.760728231714738e-08,2.868607501367005e-11,1.0061304181227074e-08,-1.5287381459324278,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.5e-06,0.5,2.0,P0543,1.0857277410272521,1.078626502329242,1.0959923765476445,13.940845213981808,13.588220715287063,0.32884618416488287,0.30875864489615673,0.26888832072834906,0.541909943750162,1.0061304181227074e-08,2.0122608362454148e-08,2.868607501367005e-11,1.0061304181227074e-08,-1.5287381459324278,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.5e-06,0.5,2.25,P0544,1.0857277410272521,1.078626502329242,1.0959923765476445,13.940845213981808,13.588220715287063,0.3689095067668169,0.34730446258021347,0.3160005454104874,0.48462046966736305,1.0061304181227074e-08,2.2637934407760916e-08,2.868607501367005e-11,1.0061304181227074e-08,-1.5287381459324278,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.5e-06,0.5,2.5,P0545,1.0857277410272521,1.078626502329242,1.0959923765476445,13.940845213981808,13.588220715287063,0.40630706708148623,0.3836372072917041,0.3584901444427265,0.4382862435738689,1.0061304181227074e-08,2.5153260453067683e-08,2.868607501367005e-11,1.0061304181227074e-08,-1.5287381459324278,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.5e-06,0.6,1.0,P0546,1.043552065313337,1.0372779009693263,1.0525904818991447,14.689979113616495,14.173602006931539,0.1946031827130669,0.19477212385834328,0.03344464393231204,0.9236043126615898,9.670467430565252e-09,9.670467430565252e-09,2.757174906291476e-11,9.670467430565252e-09,-1.4693534937236383,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.5e-06,0.6,1.5,P0547,1.043552065313337,1.0372779009693263,1.0525904818991447,14.689979113616495,14.173602006931539,0.272478323437453,0.25702284402159775,0.18863589763663008,0.6401300760905768,9.670467430565252e-09,1.4505701145847878e-08,2.757174906291476e-11,9.670467430565252e-09,-1.4693534937236383,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.5e-06,0.6,1.75,P0548,1.043552065313337,1.0372779009693263,1.0525904818991447,14.689979113616495,14.173602006931539,0.3185468636195671,0.299777658862582,0.24937330792866572,0.5548103908755373,9.670467430565252e-09,1.692331800348919e-08,2.757174906291476e-11,9.670467430565252e-09,-1.4693534937236383,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.5e-06,0.6,2.0,P0549,1.043552065313337,1.0372779009693263,1.0525904818991447,14.689979113616495,14.173602006931539,0.36244521363903137,0.3416071020248021,0.3026334313980804,0.4886953156613921,9.670467430565252e-09,1.9340934861130503e-08,2.757174906291476e-11,9.670467430565252e-09,-1.4693534937236383,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.5e-06,0.6,2.25,P0550,1.043552065313337,1.0372779009693263,1.0525904818991447,14.689979113616495,14.173602006931539,0.403388968520075,0.3811555001722199,0.3500597442336174,0.4366600121270028,9.670467430565252e-09,2.1758551718771816e-08,2.757174906291476e-11,9.670467430565252e-09,-1.4693534937236383,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,1.5e-06,0.6,2.5,P0551,1.043552065313337,1.0372779009693263,1.0525904818991447,14.689979113616495,14.173602006931539,0.4413727745043959,0.4181385354278405,0.39280653510733726,0.3946396534673264,9.670467430565252e-09,2.417616857641313e-08,2.757174906291476e-11,9.670467430565252e-09,-1.4693534937236383,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,2e-06,0.25,1.0,P0552,1.2300686115098052,1.2244130020273196,1.2426816756792713,12.59204382085389,12.61097435564143,0.239664224475273,0.25211558712530113,-0.15580444802778684,1.4459055734655415,1.139827227017669e-08,1.139827227017669e-08,3.2476909086838177e-11,1.139827227017669e-08,-1.729829450133022,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,2e-06,0.25,1.5,P0553,1.2300686115098052,1.2244130020273196,1.2426816756792713,12.59204382085389,12.61097435564143,0.19155121688156038,0.19327826435993825,-0.01324432439016284,1.0839365578564997,1.139827227017669e-08,1.7097408405265033e-08,3.2476909086838177e-11,1.139827227017669e-08,-1.729829450133022,True,True,True,True,True
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,1.2,2e-06,0.25,1.75,P0554,1.2300686115098052,1.2244130020273196,1.2426816756792713,12.59204382085389,12.61097435564143,0.19907732958364824,0.19461516475256666,0.04344887895914685,0.943388519718653,1.139827227017669e-08,1.9946976472809207e-08,3.2476909086838177e-11,1.139827227017669e-08,-1.729829450133022,True,True,True,True,False
