draw,B_constant,B200_radial,radial_exponent
487,4.9084596527082125,5.093102391251324,-0.15026761883803638
488,5.409748836761319,5.587183909564005,-0.1823099740970926
489,5.587396338872984,5.791113024588003,-0.1843373956651101
490,5.216839836688371,5.4330066187844315,-0.16110144258259187
491,5.311943968345406,5.573916134547508,-0.15730441833981165
492,5.072303356791779,5.290700635659053,-0.1894193038098362
493,5.434683502082652,5.5861045208495845,-0.12065558665020228
494,5.332135756093889,5.4814990233675935,-0.20218088746128132
495,5.098838982186902,5.374720917565571,-0.17247621733555424
496,5.115360161938374,5.35717414400901,-0.22933793990513154
497,5.69577972247028,6.114773310930152,-0.19106777425361593
498,5.540075964061363,5.7242893240334976,-0.1383623652828444
499,5.278047590971092,5.391236596676677,-0.14444951093025543
