galaxy,R_kpc,f_bulge_r,C_baseline,C_flow,dC,V_obs_kms,V_pred_baseline,V_pred_flow
F568-3,11.99,0.0,0.9687814300433638,0.9687814300433638,0.0,101.0,111.41313525214984,111.41313525214984
F568-3,14.02,0.0,0.9716092672214424,0.9716092672214424,0.0,107.0,117.00044643754572,117.00044643754572
F568-3,15.94,0.0,0.9739044832112,0.9739044832112,0.0,117.0,122.18143659782076,122.18143659782076
F568-3,17.98,0.0,0.9753327570186344,0.9753327570186344,0.0,120.0,125.76103270734596,125.76103270734596
F568-V1,0.39,0.0,0.2977892992163261,0.2977892992163261,0.0,17.4,13.024192840291756,13.024192840291756
F568-V1,1.18,0.0,0.7766231839910503,0.7766231839910503,0.0,46.3,37.29203842891641,37.29203842891641
F568-V1,1.95,0.0,0.8506099131687479,0.8506099131687479,0.0,69.1,47.72372403353715,47.72372403353715
F568-V1,2.74,0.0,0.880044598468239,0.880044598468239,0.0,85.2,54.1716959330845,54.1716959330845
F568-V1,3.53,0.0,0.9049571088174512,0.9049571088174512,0.0,93.2,61.714067921619765,61.714067921619765
F568-V1,4.3,0.0,0.9211002338771218,0.9211002338771218,0.0,100.0,68.33537531577696,68.33537531577696
F568-V1,5.09,0.0,0.92992729366637,0.92992729366637,0.0,108.0,72.85847007492174,72.85847007492174
F568-V1,5.87,0.0,0.935164897803175,0.935164897803175,0.0,112.0,75.95720825490295,75.95720825490295
F568-V1,6.4,0.0,0.9389344460372692,0.9389344460372692,0.0,113.0,78.42408874315568,78.42408874315568
F568-V1,7.44,0.0,0.9460703786045476,0.9460703786045476,0.0,113.0,83.76797798499372,83.76797798499372
F568-V1,8.21,0.0,0.950655859690006,0.950655859690006,0.0,112.0,87.78571827017075,87.78571827017075
F568-V1,9.0,0.0,0.9537769384501816,0.9537769384501816,0.0,111.0,90.84981571570157,90.84981571570157
F568-V1,9.72,0.0,0.9570946898392824,0.9570946898392824,0.0,111.0,94.46086671873088,94.46086671873088
F568-V1,11.79,0.0,0.9647588532625392,0.9647588532625392,0.0,113.0,104.64400818008616,104.64400818008616
F568-V1,17.63,0.0,0.9692930997211686,0.9692930997211686,0.0,118.0,112.36720201029806,112.36720201029806
F571-8,0.22,0.0,0.7156786116160254,0.7156786116160254,0.0,12.4,31.731035812318375,31.731035812318375
F571-8,0.78,0.0,0.9244956881068996,0.9244956881068996,0.0,37.5,69.98364585096967,69.98364585096967
F571-8,1.33,0.0,0.9499348181312652,0.9499348181312652,0.0,56.5,87.11822128042348,87.11822128042348
F571-8,2.33,0.0,0.9632160543856338,0.9632160543856338,0.0,69.1,102.34407285600332,102.34407285600332
F571-8,3.44,0.0,0.965984388288884,0.965984388288884,0.0,85.5,106.58004684491486,106.58004684491486
F571-8,3.78,0.0,0.9660379034616386,0.9660379034616386,0.0,87.1,106.66693913510724,106.66693913510724
F571-8,4.77,0.0,0.9651287939616848,0.9651287939616848,0.0,105.0,105.2177833214808,105.2177833214808
F571-8,5.44,0.0,0.964873565590922,0.964873565590922,0.0,112.0,104.82096796018875,104.82096796018875
F571-8,6.11,0.0,0.9645247220180974,0.9645247220180974,0.0,116.0,104.28546305618272,104.28546305618272
F571-8,7.22,0.0,0.964842181385838,0.964842181385838,0.0,124.0,104.77246843833136,104.77246843833136
F571-8,9.33,0.0,0.9650719973577476,0.9650719973577476,0.0,135.0,105.1291074339592,105.1291074339592
F571-8,11.1,0.0,0.9656150741315008,0.9656150741315008,0.0,140.0,105.98586970330363,105.98586970330363
F571-8,15.55,0.0,0.9656023144200008,0.9656023144200008,0.0,144.0,105.9655101950984,105.9655101950984
F571-V1,1.95,0.0,0.7994503218905104,0.7994503218905104,0.0,32.0,39.93141976939143,39.93141976939143
F571-V1,3.88,0.0,0.9086326954440284,0.9086326954440284,0.0,57.6,63.07086238083448,63.07086238083448
F571-V1,5.83,0.0,0.9290480589945536,0.9290480589945536,0.0,70.9,72.37139524152624,72.37139524152624
F571-V1,7.78,0.0,0.9436660474016342,0.9436660474016342,0.0,77.0,81.85666534223033,81.85666534223033
F571-V1,9.72,0.0,0.9529710243448988,0.9529710243448988,0.0,82.5,90.0299655335683,90.0299655335683
F571-V1,11.66,0.0,0.9565114510201864,0.9565114510201864,0.0,84.3,93.79671396630604,93.79671396630604
F571-V1,13.59,0.0,0.9560278177731414,0.9560278177731414,0.0,83.9,93.25588560877765,93.25588560877765
F574-1,0.47,0.0,0.3529807823451537,0.3529807823451537,0.0,15.3,14.772259774241627,14.772259774241627
F574-1,1.41,0.0,0.8199012157768011,0.8199012157768011,0.0,41.0,42.673215637436215,42.673215637436215
F574-1,2.35,0.0,0.8857150301801933,0.8857150301801933,0.0,60.7,55.677848372732015,55.677848372732015
F574-1,3.29,0.0,0.9048488862624966,0.9048488862624966,0.0,74.9,61.675273738458046,61.675273738458046
F574-1,4.22,0.0,0.9194151524708546,0.9194151524708546,0.0,83.0,67.55525378512249,67.55525378512249
F574-1,5.17,0.0,0.9312030612335048,0.9312030612335048,0.0,86.8,73.5813304435468,73.5813304435468
F574-1,6.11,0.0,0.9402545317159212,0.9402545317159212,0.0,89.4,79.34146743264192,79.34146743264192
F574-1,7.05,0.0,0.9458946327729916,0.9458946327729916,0.0,92.5,83.62405089967383,83.62405089967383
F574-1,7.99,0.0,0.9511824439926554,0.9511824439926554,0.0,94.7,88.28235138814883,88.28235138814883
F574-1,8.92,0.0,0.9543933867731186,0.9543933867731186,0.0,96.3,91.49129927592573,91.49129927592573
F574-1,9.87,0.0,0.958558126926272,0.958558126926272,0.0,97.8,96.18769870475622,96.18769870475622
F574-1,10.79,0.0,0.9621694872630114,0.9621694872630114,0.0,98.8,100.8636481155714,100.8636481155714
F574-1,11.8,0.0,0.965290839267203,0.965290839267203,0.0,99.5,105.4719636655226,105.4719636655226
F574-1,12.6,0.0,0.967179417107184,0.967179417107184,0.0,99.7,108.57013392067972,108.57013392067972
F574-2,2.17,0.0,0.7101286463223646,0.7101286463223646,0.0,12.6,31.303713669380468,31.303713669380468
F574-2,4.32,0.0,0.8490775956768605,0.8490775956768605,0.0,23.0,47.43805002697987,47.43805002697987
F574-2,6.49,0.0,0.9253177120823316,0.9253177120823316,0.0,30.0,70.39902205760774,70.39902205760774
F574-2,8.65,0.0,0.9453269323158368,0.9453269323158368,0.0,36.0,83.16379321491543,83.16379321491543
F574-2,10.83,0.0,0.9564177106395716,0.9564177106395716,0.0,40.0,93.69119549760956,93.69119549760956
F579-V1,0.42,0.0,0.4157647223855942,0.4157647223855942,0.0,35.7,16.871741991197098,16.871741991197098
F579-V1,1.47,0.0,0.8572015072848059,0.8572015072848059,0.0,83.3,49.001530740599975,49.001530740599975
F579-V1,2.11,0.0,0.899355879777031,0.899355879777031,0.0,94.2,59.78628676635494,59.78628676635494
F579-V1,2.84,0.0,0.920644575727384,0.920644575727384,0.0,97.6,68.12204644306811,68.12204644306811
F579-V1,3.9,0.0,0.9368334986598654,0.9368334986598654,0.0,101.0,77.02253176748958,77.02253176748958
F579-V1,4.74,0.0,0.9484113119041816,0.9484113119041816,0.0,105.0,85.75335421913992,85.75335421913992
F579-V1,5.69,0.0,0.9565704107510564,0.9565704107510564,0.0,106.0,93.8632540291272,93.8632540291272
F579-V1,6.32,0.0,0.9600695301865494,0.9600695301865494,0.0,108.0,98.06840885088045,98.06840885088045
F579-V1,7.37,0.0,0.9646879819666314,0.9646879819666314,0.0,110.0,104.53510527177826,104.53510527177826
F579-V1,8.21,0.0,0.9671073785644454,0.9671073785644454,0.0,112.0,108.44713938107748,108.44713938107748
F579-V1,9.16,0.0,0.9696913759915706,0.9696913759915706,0.0,113.0,113.12631803265788,113.12631803265788
F579-V1,10.85,0.0,0.9725083695689208,0.9725083695689208,0.0,114.0,118.9532797891914,118.9532797891914
F579-V1,12.21,0.0,0.97333581164497,0.97333581164497,0.0,114.0,120.8362287555598,120.8362287555598
F579-V1,15.16,0.0,0.975239025066798,0.975239025066798,0.0,114.0,125.51674297104655,125.51674297104655
F583-1,0.26,0.0,0.041315571822171,0.041315571822171,0.0,14.6,4.151920632531609,4.151920632531609
F583-1,0.44,0.0,0.1417864103761107,0.1417864103761107,0.0,10.0,8.129233643268751,8.129233643268751
F583-1,0.77,0.0,0.4229837116042374,0.4229837116042374,0.0,10.7,17.123706723501858,17.123706723501858
F583-1,0.89,0.0,0.4962820248106886,0.4962820248106886,0.0,17.4,19.85182983718192,19.85182983718192
F583-1,1.22,0.0,0.6171938560601904,0.6171938560601904,0.0,23.5,25.39518278187137,25.39518278187137
F583-1,1.55,0.0,0.6692941287290595,0.6692941287290595,0.0,31.0,28.45231122785113,28.45231122785113
F583-1,1.8,0.0,0.6847235090097935,0.6847235090097935,0.0,32.3,29.474186082012004,29.474186082012004
F583-1,2.21,0.0,0.7216993793971724,0.7216993793971724,0.0,40.9,32.207059394647935,32.207059394647935
F583-1,2.31,0.0,0.7312633234333001,0.7312633234333001,0.0,43.8,32.99160322824656,32.99160322824656
F583-1,2.54,0.0,0.750642621082545,0.750642621082545,0.0,44.8,34.7004808899896,34.7004808899896
F583-1,3.1,0.0,0.7895795926877407,0.7895795926877407,0.0,51.7,38.742177340603035,38.742177340603035
F583-1,3.43,0.0,0.8149709633760982,0.8149709633760982,0.0,55.7,41.97407359136406,41.97407359136406
F583-1,3.86,0.0,0.8387691512147903,0.8387691512147903,0.0,59.4,45.617045130105375,45.617045130105375
F583-1,4.09,0.0,0.8484243484895875,0.8484243484895875,0.0,62.0,47.317504888121405,47.317504888121405
F583-1,4.37,0.0,0.8592056421540483,0.8592056421540483,0.0,63.0,49.406709430117886,49.406709430117886
F583-1,4.76,0.0,0.8721202224677633,0.8721202224677633,0.0,66.6,52.2296647338351,52.2296647338351
F583-1,5.4,0.0,0.8903154648921237,0.8903154648921237,0.0,71.3,56.98089347864686,56.98089347864686
F583-1,5.86,0.0,0.90083012350267,0.90083012350267,0.0,72.3,60.278378291402504,60.278378291402504
F583-1,6.08,0.0,0.9049047452947284,0.9049047452947284,0.0,73.4,61.69528936224774,61.69528936224774
F583-1,6.43,0.0,0.911286128117868,0.911286128117868,0.0,72.4,64.10052820116489,64.10052820116489
F583-1,6.97,0.0,0.9206919892286154,0.9206919892286154,0.0,77.1,68.14416109835473,68.14416109835473
F583-1,7.96,0.0,0.9336131822255144,0.9336131822255144,0.0,80.3,75.00195045309924,75.00195045309924
F583-1,10.29,0.0,0.9515321011187274,0.9515321011187274,0.0,84.7,88.61650574000954,88.61650574000954
F583-1,15.49,0.0,0.9660065960322574,0.9660065960322574,0.0,86.9,106.6160808195582,106.6160808195582
F583-1,16.26,0.0,0.966793778099819,0.966793778099819,0.0,85.8,107.91633464366828,107.91633464366828
F583-4,0.22,0.0,0.0518559310308914,0.0518559310308914,0.0,10.7,4.6772657636042885,4.6772657636042885
F583-4,0.76,0.0,0.5713596398869553,0.5713596398869553,0.0,24.7,23.09076092065573,23.09076092065573
F583-4,1.31,0.0,0.7714398485843077,0.7714398485843077,0.0,38.9,36.74352112935907,36.74352112935907
F583-4,1.94,0.0,0.842554109279123,0.842554109279123,0.0,42.7,46.26613610362445,46.26613610362445
F583-4,3.92,0.0,0.9056353518862232,0.9056353518862232,0.0,55.0,61.958660035997845,61.958660035997845
F583-4,4.35,0.0,0.9109354251074612,0.9109354251074612,0.0,57.2,63.96189053098215,63.96189053098215
F583-4,5.0,0.0,0.9187438830878792,0.9187438830878792,0.0,59.8,67.2510692612108,67.2510692612108
F583-4,5.05,0.0,0.9191450348350988,0.9191450348350988,0.0,62.5,67.43240842091406,67.43240842091406
F583-4,5.83,0.0,0.924679873440712,0.924679873440712,0.0,61.8,70.07614096258864,70.07614096258864
F583-4,6.09,0.0,0.9263872240367538,0.9263872240367538,0.0,64.4,70.94955509212922,70.94955509212922
F583-4,6.74,0.0,0.932914513231931,0.932914513231931,0.0,67.2,74.58244777668888,74.58244777668888
F583-4,7.29,0.0,0.9332379589581916,0.9332379589581916,0.0,69.9,74.77585551941789,74.77585551941789
IC2574,0.85,0.0,0.2803604773873569,0.2803604773873569,0.0,10.3,12.483342541764165,12.483342541764165
IC2574,1.14,0.0,0.4488653625430227,0.4488653625430227,0.0,12.9,18.049251204185293,18.049251204185293
IC2574,1.42,0.0,0.5572925399010836,0.5572925399010836,0.0,16.4,22.439500751222763,22.439500751222763
IC2574,1.71,0.0,0.64345432711308,0.64345432711308,0.0,18.6,26.86774844604281,26.86774844604281
IC2574,1.99,0.0,0.7073449635041588,0.7073449635041588,0.0,19.8,31.09335799556591,31.09335799556591
IC2574,2.28,0.0,0.7428737183353689,0.7428737183353689,0.0,26.1,33.994938350157035,33.994938350157035
IC2574,2.55,0.0,0.773034127845384,0.773034127845384,0.0,27.7,36.91042533952533,36.91042533952533
IC2574,2.84,0.0,0.7941942098196418,0.7941942098196418,0.0,29.7,39.2884195927997,39.2884195927997
IC2574,3.13,0.0,0.8108381277785982,0.8108381277785982,0.0,33.0,41.407620547717634,41.407620547717634
IC2574,3.41,0.0,0.8232337827339667,0.8232337827339667,0.0,34.8,43.16104524381598,43.16104524381598
IC2574,3.7,0.0,0.8283342664051506,0.8283342664051506,0.0,35.0,43.93301437856093,43.93301437856093
IC2574,3.98,0.0,0.8317373278718286,0.8317373278718286,0.0,39.0,44.46611647997246,44.46611647997246
IC2574,4.26,0.0,0.8423107559445963,0.8423107559445963,0.0,35.9,46.2237454934452,46.2237454934452
IC2574,4.55,0.0,0.8632479263349088,0.8632479263349088,0.0,40.0,50.24939153236963,50.24939153236963
IC2574,4.84,0.0,0.8798051065416437,0.8798051065416437,0.0,38.7,54.11033546715072,54.11033546715072
IC2574,5.12,0.0,0.8892846675140317,0.8892846675140317,0.0,41.8,56.68217592127203,56.68217592127203
IC2574,5.41,0.0,0.894535659629698,0.894535659629698,0.0,42.9,58.24732755109879,58.24732755109879
IC2574,5.68,0.0,0.9010533710233554,0.9010533710233554,0.0,44.4,60.353818455448675,60.353818455448675
IC2574,5.97,0.0,0.9063464077693874,0.9063464077693874,0.0,46.1,62.21783352084652,62.21783352084652
IC2574,6.26,0.0,0.9124391060082236,0.9124391060082236,0.0,49.0,64.56198094496756,64.56198094496756
IC2574,6.54,0.0,0.9176971711817112,0.9176971711817112,0.0,51.9,66.78398208535691,66.78398208535691
IC2574,6.83,0.0,0.920134895797624,0.920134895797624,0.0,53.1,67.8855303262267,67.8855303262267
IC2574,7.1,0.0,0.9227602788580594,0.9227602788580594,0.0,54.0,69.12801603698003,69.12801603698003
IC2574,7.39,0.0,0.9250773633955144,0.9250773633955144,0.0,55.9,70.2768839019205,70.2768839019205
IC2574,7.68,0.0,0.9285574170596635,0.9285574170596635,0.0,58.8,72.10340985639239,72.10340985639239
IC2574,7.96,0.0,0.9312115175060044,0.9312115175060044,0.0,57.3,73.58618715334167,73.58618715334167
IC2574,8.25,0.0,0.9334131700154552,0.9334131700154552,0.0,54.0,74.88119868476527,74.88119868476527
IC2574,8.52,0.0,0.934048599686332,0.934048599686332,0.0,63.8,75.26667343751974,75.26667343751974
IC2574,8.81,0.0,0.9353872649449132,0.9353872649449132,0.0,60.5,76.09684646540667,76.09684646540667
IC2574,9.1,0.0,0.9369402477870914,0.9369402477870914,0.0,61.0,77.0920888567572,77.0920888567572
IC2574,9.38,0.0,0.9391376337342616,0.9391376337342616,0.0,66.0,78.56338750525367,78.56338750525367
IC2574,9.67,0.0,0.9422922880942378,0.9422922880942378,0.0,65.2,80.81758832923674,80.81758832923674
IC2574,9.96,0.0,0.943798281553583,0.943798281553583,0.0,67.1,81.95864870026044,81.95864870026044
IC2574,10.23,0.0,0.945992617869062,0.945992617869062,0.0,67.5,83.70421081303813,83.70421081303813
IC4202,0.77,0.9823511937853552,0.9715939504596968,0.9715939504596968,0.0,35.1,116.96797643979993,116.96797643979993
IC4202,1.59,0.962362968522014,0.9840895167174462,0.9840895167174462,0.0,77.9,157.2916298378392,157.2916298378392
IC4202,2.36,0.9275223748457372,0.9854085133535072,0.9854085133535072,0.0,115.0,164.35706590459884,164.35706590459884
IC4202,3.13,0.8819367076436967,0.9861347567412394,0.9861347567412394,0.0,156.0,168.66865505047943,168.66865505047943
IC4202,3.95,0.8343985832546504,0.9874814875379756,0.9874814875379756,0.0,192.0,177.6307354617664,177.6307354617664
IC4202,4.73,0.7863920468719825,0.9885969830812557,0.9885969830812557,0.0,204.0,186.2214704886039,186.2214704886039
IC4202,5.5,0.7306004489199687,0.9890450942028268,0.9890450942028268,0.0,209.0,190.03505397603232,190.03505397603232
IC4202,6.27,0.668418308662357,0.9893471595828288,0.9893471595828288,0.0,220.0,192.73990504370963,192.73990504370963
IC4202,7.08,0.5819774675492846,0.9899220497379196,0.9899220497379196,0.0,231.0,198.21859309805305,198.21859309805305
IC4202,7.86,0.494733187426752,0.990635171407231,0.990635171407231,0.0,235.0,205.70125947433556,205.70125947433556
IC4202,8.66,0.4250959157075832,0.9912769103999264,0.9912769103999264,0.0,245.0,213.20251534282377,213.20251534282377
IC4202,9.45,0.3738164692771595,0.9917604505392298,0.9917604505392298,0.0,246.0,219.42275108392903,219.42275108392903
IC4202,10.24,0.3370248824612015,0.9921099972669208,0.9921099972669208,0.0,239.0,224.27007681869117,224.27007681869117
IC4202,11.02,0.3107765274923803,0.9923539287805264,0.9923539287805264,0.0,240.0,227.84742400508395,227.84742400508395
IC4202,11.79,0.2908173589586434,0.9925397725834572,0.9925397725834572,0.0,240.0,230.6895498838895,230.6895498838895
IC4202,12.47,0.2773196027154984,0.9926564545175346,0.9926564545175346,0.0,246.0,232.5287122938093,232.5287122938093
IC4202,13.34,0.2635879180651433,0.9927764072281772,0.9927764072281772,0.0,241.0,234.4655777050405,234.4655777050405
IC4202,14.11,0.2531978825455843,0.992864130016536,0.992864130016536,0.0,250.0,235.91276558799845,235.91276558799845
IC4202,14.59,0.2477247183077723,0.9929114109884968,0.9929114109884968,0.0,242.0,236.70386427268923,236.70386427268923
IC4202,14.98,0.2434554318477626,0.992949726475907,0.992949726475907,0.0,244.0,237.35076879475508,237.35076879475508
IC4202,15.75,0.2363886571757519,0.9930099528263736,0.9930099528263736,0.0,248.0,238.37831358994575,238.37831358994575
IC4202,16.52,0.2307009353858273,0.993055575830471,0.993055575830471,0.0,249.0,239.1655664362027,239.1655664362027
IC4202,17.1,0.2274237328797917,0.9930767149194498,0.9930767149194498,0.0,246.0,239.5329635239247,239.5329635239247
IC4202,17.88,0.2240086114241299,0.9930931434685356,0.9930931434685356,0.0,241.0,239.819652800659,239.819652800659
IC4202,18.65,0.22124151053253,0.9931035598237484,0.9931035598237484,0.0,247.0,240.00195443558087,240.00195443558087
IC4202,19.62,0.2180286491773377,0.9931171422672624,0.9931171422672624,0.0,234.0,240.24028721365335,240.24028721365335
IC4202,20.78,0.2125472491615672,0.9931698729333096,0.9931698729333096,0.0,249.0,241.17227078569263,241.17227078569263
IC4202,22.13,0.205196221632509,0.9932560340185028,0.9932560340185028,0.0,236.0,242.71852052706132,242.71852052706132
IC4202,23.0,0.2016964130090486,0.9932931800115612,0.9932931800115612,0.0,245.0,243.3942966945242,243.3942966945242
IC4202,23.58,0.1995977803031751,0.9933146872533498,0.9933146872533498,0.0,243.0,243.7881320615223,243.7881320615223
IC4202,25.03,0.1984990584270113,0.9932966873037156,0.9932966873037156,0.0,238.0,243.4583922968669,243.4583922968669
IC4202,25.9,0.1986944804002496,0.9932727205519286,0.9932727205519286,0.0,247.0,243.02139835265675,243.02139835265675
KK98-251,0.25,0.0,0.0237102343447441,0.0237102343447441,0.0,4.25,3.1167972394637995,3.1167972394637995
KK98-251,0.41,0.0,0.0728757402553055,0.0728757402553055,0.0,6.84,5.607283479442263,5.607283479442263
KK98-251,0.57,0.0,0.1693959511820637,0.1693959511820637,0.0,9.56,9.032011600068644,9.032011600068644
KK98-251,0.74,0.0,0.3364232633100054,0.3364232633100054,0.0,12.3,14.240571840652173,14.240571840652173
KK98-251,0.9,0.0,0.4714982788170007,0.4714982788170007,0.0,15.1,18.89064768941294,18.89064768941294
KK98-251,1.07,0.0,0.5820024593600461,0.5820024593600461,0.0,17.5,23.599648924302382,23.599648924302382
KK98-251,1.24,0.0,0.6605158971639017,0.6605158971639017,0.0,19.7,27.89728324181805,27.89728324181805
KK98-251,1.4,0.0,0.7107015818932697,0.7107015818932697,0.0,21.8,31.34733371188011,31.34733371188011
KK98-251,1.57,0.0,0.7473528958671342,0.7473528958671342,0.0,24.4,34.39819817037974,34.39819817037974
KK98-251,1.72,0.0,0.772973761807817,0.772973761807817,0.0,27.3,36.90407679230839,36.90407679230839
KK98-251,1.89,0.0,0.7944299744624026,0.7944299744624026,0.0,30.3,39.31677722909419,39.31677722909419
KK98-251,2.06,0.0,0.8100375131318855,0.8100375131318855,0.0,32.6,41.29986559237765,41.29986559237765
KK98-251,2.46,0.0,0.8321246170846407,0.8321246170846407,0.0,33.3,44.52774199438285,44.52774199438285
KK98-251,2.79,0.0,0.842748764590196,0.842748764590196,0.0,34.6,46.30011022232938,46.30011022232938
KK98-251,3.13,0.0,0.8441549166585846,0.8441549166585846,0.0,34.2,46.54730272951363,46.54730272951363
NGC0024,0.21,0.0,0.4324236584662591,0.4324236584662591,0.0,17.4,17.457119180769837,17.457119180769837
NGC0024,0.32,0.0,0.6128165362656887,0.6128165362656887,0.0,31.0,25.161517685410065,25.161517685410065
NGC0024,0.43,0.0,0.6923050674935483,0.6923050674935483,0.0,36.1,29.999815170344707,29.999815170344707
