system,target_kind,fraction_max,length_over_R80,radius_exponent,width_over_R80,external_direction_mix,tensor_axis_ratio,tensor_orientation,shape_gate,candidate_id,changed_parameter,changed_level,jensen_shannon,pearson,normalized_RMSE,centroid_offset_kpc
RXC J0142.9+4438,glafic_best,,,,,,,,,CENTRAL100,control,CENTRAL100,0.019731777780012644,0.9235611164470152,0.29717689806509606,28.457758526555903
RXC J0142.9+4438,glafic_best,,,,,,,,,C0351,control,C0351,0.03017388241285761,0.948388338752188,0.24813815506987202,12.563485829169478
RXC J0142.9+4438,glafic_best,,,,,,,,,W060,control,W060,0.02378246342265377,0.9618907612218134,0.22336351662483037,12.982883312307354
RXC J0600.1-2007,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,H,T000_BASE,baseline,base,0.08430884648219808,0.6099492611862853,0.7025524311452787,32.80180580356022
RXC J0600.1-2007,lenstool_best,0.3,1.0,-0.5,0.25,0.0,1.5,tidal,H,T001_fraction_max_0.3,fraction_max,0.3,0.08549242138325064,0.6139404204490394,0.7003875033092446,31.046736627564396
RXC J0600.1-2007,lenstool_best,0.45,1.0,-0.5,0.25,0.0,1.5,tidal,H,T002_fraction_max_0.45,fraction_max,0.45,0.08475073773315267,0.6121289089659826,0.7012013493460582,31.908531930672485
RXC J0600.1-2007,lenstool_best,0.75,1.0,-0.5,0.25,0.0,1.5,tidal,H,T003_fraction_max_0.75,fraction_max,0.75,0.08414815986198113,0.6073689207473114,0.7044900149526973,33.728002254674344
RXC J0600.1-2007,lenstool_best,1.0,1.0,-0.5,0.25,0.0,1.5,tidal,H,T004_fraction_max_1.0,fraction_max,1.0,0.08449083015272243,0.6020852126046192,0.7091671012974534,35.349071521721534
RXC J0600.1-2007,lenstool_best,0.6,0.5,-0.5,0.25,0.0,1.5,tidal,H,T005_length_over_R80_0.5,length_over_R80,0.5,0.09504934778354926,0.5984213403236724,0.7062057051323647,30.255670943981123
RXC J0600.1-2007,lenstool_best,0.6,0.75,-0.5,0.25,0.0,1.5,tidal,H,T006_length_over_R80_0.75,length_over_R80,0.75,0.08507282110705769,0.619046640614158,0.7041126210202736,31.97259159469401
RXC J0600.1-2007,lenstool_best,0.6,1.25,-0.5,0.25,0.0,1.5,tidal,H,T007_length_over_R80_1.25,length_over_R80,1.25,0.0876510255943406,0.6048584434197621,0.6998446395493183,33.29879262813921
RXC J0600.1-2007,lenstool_best,0.6,1.5,-0.5,0.25,0.0,1.5,tidal,H,T008_length_over_R80_1.5,length_over_R80,1.5,0.08888541077376058,0.6101655283418167,0.6896575385878019,33.70747498396171
RXC J0600.1-2007,lenstool_best,0.6,1.0,-1.0,0.25,0.0,1.5,tidal,H,T009_radius_exponent_-1.0,radius_exponent,-1.0,0.08964489156826808,0.6097668412884202,0.7026017516898514,33.18548409526907
RXC J0600.1-2007,lenstool_best,0.6,1.0,-0.75,0.25,0.0,1.5,tidal,H,T010_radius_exponent_-0.75,radius_exponent,-0.75,0.08649975007616109,0.6086539555482957,0.6988597370299175,32.919634810967004
RXC J0600.1-2007,lenstool_best,0.6,1.0,-0.25,0.25,0.0,1.5,tidal,H,T011_radius_exponent_-0.25,radius_exponent,-0.25,0.08630673057350914,0.6109385238075206,0.7140049350835127,32.05058344871917
RXC J0600.1-2007,lenstool_best,0.6,1.0,0.0,0.25,0.0,1.5,tidal,H,T012_radius_exponent_0.0,radius_exponent,0.0,0.09447735808631746,0.5837447720800751,0.7336162463689753,30.777680151982093
RXC J0600.1-2007,lenstool_best,0.6,1.0,-0.5,0.1,0.0,1.5,tidal,H,T013_width_over_R80_0.1,width_over_R80,0.1,0.0897733479971454,0.5921741279982031,0.7532028858596457,32.80325454096374
RXC J0600.1-2007,lenstool_best,0.6,1.0,-0.5,0.175,0.0,1.5,tidal,H,T014_width_over_R80_0.175,width_over_R80,0.175,0.08558219460482228,0.6035898692733925,0.7222669350222447,32.876633199045024
RXC J0600.1-2007,lenstool_best,0.6,1.0,-0.5,0.35,0.0,1.5,tidal,H,T015_width_over_R80_0.35,width_over_R80,0.35,0.08293887513373965,0.6161733264500491,0.6822250907300998,32.82337064764023
RXC J0600.1-2007,lenstool_best,0.6,1.0,-0.5,0.5,0.0,1.5,tidal,H,T016_width_over_R80_0.5,width_over_R80,0.5,0.08207164127886837,0.6197906257857337,0.6655594760341154,32.62687849860456
