candidate_id,spatial_mode,carrier,amplitude_A,potential_threshold_chi,potential_power,fold,training_galaxies,test_galaxies,training_clusters,test_clusters,training_galaxy_equal_RMSE_km_s,test_galaxy_equal_RMSE_km_s,training_galaxy_RMSE_ratio_to_fixed_RAR,test_galaxy_RMSE_ratio_to_fixed_RAR,training_cluster_equal_RMSE_dex,test_cluster_equal_RMSE_dex
shape_diffusion__potential_path__A2__ct5e-07__p1,shape_diffusion,potential_path,2.0,5e-07,1.0,1,105,26,16,4,20.307400569377293,12.72134436206451,1.8219815359423086,1.4503375348019982,0.21219086973139392,0.24864935990240813
shape_diffusion__potential_path__A2__ct5e-07__p1,shape_diffusion,potential_path,2.0,5e-07,1.0,2,105,26,16,4,18.58973721165964,20.776213684741577,1.8668357785262377,1.5564766261445215,0.23316998334724787,0.15637583071790678
shape_diffusion__potential_path__A2__ct5e-07__p1,shape_diffusion,potential_path,2.0,5e-07,1.0,3,105,26,16,4,20.256852291314157,13.042748118873277,1.9061402439082435,1.1782422162309845,0.2241577533591476,0.20233529451199825
shape_diffusion__potential_path__A2__ct5e-07__p1,shape_diffusion,potential_path,2.0,5e-07,1.0,4,105,26,16,4,17.2129334708456,25.114138508969084,1.5620706683238208,2.6732819471701035,0.21916305938499162,0.22315147002290042
shape_diffusion__potential_path__A2__ct5e-07__p2,shape_diffusion,potential_path,2.0,5e-07,2.0,0,104,27,16,4,15.32766280171809,14.737192254127278,1.4202251408809268,1.4145086447593926,0.19520369494155795,0.23544712018889233
shape_diffusion__potential_path__A2__ct5e-07__p2,shape_diffusion,potential_path,2.0,5e-07,2.0,1,105,26,16,4,16.212140991127193,10.190389730635514,1.4545545326204663,1.1617879604512953,0.19527240337504648,0.23521911147082106
shape_diffusion__potential_path__A2__ct5e-07__p2,shape_diffusion,potential_path,2.0,5e-07,2.0,2,105,26,16,4,14.287269582505125,18.464338467064618,1.4347693961666816,1.383279536748022,0.21676627949638821,0.14107727235017284
shape_diffusion__potential_path__A2__ct5e-07__p2,shape_diffusion,potential_path,2.0,5e-07,2.0,3,105,26,16,4,15.893118156200364,12.05019589258037,1.4955192289037,1.0885780653807433,0.20760746894159915,0.1882812572701854
shape_diffusion__potential_path__A2__ct5e-07__p2,shape_diffusion,potential_path,2.0,5e-07,2.0,4,105,26,16,4,14.210509220405523,18.702030074688814,1.2896011985835083,1.9907431567378988,0.20378665646907052,0.20429701677023612
shape_diffusion__potential_path__A2__ct5e-07__p4,shape_diffusion,potential_path,2.0,5e-07,4.0,0,104,27,16,4,12.979435582839143,10.90284766319967,1.2026439364993329,1.0464796825712555,0.19200618997680347,0.23207396465826405
shape_diffusion__potential_path__A2__ct5e-07__p4,shape_diffusion,potential_path,2.0,5e-07,4.0,1,105,26,16,4,13.281279110668207,9.217009349329235,1.1915973800124715,1.050814618132365,0.1919388457948779,0.23229668729785805
shape_diffusion__potential_path__A2__ct5e-07__p4,shape_diffusion,potential_path,2.0,5e-07,4.0,2,105,26,16,4,11.28930041187228,16.81106807195011,1.1337045641611103,1.2594226701533975,0.21339697058707172,0.13845853100073086
shape_diffusion__potential_path__A2__ct5e-07__p4,shape_diffusion,potential_path,2.0,5e-07,4.0,3,105,26,16,4,12.79036537167588,11.68936447046784,1.203554719096002,1.0559816516034626,0.20443965137734826,0.18477431858532656
shape_diffusion__potential_path__A2__ct5e-07__p4,shape_diffusion,potential_path,2.0,5e-07,4.0,4,105,26,16,4,12.466685390621072,13.025224735392657,1.13134949443069,1.386473923066215,0.20070649567049154,0.2004780372323173
shape_diffusion__potential_path__A2__ct1e-06__p1,shape_diffusion,potential_path,2.0,1e-06,1.0,0,104,27,16,4,14.072111682354949,15.499774972345332,1.3038887307936142,1.487703038146061,0.22642834600777476,0.2741161643965502
shape_diffusion__potential_path__A2__ct1e-06__p1,shape_diffusion,potential_path,2.0,1e-06,1.0,1,105,26,16,4,15.322608324891466,9.665456861533945,1.3747455936101731,1.101941310471469,0.2297143972177405,0.2629525393113809
shape_diffusion__potential_path__A2__ct1e-06__p1,shape_diffusion,potential_path,2.0,1e-06,1.0,2,105,26,16,4,13.809084820394794,16.476737922248393,1.3867486838516243,1.2343758992969591,0.250180347093855,0.17279476496333937
shape_diffusion__potential_path__A2__ct1e-06__p1,shape_diffusion,potential_path,2.0,1e-06,1.0,3,105,26,16,4,15.06228252609079,11.196658873268854,1.4173388083798368,1.011472125734976,0.24124128174312381,0.21778299065464646
shape_diffusion__potential_path__A2__ct1e-06__p1,shape_diffusion,potential_path,2.0,1e-06,1.0,4,105,26,16,4,13.534280547195277,17.373203215806242,1.2282335660826103,1.8492957863056272,0.23535673526106993,0.24217283860033811
shape_diffusion__potential_path__A2__ct1e-06__p2,shape_diffusion,potential_path,2.0,1e-06,2.0,0,104,27,16,4,10.807257434688982,10.956172691355471,1.001375024442549,1.0515979379354883,0.20444542468982718,0.24517583648714217
shape_diffusion__potential_path__A2__ct1e-06__p2,shape_diffusion,potential_path,2.0,1e-06,2.0,1,105,26,16,4,11.492658033005196,7.644410251641387,1.0311221598007116,0.8715254303187042,0.20488608768932795,0.2436999831535266
shape_diffusion__potential_path__A2__ct1e-06__p2,shape_diffusion,potential_path,2.0,1e-06,2.0,2,105,26,16,4,10.059102030751726,13.53543211399332,1.0101644448784948,1.0140242120088003,0.2264656012040839,0.14884973425799722
shape_diffusion__potential_path__A2__ct1e-06__p2,shape_diffusion,potential_path,2.0,1e-06,2.0,3,105,26,16,4,10.854677028575084,10.770982409513604,1.021409270366508,0.9730178080190189,0.21676725787263582,0.19837021238355793
shape_diffusion__potential_path__A2__ct1e-06__p2,shape_diffusion,potential_path,2.0,1e-06,2.0,4,105,26,16,4,10.928404340755241,10.465575013566529,0.9917507612046711,1.1140112467138878,0.21272509086610664,0.215162869398072
shape_diffusion__potential_path__A2__ct1e-06__p4,shape_diffusion,potential_path,2.0,1e-06,4.0,0,104,27,16,4,10.078548698097748,9.81944466635006,0.9338545889088002,0.9424922419261202,0.1940204685243121,0.23346547381101895
shape_diffusion__potential_path__A2__ct1e-06__p4,shape_diffusion,potential_path,2.0,1e-06,4.0,1,105,26,16,4,10.560365392829393,7.487592244902607,0.9474767926503406,0.8536468921050608,0.19379961183933672,0.23419807448198116
shape_diffusion__potential_path__A2__ct1e-06__p4,shape_diffusion,potential_path,2.0,1e-06,4.0,2,105,26,16,4,9.264364685929879,12.64213911864008,0.9303545964146976,0.9471020245176757,0.21543018065547725,0.13943186629451554
shape_diffusion__potential_path__A2__ct1e-06__p4,shape_diffusion,potential_path,2.0,1e-06,4.0,3,105,26,16,4,9.848135284147546,10.712856379620444,0.9266951608575194,0.9677668791765824,0.2061749390268971,0.1872150484239955
shape_diffusion__potential_path__A2__ct1e-06__p4,shape_diffusion,potential_path,2.0,1e-06,4.0,4,105,26,16,4,10.328120932775573,8.69802072361071,0.9372751480923155,0.9258634043224618,0.2023892198510347,0.2030672574290008
shape_diffusion__potential_path__A2__ct2e-06__p1,shape_diffusion,potential_path,2.0,2e-06,1.0,0,104,27,16,4,11.509240564002145,12.584592628627192,1.0664191281406725,1.2078973224348868,0.2529259517213483,0.3054335170934917
shape_diffusion__potential_path__A2__ct2e-06__p1,shape_diffusion,potential_path,2.0,2e-06,1.0,1,105,26,16,4,12.473687974828142,8.12143866473861,1.1191402413912879,0.9259105796386976,0.2584038463127634,0.2865058296505999
shape_diffusion__potential_path__A2__ct2e-06__p1,shape_diffusion,potential_path,2.0,2e-06,1.0,2,105,26,16,4,11.099320713777399,14.028390048469204,1.114626247261897,1.050954786286042,0.2778527710226917,0.20091573388051567
shape_diffusion__potential_path__A2__ct2e-06__p1,shape_diffusion,potential_path,2.0,2e-06,1.0,3,105,26,16,4,12.01342965789004,10.558069950706708,1.130446202053017,0.9537839437258935,0.26925491741594265,0.24327543930704382
shape_diffusion__potential_path__A2__ct2e-06__p1,shape_diffusion,potential_path,2.0,2e-06,1.0,4,105,26,16,4,11.54944976175158,12.474940441508034,1.0481105233264696,1.3278987476474906,0.26216659554501803,0.27248942420218686
shape_diffusion__potential_path__A2__ct2e-06__p2,shape_diffusion,potential_path,2.0,2e-06,2.0,0,104,27,16,4,10.111029255346192,10.035962282290473,0.9368641608566443,0.9632740865413749,0.23298719205612306,0.27645330553854286
shape_diffusion__potential_path__A2__ct2e-06__p2,shape_diffusion,potential_path,2.0,2e-06,2.0,1,105,26,16,4,10.648785989965582,7.455070397695272,0.9554098954041249,0.8499391349401383,0.2349213018429288,0.26982676767449926
shape_diffusion__potential_path__A2__ct2e-06__p2,shape_diffusion,potential_path,2.0,2e-06,2.0,2,105,26,16,4,9.352043954607183,12.661724907211749,0.9391596050029386,0.9485693189236242,0.2562637123714122,0.17571054515441722
shape_diffusion__potential_path__A2__ct2e-06__p2,shape_diffusion,potential_path,2.0,2e-06,2.0,3,105,26,16,4,9.948254348146266,10.669983385089793,0.9361162186964125,0.9638938631808848,0.24559145167168503,0.22868736793962105
shape_diffusion__potential_path__A2__ct2e-06__p2,shape_diffusion,potential_path,2.0,2e-06,2.0,4,105,26,16,4,10.370676559330251,8.898637688504648,0.941137063676071,0.9472181368511324,0.24104202052259954,0.2472924061945793
shape_diffusion__potential_path__A2__ct2e-06__p4,shape_diffusion,potential_path,2.0,2e-06,4.0,0,104,27,16,4,10.095937225127917,9.757349315337795,0.935465768876066,0.9365321913756757,0.21758848593574787,0.25220582136617575
shape_diffusion__potential_path__A2__ct2e-06__p4,shape_diffusion,potential_path,2.0,2e-06,4.0,1,105,26,16,4,10.548880479542106,7.562006952836921,0.9464463653497195,0.8621307787908348,0.21603926862700507,0.2574779812385264
shape_diffusion__potential_path__A2__ct2e-06__p4,shape_diffusion,potential_path,2.0,2e-06,4.0,2,105,26,16,4,9.272088674406747,12.624829064359764,0.9311302619271987,0.945805219657395,0.23944354835084097,0.1537983153056817
shape_diffusion__potential_path__A2__ct2e-06__p4,shape_diffusion,potential_path,2.0,2e-06,4.0,3,105,26,16,4,9.853245607258918,10.700445474851145,0.9271760348058444,0.9666457157678029,0.2272078179117562,0.21562282601186952
shape_diffusion__potential_path__A2__ct2e-06__p4,shape_diffusion,potential_path,2.0,2e-06,4.0,4,105,26,16,4,10.317979199419412,8.75454181528509,0.9363547875838378,0.9318798087455522,0.22363464179430317,0.2300803362661982
shape_diffusion__potential_path__A2__ct4e-06__p1,shape_diffusion,potential_path,2.0,4e-06,1.0,0,104,27,16,4,10.481818280625056,11.099410805965917,0.9712205987869429,1.06534625226034,0.29135514295108905,0.34989330265544416
shape_diffusion__potential_path__A2__ct4e-06__p1,shape_diffusion,potential_path,2.0,4e-06,1.0,1,105,26,16,4,11.233461243825662,7.602185773512195,1.007867004004318,0.8667114936957154,0.29966959354766565,0.3205762613657472
shape_diffusion__potential_path__A2__ct4e-06__p1,shape_diffusion,potential_path,2.0,4e-06,1.0,2,105,26,16,4,9.924960087675222,13.023108032147213,0.9966935186418839,0.9756427980271922,0.31739939494815506,0.2429137642981818
shape_diffusion__potential_path__A2__ct4e-06__p1,shape_diffusion,potential_path,2.0,4e-06,1.0,3,105,26,16,4,10.644886656440606,10.478390030946649,1.0016683024530735,0.9465859019948454,0.30963264451845235,0.28015549670383283
shape_diffusion__potential_path__A2__ct4e-06__p1,shape_diffusion,potential_path,2.0,4e-06,1.0,4,105,26,16,4,10.731923362112498,10.113497361426063,0.9739201471410527,1.0765342362588803,0.30111819183389515,0.3150998869026683
shape_diffusion__potential_path__A2__ct4e-06__p2,shape_diffusion,potential_path,2.0,4e-06,2.0,0,104,27,16,4,10.087584046086604,9.822325269672934,0.9346917829765705,0.9427687286701393,0.2925803847019954,0.3461988806284575
shape_diffusion__potential_path__A2__ct4e-06__p2,shape_diffusion,potential_path,2.0,4e-06,2.0,1,105,26,16,4,10.56226309758325,7.5292593446441805,0.9476470548663433,0.8583972830230012,0.2992102762891514,0.3227377158773764
shape_diffusion__potential_path__A2__ct4e-06__p2,shape_diffusion,potential_path,2.0,4e-06,2.0,2,105,26,16,4,9.283137825612597,12.61765027168582,0.9322398500057483,0.9452674112207625,0.317823845424007,0.24128573127612643
shape_diffusion__potential_path__A2__ct4e-06__p2,shape_diffusion,potential_path,2.0,4e-06,2.0,3,105,26,16,4,9.864560152696155,10.688559934978924,0.9282407170224736,0.9655720122267613,0.3078837487450719,0.2882658148872203
shape_diffusion__potential_path__A2__ct4e-06__p2,shape_diffusion,potential_path,2.0,4e-06,2.0,4,105,26,16,4,10.32267596427402,8.769107674462795,0.9367810181637574,0.9334302759602995,0.3022123766278407,0.31134789006780844
shape_diffusion__potential_path__A2__ct4e-06__p4,shape_diffusion,potential_path,2.0,4e-06,4.0,0,104,27,16,4,10.099982528639373,9.753502857141523,0.93584059717336,0.9361629997225771,0.3018119744069028,0.3476300494093408
shape_diffusion__potential_path__A2__ct4e-06__p4,shape_diffusion,potential_path,2.0,4e-06,4.0,1,105,26,16,4,10.550521109256724,7.569214814733328,0.9465935627734932,0.862952534130247,0.3060641140654271,0.3324267666107731
shape_diffusion__potential_path__A2__ct4e-06__p4,shape_diffusion,potential_path,2.0,4e-06,4.0,2,105,26,16,4,9.274318658606948,12.628069757377736,0.9313542034624169,0.9460480003204899,0.325732147966836,0.24658222555074322
shape_diffusion__potential_path__A2__ct4e-06__p4,shape_diffusion,potential_path,2.0,4e-06,4.0,3,105,26,16,4,9.856428854200727,10.70023446398562,0.9274755736984038,0.9666266536876661,0.3130674666016774,0.3052270765452225
shape_diffusion__potential_path__A2__ct4e-06__p4,shape_diffusion,potential_path,2.0,4e-06,4.0,4,105,26,16,4,10.319280460885933,8.76255739052476,0.9364728768317928,0.9327330290372512,0.3103709750546654,0.31605055641206786
shape_diffusion__potential_path__A3__ct5e-07__p1,shape_diffusion,potential_path,3.0,5e-07,1.0,0,104,27,16,4,25.101213999148705,26.456093998829072,2.3258193796008673,2.539315021654166,0.1705867505321249,0.18232586915680724
shape_diffusion__potential_path__A3__ct5e-07__p1,shape_diffusion,potential_path,3.0,5e-07,1.0,1,105,26,16,4,27.053674977422013,17.069666228466982,2.4272577930321897,1.946081870994177,0.1614545521610278,0.21300655092778412
shape_diffusion__potential_path__A3__ct5e-07__p1,shape_diffusion,potential_path,3.0,5e-07,1.0,2,105,26,16,4,24.934348958110167,27.135391433830236,2.50398024561977,2.0328825621897417,0.18307807119574715,0.12478685740574853
shape_diffusion__potential_path__A3__ct5e-07__p1,shape_diffusion,potential_path,3.0,5e-07,1.0,3,105,26,16,4,27.158408921641588,16.38425295821268,2.555566652784202,1.4801036055307368,0.1711889296145884,0.18005410826156917
shape_diffusion__potential_path__A3__ct5e-07__p1,shape_diffusion,potential_path,3.0,5e-07,1.0,4,105,26,16,4,22.38149474562109,34.987670092578064,2.0311166899351822,3.7242729547991047,0.1779085122928407,0.15177722295264034
shape_diffusion__potential_path__A3__ct5e-07__p2,shape_diffusion,potential_path,3.0,5e-07,2.0,0,104,27,16,4,19.756017528149435,17.70403633674483,1.8305460617268439,1.6992729696151316,0.16381525763923024,0.16488467040203023
shape_diffusion__potential_path__A3__ct5e-07__p2,shape_diffusion,potential_path,3.0,5e-07,2.0,1,105,26,16,4,20.60380139040731,13.126112861067158,1.848574640328558,1.4964844615969062,0.1518295161924998,0.20571801361626413
shape_diffusion__potential_path__A3__ct5e-07__p2,shape_diffusion,potential_path,3.0,5e-07,2.0,2,105,26,16,4,18.20957013659761,23.400464708834782,1.8286582890080787,1.7530757486851551,0.17250662631904645,0.12447716489099167
shape_diffusion__potential_path__A3__ct5e-07__p2,shape_diffusion,potential_path,3.0,5e-07,2.0,3,105,26,16,4,20.489315095454334,13.830913909128336,1.9280146545921457,1.2494427177666831,0.16067634504432168,0.17680825107445639
shape_diffusion__potential_path__A3__ct5e-07__p2,shape_diffusion,potential_path,3.0,5e-07,2.0,4,105,26,16,4,17.499150540567904,25.495688798257174,1.588044816782831,2.713896181256895,0.17048649351716597,0.13515225187950425
shape_diffusion__potential_path__A3__ct5e-07__p4,shape_diffusion,potential_path,3.0,5e-07,4.0,0,104,27,16,4,15.796729813887735,11.575900669807861,1.4636877856467392,1.1110808141716089,0.16176525597263636,0.16145804251711038
shape_diffusion__potential_path__A3__ct5e-07__p4,shape_diffusion,potential_path,3.0,5e-07,4.0,1,105,26,16,4,15.796290886014788,11.384806387964653,1.417244429308819,1.2979612500827737,0.1493790679924053,0.2036768711363877
shape_diffusion__potential_path__A3__ct5e-07__p4,shape_diffusion,potential_path,3.0,5e-07,4.0,2,105,26,16,4,13.279197173845033,20.61968876790798,1.3335358166703863,1.5447503617655778,0.16981433562803172,0.12406876042690229
shape_diffusion__potential_path__A3__ct5e-07__p4,shape_diffusion,potential_path,3.0,5e-07,4.0,3,105,26,16,4,15.549032344562148,12.685168677253374,1.4631412560829837,1.1459395764856677,0.15821291683701952,0.17497252194763804
shape_diffusion__potential_path__A3__ct5e-07__p4,shape_diffusion,potential_path,3.0,5e-07,4.0,4,105,26,16,4,14.549164888484707,16.806183549654488,1.3203341405694924,1.7889392092057372,0.168494367917707,0.13106976605257534
shape_diffusion__potential_path__A3__ct1e-06__p1,shape_diffusion,potential_path,3.0,1e-06,1.0,0,104,27,16,4,17.713643917030502,18.953784162685302,1.6413045324013331,1.8192265586759633,0.18085409022291943,0.20136867646986564
shape_diffusion__potential_path__A3__ct1e-06__p1,shape_diffusion,potential_path,3.0,1e-06,1.0,1,105,26,16,4,19.169688687852105,12.00475829485171,1.7199059387096962,1.3686408492461797,0.1744041866236593,0.22296831707043985
shape_diffusion__potential_path__A3__ct1e-06__p1,shape_diffusion,potential_path,3.0,1e-06,1.0,2,105,26,16,4,17.412168922864936,20.093789925377394,1.7485809270374788,1.5053519772217918,0.19648185372032453,0.13023700049972334
shape_diffusion__potential_path__A3__ct1e-06__p1,shape_diffusion,potential_path,3.0,1e-06,1.0,3,105,26,16,4,19.07173278285333,12.61912000888753,1.7946222273659318,1.1399729405677457,0.18457766685229193,0.18736726304806364
shape_diffusion__potential_path__A3__ct1e-06__p1,shape_diffusion,potential_path,3.0,1e-06,1.0,4,105,26,16,4,16.354605337258956,23.408885453940186,1.4841775419985637,2.4917657782703664,0.18863482038169463,0.17043993024795606
shape_diffusion__potential_path__A3__ct1e-06__p2,shape_diffusion,potential_path,3.0,1e-06,2.0,0,104,27,16,4,11.729025506389666,11.657959714730968,1.0867838833420222,1.1189570246751346,0.17029391086842888,0.17497017452160693
shape_diffusion__potential_path__A3__ct1e-06__p2,shape_diffusion,potential_path,3.0,1e-06,2.0,1,105,26,16,4,12.442504345390306,8.136172193499132,1.1163424437674463,0.9275903226889047,0.15939068050027516,0.21211569995221
shape_diffusion__potential_path__A3__ct1e-06__p2,shape_diffusion,potential_path,3.0,1e-06,2.0,2,105,26,16,4,10.86136702897328,14.662910975226428,1.090730242312141,1.0984907332243672,0.18071544352872,0.1264212805205327
shape_diffusion__potential_path__A3__ct1e-06__p2,shape_diffusion,potential_path,3.0,1e-06,2.0,3,105,26,16,4,11.884944260419584,10.998865762773853,1.1183559136236545,0.9936040974068339,0.1682435852967872,0.18273207248184412
shape_diffusion__potential_path__A3__ct1e-06__p2,shape_diffusion,potential_path,3.0,1e-06,2.0,4,105,26,16,4,11.598859787518983,12.16991590032382,1.05259447442656,1.2954303195905064,0.17676324746698527,0.14708379811277808
shape_diffusion__potential_path__A3__ct1e-06__p4,shape_diffusion,potential_path,3.0,1e-06,4.0,0,104,27,16,4,10.101915233254603,9.853189432059457,0.9360196770317804,0.9457311399460571,0.163485080481004,0.16306179904037896
shape_diffusion__potential_path__A3__ct1e-06__p4,shape_diffusion,potential_path,3.0,1e-06,4.0,1,105,26,16,4,10.592423820846824,7.476698893712661,0.9503530772698094,0.8524049607760362,0.15113314630757402,0.20526501117945084
shape_diffusion__potential_path__A3__ct1e-06__p4,shape_diffusion,potential_path,3.0,1e-06,4.0,2,105,26,16,4,9.278949586556475,12.700670889214935,0.9318192547907667,0.9514870069870043,0.17176542083561203,0.12443953265127097
shape_diffusion__potential_path__A3__ct1e-06__p4,shape_diffusion,potential_path,3.0,1e-06,4.0,3,105,26,16,4,9.876871722695997,10.72621816514374,0.9293992177956887,0.9689739422620829,0.15986855409731437,0.17682425769430674
shape_diffusion__potential_path__A3__ct1e-06__p4,shape_diffusion,potential_path,3.0,1e-06,4.0,4,105,26,16,4,10.35561023233316,8.714065756567956,0.9397697971656069,0.9275713226303518,0.16990798282923197,0.13425254541129567
shape_diffusion__potential_path__A3__ct2e-06__p1,shape_diffusion,potential_path,3.0,2e-06,1.0,0,104,27,16,4,13.111600680709035,14.319393329654847,1.214890043239153,1.3744073703614883,0.20155914373525263,0.23398237606402844
shape_diffusion__potential_path__A3__ct2e-06__p1,shape_diffusion,potential_path,3.0,2e-06,1.0,1,105,26,16,4,14.238296077411313,9.048430207730657,1.2774610156379407,1.0315952141380658,0.19916702734210076,0.24203736670308756
shape_diffusion__potential_path__A3__ct2e-06__p1,shape_diffusion,potential_path,3.0,2e-06,1.0,2,105,26,16,4,12.750390637173181,15.621940645127854,1.280431517704913,1.1703376677828492,0.22112083429559137,0.14722232359057452
shape_diffusion__potential_path__A3__ct2e-06__p1,shape_diffusion,potential_path,3.0,2e-06,1.0,3,105,26,16,4,13.905454879839194,10.940931081126003,1.3084830147908535,0.9883704543831966,0.2095923467847742,0.20380456000473884
shape_diffusion__potential_path__A3__ct2e-06__p1,shape_diffusion,potential_path,3.0,2e-06,1.0,4,105,26,16,4,12.769911088630074,15.55741617285657,1.1588671728986943,1.6560137941684419,0.21008364431296547,0.2017710474038707
shape_diffusion__potential_path__A3__ct2e-06__p2,shape_diffusion,potential_path,3.0,2e-06,2.0,0,104,27,16,4,10.174397140033724,10.186365190582016,0.9427356798300123,0.977710093774419,0.19342978101088104,0.20854677194869597
shape_diffusion__potential_path__A3__ct2e-06__p2,shape_diffusion,potential_path,3.0,2e-06,2.0,1,105,26,16,4,10.747409096128152,7.440197144056206,0.964258368049927,0.8482434621084448,0.18582041234408794,0.23459576774311924
shape_diffusion__potential_path__A3__ct2e-06__p2,shape_diffusion,potential_path,3.0,2e-06,2.0,2,105,26,16,4,9.43152165248908,12.751102576625994,0.9471409878655088,0.9552651613640931,0.20841897384615793,0.13927742883019184
shape_diffusion__potential_path__A3__ct2e-06__p2,shape_diffusion,potential_path,3.0,2e-06,2.0,3,105,26,16,4,10.050646646795709,10.671415484450764,0.9457511845990697,0.9640232346836964,0.1946024508459642,0.20413628123601002
shape_diffusion__potential_path__A3__ct2e-06__p2,shape_diffusion,potential_path,3.0,2e-06,2.0,4,105,26,16,4,10.4330325673927,9.069022535459382,0.9467958603799039,0.9653548025891493,0.19974781214798165,0.18318112071463466
shape_diffusion__potential_path__A3__ct2e-06__p4,shape_diffusion,potential_path,3.0,2e-06,4.0,0,104,27,16,4,10.093926072089547,9.75940329424867,0.9352794201714917,0.9367293368614295,0.18608840766003157,0.18531255480756828
shape_diffusion__potential_path__A3__ct2e-06__p4,shape_diffusion,potential_path,3.0,2e-06,4.0,1,105,26,16,4,10.548122562001643,7.5582889920594765,0.9463783649298837,0.8617069007858866,0.17394697711803725,0.22765351180484894
shape_diffusion__potential_path__A3__ct2e-06__p4,shape_diffusion,potential_path,3.0,2e-06,4.0,2,105,26,16,4,9.270982504550748,12.623325795958184,0.9310191771151438,0.9456926003820358,0.19713379549473486,0.13194465326966673
shape_diffusion__potential_path__A3__ct2e-06__p4,shape_diffusion,potential_path,3.0,2e-06,4.0,3,105,26,16,4,9.851689520737812,10.700587470436314,0.9270296093346889,0.9666585432173127,0.18186475545612862,0.20138810223700535
shape_diffusion__potential_path__A3__ct2e-06__p4,shape_diffusion,potential_path,3.0,2e-06,4.0,4,105,26,16,4,10.317385167042527,8.75046943565812,0.9363008792506918,0.9314463230842815,0.1898245398094406,0.16947832066559065
shape_diffusion__potential_path__A3__ct4e-06__p1,shape_diffusion,potential_path,3.0,4e-06,1.0,0,104,27,16,4,11.014488945683274,11.89938030097533,1.0205766082524335,1.1421291120291484,0.23743649453457466,0.28309461966449484
shape_diffusion__potential_path__A3__ct4e-06__p1,shape_diffusion,potential_path,3.0,4e-06,1.0,1,105,26,16,4,11.887598933691846,7.849959454326902,1.0665562876882855,0.894959724322443,0.24012476477487427,0.2738746224053966
shape_diffusion__potential_path__A3__ct4e-06__p1,shape_diffusion,potential_path,3.0,4e-06,1.0,2,105,26,16,4,10.53811232942684,13.558710127090041,1.05826805998976,1.015768114138318,0.2606801959923997,0.18393004403824204
shape_diffusion__potential_path__A3__ct4e-06__p1,shape_diffusion,potential_path,3.0,4e-06,1.0,3,105,26,16,4,11.368321144837743,10.506734358156226,1.0697424322504376,0.9491464423506515,0.25028830993300816,0.23466991088328118
shape_diffusion__potential_path__A3__ct4e-06__p1,shape_diffusion,potential_path,3.0,4e-06,1.0,4,105,26,16,4,11.159118632136737,11.376463260628292,1.0126880423450744,1.2109710172387653,0.2470071358557078,0.24818706407847496
shape_diffusion__potential_path__A3__ct4e-06__p2,shape_diffusion,potential_path,3.0,4e-06,2.0,0,104,27,16,4,10.085271012897017,9.857485282090881,0.9344774627680664,0.9461434652317191,0.24994292954339728,0.2866246268329324
shape_diffusion__potential_path__A3__ct4e-06__p2,shape_diffusion,potential_path,3.0,4e-06,2.0,1,105,26,16,4,10.571554366371217,7.511901735020473,0.9484806682143107,0.8564183732446625,0.24997934694611382,0.286497562334548
shape_diffusion__potential_path__A3__ct4e-06__p2,shape_diffusion,potential_path,3.0,4e-06,2.0,2,105,26,16,4,9.29029115096357,12.617466259417595,0.9329582078581798,0.945253625706291,0.2714364942416572,0.19320576388207356
shape_diffusion__potential_path__A3__ct4e-06__p2,shape_diffusion,potential_path,3.0,4e-06,2.0,3,105,26,16,4,9.872495718578648,10.683852500222903,0.9289874421932589,0.9651467568810975,0.258225100190401,0.2555753105225343
shape_diffusion__potential_path__A3__ct4e-06__p2,shape_diffusion,potential_path,3.0,4e-06,2.0,4,105,26,16,4,10.326899654294674,8.779347292575855,0.9371643172861605,0.9345202351574976,0.2583029889861426,0.25526028352518737
shape_diffusion__potential_path__A3__ct4e-06__p4,shape_diffusion,potential_path,3.0,4e-06,4.0,0,104,27,16,4,10.099841370167216,9.753631008402873,0.9358275177617367,0.9361752999670125,0.27436535218726366,0.30000142722268713
shape_diffusion__potential_path__A3__ct4e-06__p4,shape_diffusion,potential_path,3.0,4e-06,4.0,1,105,26,16,4,10.550461375297646,7.568969129177271,0.9465882034381051,0.862924523962959,0.27175091760922415,0.30937355635734726
shape_diffusion__potential_path__A3__ct4e-06__p4,shape_diffusion,potential_path,3.0,4e-06,4.0,2,105,26,16,4,9.274240615410411,12.627952420579547,0.9313463661363749,0.9460392098841505,0.29369839272509035,0.21464216431495595
shape_diffusion__potential_path__A3__ct4e-06__p4,shape_diffusion,potential_path,3.0,4e-06,4.0,3,105,26,16,4,9.856316619070995,10.700240326107723,0.9274650125364579,0.9666271832539566,0.2771300634578988,0.2896583400668761
shape_diffusion__potential_path__A3__ct4e-06__p4,shape_diffusion,potential_path,3.0,4e-06,4.0,4,105,26,16,4,10.319232934409168,8.76228073955882,0.9364685638124316,0.9327035808428547,0.2809297360466441,0.2746273400047155
shape_diffusion__potential_path__A4__ct5e-07__p1,shape_diffusion,potential_path,4.0,5e-07,1.0,0,104,27,16,4,31.531829794010115,32.39091852970697,2.9216650960257122,3.1089527422793988,0.1820331519954515,0.15512949540434479
shape_diffusion__potential_path__A4__ct5e-07__p1,shape_diffusion,potential_path,4.0,5e-07,1.0,1,105,26,16,4,33.7637016473717,21.51170953483467,3.0292819002812674,2.4525112195819467,0.16487262098367494,0.21880929926741485
