galaxy,split,law,radius_kpc,observed_velocity_km_s,predicted_velocity_km_s,gbar_m_s2,gobs_m_s2,predicted_acceleration_m_s2,log_residual_dex
NGC2841,train,baryons,38.9,275.0,127.77276529057356,1.3601175405553547e-11,6.300358194453217e-11,1.3601175405553547e-11,0.6657887996477619
NGC2841,train,baryons,40.99,272.0,126.07726607124697,1.2567390271347849e-11,5.84937338253847e-11,1.2567390271347849e-11,0.6678642425338558
NGC2841,train,baryons,43.08,271.0,123.97210412024151,1.1561700229303567e-11,5.524746327671394e-11,1.1561700229303567e-11,0.6792906370628992
NGC2841,train,baryons,45.16,274.0,121.18951819361277,1.0539636656866814e-11,5.387616163293294e-11,1.0539636656866814e-11,0.7085710078866853
NGC2841,train,baryons,47.1,277.0,117.89784043823704,9.564014983684835e-12,5.2794427622033264e-11,9.564014983684835e-12,0.7419478379361177
NGC2841,train,baryons,49.19,281.0,114.45250442869303,8.630247143741683e-12,5.202178765477059e-11,8.630247143741683e-12,0.7801620392768189
NGC2841,train,baryons,51.27,286.0,111.77230815367463,7.896862500470514e-12,5.17032929119156e-11,7.896862500470514e-12,0.8160636274169536
NGC2841,train,baryons,53.36,282.0,110.16488356096056,7.370891075432371e-12,4.829830063976269e-11,7.370891075432371e-12,0.8164118571197975
NGC2841,train,baryons,55.3,283.0,109.8068466899947,7.066155066118783e-12,4.693504023730737e-11,7.066155066118783e-12,0.8223140307661412
NGC2841,train,baryons,57.38,288.0,109.87778292266368,6.8188115238361554e-12,4.684614802782737e-11,6.8188115238361554e-12,0.8369651999436415
NGC2841,train,baryons,59.47,287.0,109.98964937665724,6.592576097294664e-12,4.488645523663072e-11,6.592576097294664e-12,0.8330601582444005
NGC2841,train,baryons,61.56,289.0,109.54623749814505,6.3175076306076485e-12,4.396899399507518e-11,6.3175076306076485e-12,0.8426007539762408
NGC2841,train,baryons,63.64,294.0,108.55790814123125,6.001256867721208e-12,4.401634171313846e-11,6.001256867721208e-12,0.8653717286519986
NGC2841,train,li2018_rar_mond,3.44,285.0,247.81400146437014,5.040319034290501e-10,7.652101679799958e-10,5.785523911452372e-10,0.12143803936768023
NGC2841,train,li2018_rar_mond,3.77,297.0,245.50463219154233,4.42115425800766e-10,7.582649876461486e-10,5.181165752975759e-10,0.1653935169893864
NGC2841,train,li2018_rar_mond,4.13,303.0,244.56068159161666,3.923848197585502e-10,7.204181738125852e-10,4.693239047500387e-10,0.18611198480418845
NGC2841,train,li2018_rar_mond,4.47,306.0,244.0519933409392,3.543813041896202e-10,6.788671354505874e-10,4.3182387476761763e-10,0.19647813458402066
NGC2841,train,li2018_rar_mond,4.8,307.0,243.8161601656713,3.2368836580368243e-10,6.363337651059207e-10,4.0135917198614623e-10,0.20015177629623712
NGC2841,train,li2018_rar_mond,5.13,304.0,244.02488735616947,2.98475760744459e-10,5.838203875502738e-10,3.76184010028685e-10,0.19087892527550127
NGC2841,train,li2018_rar_mond,5.48,308.0,244.66260427129367,2.76395160019571e-10,5.610096469230844e-10,3.540006705689474e-10,0.1999662446015939
NGC2841,train,li2018_rar_mond,5.83,313.0,245.13060900447618,2.5663726234662025e-10,5.445898905790309e-10,3.3402270473621304e-10,0.2122935867237897
NGC2841,train,li2018_rar_mond,6.16,314.0,245.701380581801,2.40502115427739e-10,5.187140825033387e-10,3.176025174283709e-10,0.21304410262156723
NGC2841,train,li2018_rar_mond,6.51,315.0,247.81732193928605,2.2889725367073955e-10,4.939574884717622e-10,3.057255852628631e-10,0.20835778873134356
NGC2841,train,li2018_rar_mond,6.86,317.0,249.91673984204104,2.1853167797160818e-10,4.747269242229954e-10,2.9506386903557295e-10,0.20652783068967126
NGC2841,train,li2018_rar_mond,7.18,320.0,251.49036126399898,2.0925440436365482e-10,4.6219470646114626e-10,2.854747491543042e-10,0.20925726716069076
NGC2841,train,li2018_rar_mond,7.51,316.0,253.15841299376936,2.006742087717194e-10,4.309071327919528e-10,2.765631077607752e-10,0.19258943624845143
NGC2841,train,li2018_rar_mond,7.85,318.0,255.39110365117273,1.9368625248426008e-10,4.174784265806013e-10,2.6927208168779116e-10,0.19044271020254025
NGC2841,train,li2018_rar_mond,8.21,321.0,257.3456312623261,1.861953935073306e-10,4.0673951128335787e-10,2.614206545169627e-10,0.1919764648075183
NGC2841,train,li2018_rar_mond,8.57,323.0,258.4145519783935,1.7775297110850572e-10,3.9452422694100485e-10,2.525239449682292e-10,0.1937711121928115
NGC2841,train,li2018_rar_mond,8.9,321.0,259.03861829986835,1.7002958093043514e-10,3.7520577389172676e-10,2.4433657281189583e-10,0.18628103499256127
NGC2841,train,li2018_rar_mond,9.24,323.0,259.1403834205866,1.6177556652291168e-10,3.659169507450662e-10,2.355307839330912e-10,0.19133485064655412
NGC2841,train,li2018_rar_mond,9.6,323.0,259.0847466929178,1.5346539552974293e-10,3.5219506509212623e-10,2.266010469479373e-10,0.19152135433004192
NGC2841,train,li2018_rar_mond,9.93,322.0,259.3582499362568,1.4693397346329144e-10,3.3838565946299053e-10,2.1953326696381756e-10,0.187911609314236
NGC2841,train,li2018_rar_mond,10.27,321.0,259.9365038861334,1.411299772303146e-10,3.251539812693641e-10,2.1321293967796189e-10,0.18327551794250907
NGC2841,train,li2018_rar_mond,10.6,323.0,260.43213448355806,1.3579124081546303e-10,3.189691155551332e-10,2.0736369853040235e-10,0.18701590385719233
NGC2841,train,li2018_rar_mond,10.93,322.0,260.96016551143146,1.3085169590567506e-10,3.074263127600637e-10,2.019192531021069e-10,0.1825633051050348
NGC2841,train,li2018_rar_mond,11.27,321.0,261.3701160024486,1.2591404359829182e-10,2.963026963297576e-10,1.9644338089523993e-10,0.1784982035782099
NGC2841,train,li2018_rar_mond,12.31,323.0,261.28072665452964,1.1104358792528164e-10,2.7466065189962727e-10,1.797240316381961e-10,0.18419029421861796
NGC2841,train,li2018_rar_mond,14.35,319.0,257.02477817712537,8.483744413633292e-11,2.2981529008581745e-10,1.4919268835420774e-10,0.18763138009863406
NGC2841,train,li2018_rar_mond,16.4,308.0,251.03066280266043,6.4808814575779e-11,1.8745932104503066e-10,1.245257460316769e-10,0.17764788746780724
NGC2841,train,li2018_rar_mond,18.48,299.0,246.8442390818023,5.127700089232727e-11,1.5677971280065783e-10,1.0685466322370509e-10,0.16649638466742642
NGC2841,train,li2018_rar_mond,20.57,299.0,245.2285702827379,4.248978482295626e-11,1.4085022326476213e-10,9.474521712311068e-11,0.17220024435805312
NGC2841,train,li2018_rar_mond,22.51,298.0,246.13999457619397,3.72641873731974e-11,1.278516943668669e-10,8.722446877999306e-11,0.16606815476952266
NGC2841,train,li2018_rar_mond,24.59,296.0,245.41928332128523,3.2026613436042736e-11,1.1547137788692862e-10,7.937948795364878e-11,0.16276605504244104
NGC2841,train,li2018_rar_mond,26.68,293.0,241.95338934751902,2.6767900323731477e-11,1.0427948321570813e-10,7.110940584953751e-11,0.16627182030816826
NGC2841,train,li2018_rar_mond,28.77,289.0,238.81305931865873,2.2630109488534994e-11,9.408172646287202e-11,6.42429887521028e-11,0.16567954114320094
NGC2841,train,li2018_rar_mond,30.7,289.0,236.69483019825358,1.9703733636263114e-11,8.816714235624849e-11,5.914099459893724e-11,0.17341814084961063
NGC2841,train,li2018_rar_mond,32.79,288.0,235.7878740643274,1.740130690271322e-11,8.197718736922032e-11,5.4947883853470436e-11,0.1737420420441051
NGC2841,train,li2018_rar_mond,34.88,285.0,236.359161768411,1.579284263608337e-11,7.546797528243078e-11,5.190603565768497e-11,0.16254483778760773
NGC2841,train,li2018_rar_mond,36.96,283.0,237.70824450942888,1.458243995830011e-11,7.022477611263792e-11,4.954570149308587e-11,0.15148438152694713
NGC2841,train,li2018_rar_mond,38.9,275.0,238.98346991098705,1.3601175405553547e-11,6.300358194453217e-11,4.7581220576080824e-11,0.12192966254010912
NGC2841,train,li2018_rar_mond,40.99,272.0,239.77858988913138,1.2567390271347849e-11,5.84937338253847e-11,4.5456117618453726e-11,0.10951700440531113
NGC2841,train,li2018_rar_mond,43.08,271.0,239.99045001623963,1.1561700229303567e-11,5.524746327671394e-11,4.332730539938735e-11,0.10555066155701212
NGC2841,train,li2018_rar_mond,45.16,274.0,239.2968279585111,1.0539636656866814e-11,5.387616163293294e-11,4.1093147318775276e-11,0.1176272420724508
NGC2841,train,li2018_rar_mond,47.1,277.0,237.72349928816578,9.564014983684835e-12,5.2794427622033264e-11,3.8884164928651083e-11,0.13281530923927418
NGC2841,train,li2018_rar_mond,49.19,281.0,235.9833699264613,8.630247143741683e-12,5.202178765477059e-11,3.668896239994907e-11,0.1516498423754549
NGC2841,train,li2018_rar_mond,51.27,286.0,234.9757787465477,7.896862500470514e-12,5.17032929119156e-11,3.4900554937517155e-11,0.1706858710665855
NGC2841,train,li2018_rar_mond,53.36,282.0,235.13202529151172,7.370891075432371e-12,4.829830063976269e-11,3.357818388658895e-11,0.1578746473708071
NGC2841,train,li2018_rar_mond,55.3,283.0,236.56095676258,7.066155066118783e-12,4.693504023730737e-11,3.279521326954166e-11,0.15568673502743335
NGC2841,train,li2018_rar_mond,57.38,288.0,238.5863318788478,6.8188115238361554e-12,4.684614802782737e-11,3.214992997118349e-11,0.1634938551031389
NGC2841,train,li2018_rar_mond,59.47,287.0,240.62178577156322,6.592576097294664e-12,4.488645523663072e-11,3.155160145125073e-11,0.15309390230618447
NGC2841,train,li2018_rar_mond,61.56,289.0,241.93132129322467,6.3175076306076485e-12,4.396899399507518e-11,3.081307480315633e-11,0.15441149087903663
NGC2841,train,li2018_rar_mond,63.64,294.0,242.50699462766144,6.001256867721208e-12,4.401634171313846e-11,2.994799988215062e-11,0.16724612188063775
NGC2841,train,simple_mond,3.44,285.0,253.23608915910313,5.040319034290501e-10,7.652101679799958e-10,6.041464223217473e-10,0.10263852423172207
NGC2841,train,simple_mond,3.77,297.0,250.70696880697756,4.42115425800766e-10,7.582649876461486e-10,5.403074012774276e-10,0.1471800865428663
NGC2841,train,simple_mond,4.13,303.0,249.5653808336092,3.923848197585502e-10,7.204181738125852e-10,4.887289718083159e-10,0.16851657539800874
NGC2841,train,simple_mond,4.47,306.0,248.8797301761564,3.543813041896202e-10,6.788671354505874e-10,4.490771793309688e-10,0.1794637984451663
NGC2841,train,simple_mond,4.8,307.0,248.48154882961202,3.2368836580368243e-10,6.363337651059207e-10,4.1686603183954796e-10,0.18368846009930254
NGC2841,train,simple_mond,5.13,304.0,248.54666729153027,2.98475760744459e-10,5.838203875502738e-10,3.9025455246636284e-10,0.17493127891081844
NGC2841,train,simple_mond,5.48,308.0,249.05151055321082,2.76395160019571e-10,5.610096469230844e-10,3.6681514347092817e-10,0.1845230726614372
NGC2841,train,simple_mond,5.83,313.0,249.38484064239728,2.5663726234662025e-10,5.445898905790309e-10,3.4571721117738107e-10,0.19734857412502202
NGC2841,train,simple_mond,6.16,314.0,249.8380647596178,2.40502115427739e-10,5.187140825033387e-10,3.2838700062770897e-10,0.19854208174788887
NGC2841,train,simple_mond,6.51,315.0,251.89087174594235,2.2889725367073955e-10,4.939574884717622e-10,3.1585905016293854e-10,0.19419624874174976
NGC2841,train,simple_mond,6.86,317.0,253.93102460888176,2.1853167797160818e-10,4.747269242229954e-10,3.0461891658087207e-10,0.19268699434375197
NGC2841,train,simple_mond,7.18,320.0,255.44135677921759,2.0925440436365482e-10,4.6219470646114626e-10,2.9451501105863643e-10,0.19571753204616696
NGC2841,train,simple_mond,7.51,316.0,257.0494922166926,2.006742087717194e-10,4.309071327919528e-10,2.851300684541522e-10,0.1793406646658021
NGC2841,train,simple_mond,7.85,318.0,259.2429844210424,1.9368625248426008e-10,4.174784265806013e-10,2.7745580962416815e-10,0.1774402150999739
NGC2841,train,simple_mond,8.21,321.0,261.1446836249655,1.861953935073306e-10,4.0673951128335787e-10,2.691960453027562e-10,0.17924768698980026
NGC2841,train,simple_mond,8.57,323.0,262.1324559218347,1.7775297110850572e-10,3.9452422694100485e-10,2.598425237533525e-10,0.18136345179525887
NGC2841,train,simple_mond,8.9,321.0,262.67292046491434,1.7002958093043514e-10,3.7520577389172676e-10,2.5124073401644867e-10,0.174179459388704
NGC2841,train,simple_mond,9.24,323.0,262.6730243076178,1.6177556652291168e-10,3.659169507450662e-10,2.419961364393766e-10,0.17957409586123818
NGC2841,train,simple_mond,9.6,323.0,262.50834102966814,1.5346539552974293e-10,3.5219506509212623e-10,2.3262931212786606e-10,0.18011882989743938
NGC2841,train,simple_mond,9.93,322.0,262.6969047280445,1.4693397346329144e-10,3.3838565946299053e-10,2.2522164054833362e-10,0.1768018320597169
NGC2841,train,simple_mond,10.27,321.0,263.20113333279534,1.411299772303146e-10,3.251539812693641e-10,2.186021963904157e-10,0.1724345548110188
NGC2841,train,simple_mond,10.6,323.0,263.6256496294039,1.3579124081546303e-10,3.189691155551332e-10,2.1248041963782461e-10,0.17642971877741676
NGC2841,train,simple_mond,10.93,322.0,264.08644771078184,1.3085169590567506e-10,3.074263127600637e-10,2.0678618570366784e-10,0.17221951375662264
NGC2841,train,simple_mond,11.27,321.0,264.4255103594046,1.2591404359829182e-10,2.963026963297576e-10,2.0106303841541484e-10,0.16840336232110273
NGC2841,train,simple_mond,12.31,323.0,264.0939908141517,1.1104358792528164e-10,2.7466065189962727e-10,1.8361511992408088e-10,0.17488800586778652
NGC2841,train,simple_mond,14.35,319.0,259.3217308065595,8.483744413633292e-11,2.2981529008581745e-10,1.5187118333905932e-10,0.17990354295793953
NGC2841,train,simple_mond,16.4,308.0,252.8698057224663,6.4808814575779e-11,1.8745932104503066e-10,1.2635707282098072e-10,0.17130748321668457
NGC2841,train,simple_mond,18.48,299.0,248.35277749071145,5.127700089232727e-11,1.5677971280065783e-10,1.0816469514946499e-10,0.1612043339364908
NGC2841,train,simple_mond,20.57,299.0,246.5177764457808,4.248978482295626e-11,1.4085022326476213e-10,9.574401745553507e-11,0.16764589304142244
NGC2841,train,simple_mond,22.51,298.0,247.30215896066224,3.72641873731974e-11,1.278516943668669e-10,8.805008414966151e-11,0.16197671257015456
NGC2841,train,simple_mond,24.59,296.0,246.44065801708797,3.2026613436042736e-11,1.1547137788692862e-10,8.004157863262606e-11,0.1591587026671412
NGC2841,train,simple_mond,26.68,293.0,242.81817777690736,2.6767900323731477e-11,1.0427948321570813e-10,7.161863193126397e-11,0.16317284943803365
NGC2841,train,simple_mond,28.77,289.0,239.55146571897183,2.2630109488534994e-11,9.408172646287202e-11,6.46408796557489e-11,0.1629980205623455
NGC2841,train,simple_mond,30.7,289.0,237.34320543923047,1.9703733636263114e-11,8.816714235624849e-11,5.946544677517331e-11,0.171042078645429
NGC2841,train,simple_mond,32.79,288.0,236.3665910975574,1.740130690271322e-11,8.197718736922032e-11,5.5217942697465844e-11,0.1716127919065184
NGC2841,train,simple_mond,34.88,285.0,236.89126100447916,1.579284263608337e-11,7.546797528243078e-11,5.2140003744897986e-11,0.16059164050932137
NGC2841,train,simple_mond,36.96,283.0,238.206472958123,1.458243995830011e-11,7.022477611263792e-11,4.975361138354896e-11,0.14966575363332438
NGC2841,train,simple_mond,38.9,275.0,239.45391427729905,1.3601175405553547e-11,6.300358194453217e-11,4.776873437515609e-11,0.12022150623852158
NGC2841,train,simple_mond,40.99,272.0,240.21802495609472,1.2567390271347849e-11,5.84937338253847e-11,4.5622882431801866e-11,0.10792662420551608
NGC2841,train,simple_mond,43.08,271.0,240.39816460908315,1.1561700229303567e-11,5.524746327671394e-11,4.3474646097074375e-11,0.10407628656153543
NGC2841,train,simple_mond,45.16,274.0,239.67041374530112,1.0539636656866814e-11,5.387616163293294e-11,4.1221555199392934e-11,0.11627227442960958
NGC2841,train,simple_mond,47.1,277.0,238.06297681615845,9.564014983684835e-12,5.2794427622033264e-11,3.8995300138037945e-11,0.13157581842092514
NGC2841,train,simple_mond,49.19,281.0,236.2899018488867,8.630247143741683e-12,5.202178765477059e-11,3.678433897183881e-11,0.15052231601233748
NGC2841,train,simple_mond,51.27,286.0,235.25690091007047,7.896862500470514e-12,5.17032929119156e-11,3.49841140910283e-11,0.1696473229249029
NGC2841,train,simple_mond,53.36,282.0,235.39587950212174,7.370891075432371e-12,4.829830063976269e-11,3.365358591818285e-11,0.15690050374583955
NGC2841,train,simple_mond,55.3,283.0,236.81617683009935,7.066155066118783e-12,4.693504023730737e-11,3.2866015415052444e-11,0.1547501399123028
NGC2841,train,simple_mond,57.38,288.0,238.83532112009576,6.8188115238361554e-12,4.684614802782737e-11,3.2217068466652366e-11,0.16258786633910233
NGC2841,train,simple_mond,59.47,287.0,240.86510731914817,6.592576097294664e-12,4.488645523663072e-11,3.16154449318424e-11,0.152216011622501
NGC2841,train,simple_mond,61.56,289.0,242.16640413857152,6.3175076306076485e-12,4.396899399507518e-11,3.087298556252378e-11,0.153567899304972
NGC2841,train,simple_mond,63.64,294.0,242.73156377877618,6.001256867721208e-12,4.401634171313846e-11,3.000349115477665e-11,0.16644215320660466
NGC2841,train,standard_mond,3.44,285.0,234.35375364859644,5.040319034290501e-10,7.652101679799958e-10,5.174100263904006e-10,0.16994589198694368
NGC2841,train,standard_mond,3.77,297.0,230.59510971461177,4.42115425800766e-10,7.582649876461486e-10,4.5709691512243856e-10,0.21981271289468007
NGC2841,train,standard_mond,4.13,303.0,228.28377554824195,3.923848197585502e-10,7.204181738125852e-10,4.089304933295536e-10,0.24593516368034482
NGC2841,train,standard_mond,4.47,306.0,226.617891074495,3.543813041896202e-10,6.788671354505874e-10,3.723319620778092e-10,0.26085446566650666
NGC2841,train,standard_mond,4.8,307.0,225.3724145123114,3.2368836580368243e-10,6.363337651059207e-10,3.429333582447717e-10,0.2684752359480492
