galaxy,radius_kpc,gbar_m_s2,gobs_m_s2,predicted_acceleration_m_s2,log_residual_dex
UGC08550,4.603223880597015,4.320549172499076e-12,2.311514388446338e-11,2.4998398151687147e-11,-0.034015579696811175
UGC08550,5.056,4.021686330802085e-12,2.1192299299298718e-11,2.4040375058196704e-11,-0.054763160006751875
UGC08699,0.894351145038168,1.7063999912463662e-09,1.2780148755689306e-09,1.746625420199172e-09,-0.1356638676823649
UGC08699,1.110229007633588,1.289423501512968e-09,1.1076050576412064e-09,1.3399449126051114e-09,-0.08270201396254287
UGC08699,1.346666666666667,9.892204900049907e-10,9.509864305556582e-10,1.048607031030064e-09,-0.042438445265297914
UGC08699,1.5625445292620868,7.938026183651272e-10,8.444979776765831e-10,8.594518808365063e-10,-0.007622952436409598
UGC08699,1.7784223918575064,6.533968555221765e-10,7.419866624672869e-10,7.235532829490189e-10,0.010925580347534318
UGC08699,2.014860050890585,5.456889942985057e-10,6.54916799014493e-10,6.190773196991975e-10,0.024441236846307147
UGC08699,2.230737913486005,4.744181098762385e-10,5.798821232708305e-10,5.496822092955811e-10,0.023228039369230694
UGC08699,2.4568956743002546,4.147369161811333e-10,5.056542999501227e-10,4.91288209778246e-10,0.012517362910564555
UGC08699,2.6727735368956744,3.675974516772499e-10,4.5069291716424914e-10,4.4488976582843967e-10,0.005628317573844195
UGC08699,2.9092111959287537,3.2154870028606216e-10,3.970787406009312e-10,3.992283753672942e-10,-0.0023447656467753424
UGC08699,3.1250890585241735,2.8489582815555076e-10,3.503495188243602e-10,3.625574410963137e-10,-0.014875297612681943
UGC08699,6.034300254452927,9.706889602364325e-11,1.5488137818008342e-10,1.6364061181248483e-10,-0.02389189008928928
UGC08699,6.250178117048347,9.321104469214683e-11,1.530709499778455e-10,1.591250808022153e-10,-0.01684585969735852
UGC08699,6.476335877862596,8.95867512055631e-11,1.5118106835793823e-10,1.5484920608927888e-10,-0.01041157300964785
UGC08699,6.702493638676845,8.632865457565708e-11,1.4945732427702772e-10,1.509755606769963e-10,-0.0043894482709852635
UGC08699,6.928651399491095,8.329642110224111e-11,1.4788344907402522e-10,1.4734343464206096e-10,0.0015887817976215786
UGC08699,7.144529262086515,8.060653315346297e-11,1.4665594360764585e-10,1.440982462151028e-10,0.007640973416115067
UGC08699,7.3604071246819345,7.824663866995958e-11,1.4553559193140324e-10,1.4123224592461337e-10,0.013035351143601052
UGC08699,7.596844783715013,7.6010730085649e-11,1.4255984155916968e-10,1.3849964270060306e-10,0.012548551003500743
UGC08699,7.812722646310433,7.442335871078446e-11,1.401398075297441e-10,1.365490379921311e-10,0.011272871872345009
UGC08699,8.038880407124683,7.29470787633803e-11,1.3768168318928661e-10,1.3472672593299069e-10,0.009422410813267036
UGC08699,8.254758269720101,7.169605972811447e-11,1.3553448381877496e-10,1.3317606997176108e-10,0.007623611402250608
UGC08699,8.49119592875318,7.042271313318193e-11,1.331811095399127e-10,1.3159151739863462e-10,0.0052147338475741056
UGC08699,8.707073791348602,6.928319869494799e-11,1.2987909855958425e-10,1.3016803049943688e-10,-0.0009650681337099305
UGC08699,8.92295165394402,6.801048320416694e-11,1.2809596103052647e-10,1.2857185433912353e-10,-0.0016104712968233092
UGC08699,9.1593893129771,6.639650339656696e-11,1.247893312845084e-10,1.2653781603989204e-10,-0.006042877105366665
UGC08699,9.79674300254453,6.060989335417464e-11,1.1543294488978791e-10,1.191476495251118e-10,-0.013755703873020317
UGC08699,10.053740458015268,5.81266162850375e-11,1.1248220498974219e-10,1.1592527626575217e-10,-0.01309431831400346
UGC08699,10.269618320610688,5.5991629093387194e-11,1.0894313364011639e-10,1.1312800538834891e-10,-0.016370266785424272
UGC08699,10.495776081424937,5.37085626674585e-11,1.0659568120125004e-10,1.1010739652406306e-10,-0.014076884617374944
UGC08699,11.780763358778628,4.262541750623469e-11,9.092799635504776e-11,9.493690883561393e-11,-0.01873746560750683
UGC08699,13.764783715012724,3.1441560570997735e-11,7.360467826119401e-11,7.848077828459824e-11,-0.027857882575978533
UGC08699,15.635725190839697,2.471752039948046e-11,6.334120866965341e-11,6.775233846431945e-11,-0.02923794315790641
UGC08699,17.60946564885496,1.964292854998631e-11,5.753453834894267e-11,5.903244201872782e-11,-0.01116211651619202
UGC08699,19.59348600508906,1.6006863221523834e-11,5.347632781076279e-11,5.2316731194315686e-11,0.009520975879849557
UGC08699,21.577506361323156,1.3325505563065438e-11,4.910030321799931e-11,4.702037060433827e-11,0.01879812629156139
UGC08699,23.561526717557257,1.1208461501103242e-11,4.546399817752388e-11,4.256369991035602e-11,0.02862825303198254
UGC08699,26.41933842239186,8.794181084570121e-12,4.099288829269509e-11,3.708064727121449e-11,0.043561212599457014
UGC08837,1.3914424410540915,1.8759236467614296e-12,1.3731720467490452e-11,1.5961196548662714e-11,-0.06534049155748903
UGC08837,1.8523023578363382,4.2213628123149e-12,1.8469382290559915e-11,2.468358839194774e-11,-0.12595592509823716
UGC08837,2.330887656033287,5.100498882785904e-12,2.3162193170564846e-11,2.7377659971014683e-11,-0.07261664600830615
UGC08837,2.7917475728155337,4.609069021886317e-12,2.8695406037283282e-11,2.5897589917374083e-11,0.04455302472231788
UGC08837,3.261470180305132,4.830745942457579e-12,2.8847622862110692e-11,2.657283087090887e-11,0.03567220832430515
UGC08837,3.7223300970873785,5.0921417432904205e-12,2.6817556318239858e-11,2.7352990015728137e-11,-0.008585605616983561
UGC09037,2.3311722488038282,5.1301406520732734e-11,5.535326005637308e-11,1.0688750255283357e-10,-0.28578372586822615
UGC09037,3.501555023923445,4.076213212123176e-11,7.409911379539794e-11,9.228865566972469e-11,-0.09533530587650842
UGC09037,4.6623444976076565,3.2160147211338626e-11,8.190303480958315e-11,7.958392876939891e-11,0.01247461939108118
UGC09037,5.832727272727273,2.791240027142767e-11,8.234317735336958e-11,7.294845859337733e-11,0.052611501335508376
UGC09037,6.993516746411483,2.689178391730726e-11,7.333048378211494e-11,7.130962301476271e-11,0.01213640965559974
UGC09037,8.163899521531102,2.3931119492798348e-11,6.693589695102373e-11,6.644175844813248e-11,0.0032179694014348864
UGC09037,9.334282296650718,2.1019292188373576e-11,6.320612269012523e-11,6.146325628892042e-11,0.012143584620467496
UGC09037,10.514258373205744,1.833343859830964e-11,6.041104201304506e-11,5.666666105308646e-11,0.027788703181227198
UGC09037,11.694234449760765,1.7819787869021815e-11,5.83226269989646e-11,5.5723289570219264e-11,0.01980033081367714
UGC09037,12.864617224880384,1.722700665053157e-11,5.52644232344421e-11,5.462305596379011e-11,0.005069648180590252
UGC09037,13.958253588516747,1.6083695876556146e-11,5.233944891671011e-11,5.2463705377948165e-11,-0.0010298148200825795
UGC09037,15.138229665071771,1.540258361921218e-11,5.225202800751689e-11,5.1152139901033675e-11,0.00923934423858648
UGC09037,16.30861244019139,1.4099265977150239e-11,5.1054492169334433e-11,4.8584441696651835e-11,0.02153674425161727
UGC09037,17.488588516746415,1.245991909980401e-11,4.821434688454951e-11,4.523165327547219e-11,0.02773382608757775
UGC09037,18.668564593301436,1.1127742974756673e-11,4.573680651442156e-11,4.2387975046195274e-11,0.03302316754835168
UGC09037,19.84854066985646,1.0943659173106528e-11,4.194907524788233e-11,4.1985457974677866e-11,-0.00037650339775206125
UGC09037,21.028516746411487,9.947431427621731e-12,3.810584132439109e-11,3.9761899561024753e-11,-0.018475569252338203
UGC09037,22.198899521531104,8.88576609964654e-12,3.656407156185579e-11,3.729825847897035e-11,-0.008634004055583415
UGC09037,23.292535885167467,8.469730864253946e-12,3.395951408396278e-11,3.6302681048013256e-11,-0.028977232571911336
UGC09037,24.472511961722493,7.541703134540342e-12,3.066484456515135e-11,3.401153246120962e-11,-0.044985432761212606
UGC09133,0.40050788091068296,5.043556122468714e-09,8.012732093684095e-09,5.051280416280212e-09,0.20037914375187543
UGC09133,0.603940455341506,4.148115837997074e-09,5.276087503211418e-09,4.159748133752003e-09,0.10324495407973301
UGC09133,0.8010157618213659,3.3657884962192876e-09,3.949739676983257e-09,3.382740444487581e-09,0.06729979676769238
UGC09133,1.004448336252189,2.7898579773334024e-09,3.1497924006322175e-09,2.812507278115077e-09,0.04918827588509575
UGC09133,1.2015236427320488,2.364051294402979e-09,2.6143850867011367e-09,2.3923127675705785e-09,0.038551599431552334
UGC09133,1.4049562171628718,2.038148173138437e-09,2.2358315899842306e-09,2.0717614337261875e-09,0.03309934366577198
UGC09133,1.6020315236427318,1.7942692475168803e-09,1.9607888150258527e-09,1.832616656703098e-09,0.029359191333372846
UGC09133,1.8054640980735548,1.5964734779259616e-09,1.7398548640370243e-09,1.6391862411753165e-09,0.025884721555024963
UGC09133,2.002539404553415,1.4535454430922108e-09,1.568631052020682e-09,1.499731847935291e-09,0.019507193746132728
UGC09133,2.205971978984238,1.3485245794631386e-09,1.4239734333905327e-09,1.3974418231339648e-09,0.008168150053499652
UGC09133,2.4094045534150608,1.2614089643972971e-09,1.303743486507955e-09,1.3127076759280286e-09,-0.0029758730362426464
UGC09133,2.6064798598949204,1.184158308575228e-09,1.2138224373168062e-09,1.2376560555640042e-09,-0.008444809984375303
UGC09133,2.8099124343257436,1.1088421829935396e-09,1.1259438898187568e-09,1.1645602335006006e-09,-0.014645207609686387
UGC09133,3.006987740805604,1.0384887876962687e-09,1.052150527061079e-09,1.0963447399383916e-09,-0.017869260203385588
UGC09133,3.210420315236427,9.676238777635385e-10,9.92531312485316e-10,1.0276891645404326e-09,-0.015117560739402876
UGC09133,3.407495621716287,9.034629913197194e-10,9.417950035486903e-10,9.65568888488054e-10,-0.010826881874578446
UGC09133,3.6109281961471096,8.44234194341192e-10,8.887361301093275e-10,9.082485190723711e-10,-0.009431862347762951
UGC09133,3.8080035026269696,7.942173530816275e-10,8.487289258613191e-10,8.598531585418699e-10,-0.0056552871295482065
UGC09133,4.011436077057793,7.500497106880389e-10,8.113911677838051e-10,8.171172197920849e-10,-0.003054086865706723
UGC09133,4.208511383537653,7.151744332870187e-10,7.733955088694576e-10,7.833668687344346e-10,-0.005563554016959363
UGC09133,4.411943957968476,6.84487804160966e-10,7.429390817637621e-10,7.536618200754481e-10,-0.006223310115405087
UGC09133,4.812451838879158,6.299222599171041e-10,6.858973767613468e-10,7.008094349056948e-10,-0.00934079816201361
UGC09133,5.015884413309982,6.008536065856238e-10,6.626889749866251e-10,6.726285334369274e-10,-0.006465541098760358
UGC09133,5.212959719789841,5.714706973976042e-10,6.376360991029845e-10,6.44118519300269e-10,-0.0043928896903760555
UGC09133,5.282889667250437,5.617576671121946e-10,6.335879469462982e-10,6.346875452104274e-10,-0.0007530691573431822
UGC09133,5.416392294220664,5.446542471801329e-10,6.179713426201571e-10,6.180717209423801e-10,-7.053759343036204e-05
UGC09133,5.613467600700525,5.225040327557504e-10,5.96275859470412e-10,5.965335104865909e-10,-0.00018761827185777204
UGC09133,5.816900175131348,5.006199865324262e-10,5.75422496079097e-10,5.75229025379527e-10,0.00014604466505811956
UGC09133,6.21740805604203,4.578927500505079e-10,5.42100472548179e-10,5.335446374433247e-10,0.006909026603271024
UGC09133,6.420840630472854,4.362090572859992e-10,5.24925012031801e-10,5.123351974023076e-10,0.010543073949244863
UGC09133,7.018423817863396,3.7880357232295865e-10,4.769126665872951e-10,4.559470694436837e-10,0.019524428587289616
UGC09133,7.221856392294219,3.619871550594972e-10,4.6347850696511783e-10,4.3934672825739427e-10,0.02322220264262216
UGC09133,7.418931698774079,3.4700949756404064e-10,4.511667385710144e-10,4.2452306093756635e-10,0.026435787640842878
UGC09133,8.626812609457092,2.769072876644787e-10,3.799555805040906e-10,3.545167991609695e-10,0.03009600796718527
UGC09133,8.823887915936952,2.670759379378879e-10,3.6886731042621107e-10,3.445940450065669e-10,0.02956240105077868
UGC09133,9.027320490367774,2.5802189386155176e-10,3.6055480765604294e-10,3.3542715644988077e-10,0.03137307031933777
UGC09133,10.55942206654991,2.016052576381844e-10,2.953540391721603e-10,2.775322343034348e-10,0.02702948248904879
UGC09133,12.301313485113834,1.5916842903266264e-10,2.444934787258182e-10,2.3273648311211925e-10,0.02140281245918248
UGC09133,14.10677758318739,1.250161959505985e-10,2.0699993681964755e-10,1.9544388115380939e-10,0.024948134566171183
UGC09133,15.842311733800349,1.031918637097255e-10,1.7888200952658095e-10,1.707373362175217e-10,0.02023816358331726
UGC09133,17.58420315236427,8.636522144805654e-11,1.5753365958330414e-10,1.5101919959862401e-10,0.01834119781687071
UGC09133,19.389667250437824,7.253597437704669e-11,1.3746412197456699e-10,1.342178136661279e-10,0.010379202323687012
UGC09133,21.12520140105078,6.17797844280414e-11,1.213091879124018e-10,1.2065470084380024e-10,0.00234944823415918
UGC09133,22.860735551663744,5.2626780469124136e-11,1.0769540618433395e-10,1.0866497888431547e-10,-0.003892421359902531
UGC09133,24.666199649737298,4.494326509119626e-11,9.581245351553881e-11,9.818786061660451e-11,-0.010635835933606397
UGC09133,26.40809106830122,3.902762787693697e-11,8.655863059561163e-11,8.979334413056914e-11,-0.01593376903965586
UGC09133,28.14362521891418,3.4257597246501705e-11,7.918613713545946e-11,8.276331050585565e-11,-0.019188696287270473
UGC09133,29.949089316987735,3.026029872991401e-11,7.504708999618427e-11,7.665089951874464e-11,-0.009183398950746623
UGC09133,31.684623467600698,2.7014554249657627e-11,7.275129416993828e-11,7.150775996217275e-11,0.007487549742656341
UGC09133,33.42651488616462,2.4126544091789683e-11,7.070222891599288e-11,6.676870214284447e-11,0.024860170866584274
UGC09133,35.231978984238175,2.1637069699917434e-11,6.875251704510618e-11,6.253724247782209e-11,0.041149874898538955
UGC09133,36.96751313485113,1.969378694254698e-11,6.659891326549696e-11,5.912324482815872e-11,0.051708881400652294
UGC09133,38.709404553415055,1.8094192130405197e-11,6.308806327073614e-11,5.622838640841546e-11,0.04999157458497616
UGC09133,40.44493870402801,1.6598250479449684e-11,5.891716451687641e-11,5.3441842883043747e-11,0.04236041166219548
UGC09133,42.25040280210156,1.520187823395468e-11,5.4557997313116526e-11,5.076183512471551e-11,0.0313211059088317
UGC09133,43.985936952714525,1.4012447575696028e-11,5.023557057626146e-11,4.8410493876003744e-11,0.016071826080585046
UGC09133,45.727828371278456,1.2970142910465604e-11,4.668405444310262e-11,4.629122701412285e-11,0.003669874341668145
UGC09133,47.533292469352006,1.2032939056971389e-11,4.413318477413302e-11,4.4332848264737365e-11,-0.0019603659497791225
UGC09133,49.26882661996496,1.1252664205083787e-11,4.257855774918615e-11,4.265973238763564e-11,-0.0008271800889015085
UGC09133,51.004360770577925,1.0546151333119967e-11,4.07697339420913e-11,4.110763483357891e-11,-0.0035846126449347294
UGC09133,52.809824868651475,9.87303566735802e-12,3.9029736832842595e-11,3.95925956061919e-11,-0.0062183511475274065
UGC09133,54.551716287215406,9.2724429561835e-12,3.7117702779621225e-11,3.820779354951178e-11,-0.012570868644139208
UGC09133,56.28725043782836,8.710930599991302e-12,3.5333721888492395e-11,3.6882089405237925e-11,-0.018626129883983523
UGC09133,58.09271453590191,8.176663870214145e-12,3.42355847669853e-11,3.559010278957194e-11,-0.01685149200275452
UGC09133,59.83460595446584,7.709470006878753e-12,3.384052353930406e-11,3.443345732334578e-11,-0.007543557342349342
UGC09133,63.37560420315235,6.900244440118668e-12,3.2811272486447843e-11,3.2363376565307447e-11,0.005969247005064745
UGC09133,68.85556917688265,5.852167651733338e-12,3.0734444214459e-11,2.9533884216781886e-11,0.017304796014585077
UGC10310,1.9482894736842107,1.2105218240245665e-11,5.615726864547719e-11,4.448580119937592e-11,0.10118455987912853
UGC10310,2.918026315789474,1.0889319207763675e-11,5.4289483542091476e-11,4.1866162277798263e-11,0.11285255773037889
UGC10310,3.8965789473684214,9.403621522771931e-12,4.510273566773973e-11,3.851307194093236e-11,0.0685947235441634
UGC10310,4.866315789473684,9.765928111069215e-12,3.79110975328137e-11,3.934800675720008e-11,-0.016156379789418192
UGC10310,5.853684210526316,8.995006687805942e-12,3.2864120771527904e-11,3.755670814645246e-11,-0.05796550135952011
UGC10310,6.82342105263158,7.260206257170553e-12,2.8820012597057028e-11,3.3295286526215325e-11,-0.06268859030755879
UGC11455,1.3254580152671758,1.270583734949572e-10,1.020348463984468e-10,1.9771555119003716e-10,-0.287292314774091
UGC11455,1.972022900763359,1.3142943321784314e-10,1.0543930458829425e-10,2.0255773229794565e-10,-0.28354629336683096
UGC11455,2.661692111959288,1.263240249596871e-10,1.554706893445084e-10,1.9689938383078852e-10,-0.10259583288238512
UGC11455,3.3190330788804077,1.1728043335821583e-10,1.8059914533235904e-10,1.8678081950478877e-10,-0.014616585819993581
UGC11455,3.965597964376591,1.0951245073605892e-10,1.8387525580637415e-10,1.7798092571170832e-10,0.014149828638140908
UGC11455,4.6552671755725195,1.0313735646469964e-10,2.0356216652804327e-10,1.7067451846576604e-10,0.07652837823152941
UGC11455,5.291055979643766,9.893613514485721e-11,2.257925226754463e-10,1.6581361290166935e-10,0.1340893735528791
UGC11455,5.959173027989823,1.0111953542383099e-10,2.110551293834007e-10,1.6834462718038785e-10,0.09819665132828541
UGC11455,6.648842239185751,1.0580579154511911e-10,1.8534148961280422e-10,1.7374261565478235e-10,0.02806629374947445
UGC11455,7.306183206106871,1.1642167384948324e-10,1.7040056849277103e-10,1.858131601311481e-10,-0.037605430120325876
UGC11455,7.952748091603054,1.2671110271385413e-10,1.9012522059885617e-10,1.9732968641014845e-10,-0.016152694754509023
